0,1,2,3,4,5,6,7,8,9,10,11,12,class
0.5688272428716018,0.5432321179688463,0.5801421721292241,0.5896867294047243,0.5817437392983853,0.5729755009600332,0.5666779148943363,0.556101502433553,0.5546953912550325,0.5433760955915273,0.5605346052314744,0.5456509762673639,0.563219511052601,0
0.5414874310780586,0.5389145189474004,0.5482072013050835,0.5399934017063627,0.5395409135744728,0.5471880267311271,0.5494482721254005,0.4805125812248929,0.4769541921491667,0.4878395679890945,0.4957268086252295,0.506402271238909,0.5057510517552521,0
0.5150344752063417,0.5182603165558719,0.5314133111910947,0.5245236006735073,0.5215324452637597,0.5355067589784194,0.5356982589304066,0.5289070621630592,0.5482721381127648,0.5459355958478284,0.5411731021845434,0.556298591454911,0.5485444964417204,0
0.5523047897696293,0.5506441649681886,0.5509018160299989,0.559820525342143,0.5705041252367674,0.5755894759091841,0.5593090892818183,0.5513432302238945,0.553636869184693,0.5554544971943572,0.5554216076445271,0.5562812818584715,0.5544307763970524,0
0.561521504121851,0.5528654346023484,0.5527223781374643,0.5607047890293145,0.5485312997369025,0.537640090741375,0.538320264045621,0.5383133999719512,0.5356359747798664,0.5488852272010151,0.5320489701025035,0.5282736537532394,0.5219569356086263,0
0.5256050174155996,0.5222381807101789,0.5250219304620174,0.5283532644481519,0.5249840283446793,0.5260471589626453,0.5278139980939008,0.5302128817916301,0.5312271767644626,0.5213165058311605,0.5265069572854391,0.5160289662320781,0.5263922801295563,0
0.5137495964448946,0.5198610562848319,0.5225397822845592,0.5275846451726902,0.5263301918807921,0.5309648035329351,0.515328567559314,0.5132547906757988,0.5098469527069414,0.5118220089981617,0.4992842579520192,0.5023648089511502,0.501050240202523,0
0.5025831820997391,0.5101163799397873,0.5084839284926196,0.5034453730647671,0.5112021314069525,0.5060560122587816,0.501473308274613,0.4996830366910192,0.4985997057992615,0.4984458133381643,0.5057756411637095,0.49716441579476,0.5148307738872736,0
0.5109972852856502,0.5129306470661492,0.5090642994713184,0.5076668819944741,0.5069401595004088,0.5179124615569164,0.5210416041404573,0.5156687624108215,0.5031119752396487,0.5134813880553254,0.5063227680829769,0.5146416688447277,0.513087305926941,0
0.5244118615495146,0.5240564880260257,0.5348300839759743,0.5353850946140207,0.5479011565440237,0.53765391283342,0.5370003416928513,0.5356501356895623,0.5258970426533686,0.521332261112133,0.5346957658410141,0.5249512719824773,0.5292450208711184,0
0.5238303099343353,0.5236128863763675,0.519704618886054,0.5243373855978126,0.5253786023072069,0.5307463265531726,0.5128934688956623,0.5164368324471341,0.5055053083807556,0.5087930194362282,0.5102840891924237,0.5083274620232018,0.5081978694545713,0
0.5062543186143996,0.5094430302185172,0.5086067653351427,0.5104350162913293,0.5096937988848484,0.5094178490566169,0.4948118979183115,0.5044392381728816,0.5051260006954589,0.5138407214940185,0.5112646627286268,0.5071808944933146,0.5067771533897194,0
0.5089413190973585,0.5138596385627342,0.5199394108982028,0.529623501579866,0.5132754711352812,0.4974264449245904,0.4959523216032992,0.500040271438607,0.5029350026780646,0.5049962091905638,0.5055920854279977,0.5122859142638098,0.5094622217693456,0
0.5137687688204031,0.5138601956451897,0.512808255487406,0.5228622925335626,0.529192348021815,0.536416988161209,0.5302354246446636,0.5426532158873199,0.5335535727599893,0.5501821597298665,0.5460350045990999,0.5536739316125646,0.558606846854996,0
0.5536105977852297,0.556506432031351,0.5530147454561801,0.559094172190578,0.5597264156923077,0.559487620857057,0.5595808931674116,0.5549137572471872,0.5466929209848893,0.5350624927561491,0.5275975148088384,0.5128368748432031,0.5253316467740567,0
0.52109683918627,0.5142216061745126,0.5064837964941802,0.5184386830505047,0.5238502752295272,0.5236396587247264,0.5305836148607544,0.5234461351351246,0.5269045028871233,0.5258617558472456,0.5278687578053509,0.5240407469513998,0.521778559219568,0
0.5257816820886111,0.5378919854160596,0.536241429072121,0.5339289921677001,0.5388604605356417,0.542239583925951,0.5409378177579404,0.5408572033183356,0.529913002130452,0.5391989186563838,0.5397631794564375,0.5238829568521653,0.5420563165878398,0
0.5421763360728228,0.5350793108162262,0.5231014020372502,0.5431068077407677,0.5369306994244233,0.529418645624985,0.5357141624379058,0.5399801870576514,0.5434133042894912,0.5385963484502392,0.5446354750662776,0.5419278646900524,0.5418259727344604,0
0.526579384462746,0.525391470783382,0.5201480395514014,0.525150841322753,0.5257292960217753,0.5286953150640723,0.522498313121666,0.5229937314198069,0.5096713108307843,0.5124940419283861,0.5184734966070094,0.5158567563950267,0.5133051510063017,0
0.5230855711678641,0.5222973647627297,0.5276643156747725,0.5151801196123087,0.5086403508139786,0.5166863712123569,0.5114410045849248,0.5167467571663714,0.5065060708494223,0.5036922772149638,0.5021132342046541,0.4962952364120986,0.4994759002958563,0
0.5105375868303583,0.5259159577515115,0.533564488249369,0.5312529494713119,0.5304142649061404,0.5224408617734946,0.5282557803200991,0.5195347087303751,0.5146977043706272,0.5165887755002055,0.5152035442213376,0.5136722673732855,0.5211840463869518,0
0.509493494988795,0.520397192954845,0.5182405699428686,0.5143740492482216,0.5230542042791904,0.5230218080120265,0.5370224946131961,0.5272648146741049,0.530393218653792,0.5267659415891621,0.5301916189390803,0.5373092313813161,0.5272849374092174,0
0.5366884343313582,0.5310647837558394,0.5345002868752587,0.5369036189449519,0.5362330926970797,0.5396035484315718,0.5345108876612987,0.5279438034493364,0.5395267363082229,0.5344505626713549,0.5420553711493654,0.5478286571531285,0.5499882498791472,0
0.5391800758151793,0.5460166101739728,0.5359445796459695,0.5480008074813734,0.540609399850055,0.5402122998117501,0.5374050725082081,0.541775811067258,0.5511423428900426,0.5543641635263659,0.5542142027363116,0.5419729249200756,0.5369482913171365,0
0.5291525020505738,0.5369868350282547,0.5452049200873466,0.5477026868022328,0.5335071865430524,0.5356502625276046,0.5293716374345605,0.5344225520058845,0.5334532759736047,0.5312378816077561,0.5376088054092202,0.5212812871736063,0.5171577968187042,0
0.5199544382265141,0.5220120227691567,0.5192222293775943,0.5282205298020269,0.5244221859893717,0.5266902779441258,0.5344243361318535,0.535905772364112,0.535115925012244,0.5198605852094691,0.5215060295409798,0.516589974212188,0.5282109194321847,0
0.5216080287468084,0.5236596292262494,0.536223188559107,0.5376733466905788,0.5319517086611534,0.5346185708033484,0.5369014165056584,0.541043551666871,0.5402772058771916,0.5426636999760164,0.5339480446841257,0.5398406250635704,0.5387393733351779,0
0.5386080326283232,0.5377944705816857,0.535880806405075,0.5377405483047337,0.5333412182383261,0.5367084647271347,0.5381191828719474,0.5383919712668668,0.5373457359882471,0.5300259631291181,0.5379503912290406,0.5366802712715051,0.5444819054229137,0
0.5384133635850017,0.5460558186277977,0.5446996809185719,0.5464042722785519,0.5414936809836114,0.5362943363315602,0.529831511793182,0.5192280325359455,0.522834557529051,0.5238799826164299,0.5213774210831845,0.5236439914530387,0.5225390693947966,0
0.5288077458555772,0.5278972797548895,0.5330621608082007,0.5303987777744894,0.5344669198856283,0.5319121512419162,0.5282932690328378,0.53380491392666,0.5331722387013991,0.5318711487540815,0.529859463621781,0.5402085434977598,0.5313505276702036,0
0.5245193035426379,0.5243806165085764,0.529342441852488,0.5298220135542316,0.5395032768231702,0.5335388242258059,0.5518013469809601,0.5417983818017406,0.5343980149200968,0.5336759266683883,0.5342061209482261,0.5348247308664887,0.5327885579234692,0
0.5229103987654989,0.5259831553754192,0.5272069682914634,0.524503907896967,0.5210103177602488,0.5167218717780537,0.5194342755329757,0.5211999491529243,0.525666928842699,0.5259994273205622,0.5257585052437935,0.5277821185068597,0.5266238170908936,0
0.5352255779097594,0.5411179575026106,0.541369866208092,0.5380048796852526,0.5384405212513876,0.5345646572880437,0.5386611817183976,0.5402496801744336,0.56215652040299,0.5322943049890445,0.528531642734383,0.5374543526848282,0.5450399925545549,0
0.5461107250033413,0.5435540811079559,0.5334311253072886,0.540121716631562,0.533108721774567,0.5266115789230628,0.5341760044597432,0.5314341920307266,0.5453533972902985,0.5343404998713946,0.5377543733805749,0.5313055909269193,0.5267826835699996,0
0.5424409774979039,0.5377300656216383,0.4715175259137215,0.4837184924451774,0.4905912180662389,0.4992089988761251,0.5047907940234979,0.5087279264884287,0.5140355608024565,0.5161056172165848,0.517105119015656,0.5277250893032402,0.5270159095602829,0
0.5265012675169188,0.5325948671072975,0.5401616143998039,0.5459457382656373,0.530843799800154,0.5438249548341936,0.5378347305604659,0.5404039694150117,0.5438771954578842,0.5394322004940567,0.5450097004210042,0.5481280927799371,0.5422629013336804,0
0.537822025101238,0.5344884380491974,0.5332140844250769,0.5322807994858983,0.5304779443011743,0.5277386267970555,0.523293294739369,0.532633516128961,0.5327086223667096,0.5225507489861336,0.5346510301607516,0.5339619649665509,0.5381024945660938,0
0.5416994203865244,0.5364780074301292,0.5358901025323797,0.5407078060467795,0.5356379717644156,0.5389554019254839,0.5327242137206071,0.4862463213440541,0.4997494044981395,0.505285752490086,0.5086636430350966,0.5226318002418088,0.5242790838340721,0
0.5163453146621259,0.5158863694355433,0.5143459293275464,0.5203279799500481,0.5256834658856536,0.5297592784070327,0.5353157180929989,0.5374363415223947,0.5330880881018212,0.5346468050293819,0.531106224719817,0.537576221508322,0.5278917406748451,0
0.5382259519196908,0.5370919137208089,0.5292915698000439,0.541990449225769,0.5433748725062075,0.5397520421155054,0.547697948746144,0.5476822455999958,0.548202410353572,0.5350471904572248,0.5414700618417679,0.5297977992334917,0.5397707004022638,0
0.5401274032918209,0.5262570028771099,0.5351804168751552,0.5345938956043512,0.5434746388354895,0.5300979773777595,0.5275965806531551,0.5418049336752233,0.5353761315407364,0.5340194098198942,0.5353054740869145,0.5376224430461144,0.5376654426961055,0
0.5479063491997395,0.5359608085052158,0.5380600311554896,0.5447437348424979,0.5258470233820428,0.5173554041342303,0.5151999931459756,0.5220813869214428,0.5298158542471548,0.5261269335924782,0.5430087315550123,0.5262475085965853,0.5353622477270634,0
0.5289913100604541,0.5288851728800772,0.5275473342721189,0.5379258878952662,0.5341538071466059,0.5334790494984408,0.5459647522607918,0.5376523370999877,0.5347402679207286,0.5331224950187892,0.5371225223896975,0.5349744476154069,0.5521731816496126,0
0.539265023816762,0.5443356978962094,0.5401430136855131,0.5473702544968015,0.5424123066139901,0.5469338110063,0.5495321244615824,0.5438735977791532,0.5460163670030012,0.5456281323293876,0.5450130205276246,0.5480311975218495,0.5409401124662032,0
0.543490339756426,0.5464856814183193,0.54840461431177,0.5348479892377309,0.5470556396409191,0.5322548128516551,0.5366035774880146,0.5309974897891283,0.5189098745295452,0.5236273239370166,0.521658971896918,0.5255745899102642,0.5168095661789506,0
0.5173740771572034,0.5192597470777252,0.5188743998512094,0.5109183300914498,0.5193785905194381,0.5236058128883854,0.5237511325095917,0.5227158432022385,0.5206706160702904,0.5302579953882451,0.523644336779982,0.5279195885834698,0.5339436280929308,0
0.5297636533845382,0.5264371208493916,0.5212635789657255,0.5238042490559168,0.5248939405379773,0.5319421078962722,0.5215728684478067,0.5220768910015234,0.5222219341381071,0.5234345151080495,0.534034559453845,0.5350835607903547,0.5297359967616388,0
0.5290457838793791,0.5385334977489192,0.5364951997394556,0.5413463516213834,0.5402726467995915,0.5435505723909679,0.5406430788629047,0.5341777546451456,0.5399900254784371,0.5401324727383515,0.5399480748080323,0.5481597234191601,0.5373832162500529,0
