0,1,2,3,4,5,6,7,8,9,10,11,12,class
0.5315022068507538,0.5376217782389678,0.5365149860061701,0.5124286657884017,0.3679711177448194,0.0836750174634376,0.0950251864052303,0.0963065450906391,0.3051175656884934,0.3828370149923132,0.436126261517391,0.4502244271396423,0.4691268760867858,1
0.4951452112998684,0.4909505581383399,0.4985289931326017,0.4865116485487034,0.4555830414000428,0.152241192574255,0.0809340554270103,0.0500682326351639,0.0782514279964655,0.3426575951504151,0.4007291392768534,0.4417530051129557,0.4870438603501416,1
0.5418111761479335,0.5358338134868791,0.5457166385843314,0.5437376785244177,0.535241589300665,0.4795288531689951,0.0744337454186012,0.0644373826918356,0.3300304919168408,0.4470287414787343,0.5136559201408929,0.53583929106848,0.5393229234923754,1
0.5349844458306169,0.5348534811433258,0.5262486379295612,0.4794769415154482,0.3370234246285584,0.07665295777523,0.0716994140920491,0.0553943303213165,0.0644638008861036,0.3166491068037865,0.3992997888914803,0.4276985718388987,0.459858564158803,1
0.5355401563222317,0.532946204738411,0.5339807247374618,0.528809746962859,0.4399870557541567,0.0797508452573681,0.0719759590193997,0.0528470824377745,0.2746611471593751,0.3765085394995391,0.4368464114348358,0.4636763757872129,0.4721454502610946,1
0.5447224094301569,0.542396225569165,0.5442742602102468,0.532328204072888,0.4812621386100895,0.0717022310373081,0.0759215121436531,0.0387468560007001,0.242442683734464,0.3794726292642628,0.437174109294326,0.4572951369937011,0.4736871359060512,1
0.5188278898830141,0.5250112308313533,0.5097597886954993,0.4333921700940936,0.0578614750387225,0.0636982654499244,0.0646686259195982,0.0654351192103195,0.0420836377878167,0.0796819381933061,0.3544763575738659,0.4281258946165703,0.4573104993952639,1
0.5312908955164396,0.5344971712770562,0.5386220045064198,0.5088993867007442,0.3103476715675715,0.0691759439818823,0.066083671238378,0.0603382907293936,0.0333393943422336,0.3110991794550156,0.4043965063763721,0.4599342102230925,0.4851493771313421,1
0.5386060554872945,0.5456495063941751,0.5372939029899293,0.4932518653183817,0.0586522814441032,0.0626293401462483,0.0611001177819019,0.0571093069954642,0.1364700144132614,0.3603693079394927,0.4250276384779116,0.4627667388110417,0.4824205862297841,1
0.548019975045898,0.5486559612916334,0.5491430833412293,0.5364444310328442,0.4227460375848006,0.0734484678409059,0.0625470804631,0.0437955554655022,0.2173936655670854,0.3588893119147291,0.4341905757658374,0.463739658473249,0.4909812875359274,1
0.5377100409666499,0.5497696412446317,0.5580296605581789,0.559870464841541,0.5356666208289023,0.3588207564361108,0.0698769247909037,0.0479968112159762,0.3503919381169175,0.4512714391944634,0.4918589870457329,0.5168576550329173,0.515791964963404,1
0.5334448187052829,0.5553344596508154,0.5394219749692803,0.5326731767517255,0.3738063154764754,0.0742656958573085,0.0675513181816065,0.0349687897681334,0.0901941835966731,0.3662214583463527,0.4378508051793306,0.4877308277365728,0.4957994749189915,1
0.5157146579217807,0.5179740920898837,0.5189265882652363,0.5028959363537912,0.3629782088373624,0.0704951132991978,0.0724315602668466,0.0821139462000547,0.3451444845156189,0.4244961294323532,0.4635432095708953,0.4749450590991346,0.4823270416622345,1
0.5543413168944329,0.5615612962303592,0.551244976322107,0.5356894760805245,0.4306599567229172,0.0753033443031525,0.0763364592140285,0.079037161351065,0.3460296307374174,0.4283104721393762,0.4799883050881237,0.5059171232943598,0.5114986153595723,1
0.5444255757327635,0.542841670730551,0.534407771977337,0.526186857163587,0.3743913684385809,0.0718956128461826,0.0778393511593838,0.0640047233452277,0.0951224204764676,0.380507721183274,0.4369896375100836,0.4853850639460841,0.5076333590596526,1
0.5494892313438667,0.5558024577628117,0.5516808190737711,0.5059050300230024,0.1694848559772325,0.0689726576939039,0.0749040265283186,0.057495829578149,0.1829434094417046,0.363479936000641,0.4256981742020789,0.4776203255148775,0.4960313837905168,1
0.5457076894656469,0.5486857971651183,0.5506711973069877,0.5427908374288632,0.516009583327283,0.0849400673013568,0.061725137768589,0.0782936578850777,0.0483465292563472,0.3025990521247275,0.4054067283002662,0.4667542897619309,0.5017343262633736,1
0.5483783178987026,0.5399565546451437,0.5378653071170632,0.5420430997656536,0.4373187122850541,0.0777053579988459,0.0800543353196737,0.0965260194035582,0.3633940989541041,0.4598196318827126,0.5117286787951338,0.5354048476077942,0.5288238335812738,1
0.5431185657876368,0.5482431879489744,0.5403656003859689,0.5231918022873867,0.3189312685407432,0.0841400174081627,0.0936287888971908,0.0528130058677053,0.2982490352556257,0.3802840539793011,0.4640958400209443,0.4872007853037882,0.5101360550344364,1
0.5590805868690192,0.5605145092529202,0.5620832581012802,0.5448546828887838,0.5079718711227975,0.0784709253933584,0.069651390791926,0.0588871160345235,0.2058642802440712,0.3709041028748898,0.4407787445610708,0.47049969952524,0.4991668084320895,1
0.5511175869946042,0.5450559317196422,0.5484477659370377,0.552458256974502,0.5335266061690417,0.33149387991829,0.0713739100919383,0.0452886821319512,0.2732225299303079,0.3976610657557922,0.4674353184459253,0.4991538969229648,0.5071419944342378,1
