FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.2997896253739909,0.4188175873632344,0.35930360636861264,[0.71680361 0.44369575],[0.7248919  0.43839145],[0.73273236 0.44062653],[0.73956394 0.44708031],[0.73213053 0.44690046],[0.72429442 0.44586155],0.6916899681091309,0.4793601632118225,1663567312962
2,0.3240086719168527,0.3930275084643397,0.3585180901905962,[0.71748734 0.44571915],[0.72542101 0.43982109],[0.73332036 0.44154534],[0.73989987 0.44779152],[0.73210108 0.44841453],[0.72442675 0.44736496],0.6933959722518921,0.4793355464935303,1663567312994
3,0.3408820907816677,0.3708361823008968,0.35585913654128226,[0.7181257  0.44542024],[0.726197   0.43939281],[0.7340728  0.44126588],[0.74052978 0.4483417 ],[0.73262298 0.44859952],[0.72504616 0.44723687],0.6927312612533569,0.4772827923297882,1663567313021
4,0.2755253292881651,0.4329536607334213,0.3542394950107932,[0.71904314 0.44375539],[0.72709626 0.4389863 ],[0.73496121 0.44105524],[0.74117941 0.44700322],[0.73369157 0.44680968],[0.72609413 0.44534376],0.6932512521743774,0.4797412157058716,1663567313052
5,0.3330108008163589,0.4407191758122278,0.3868649883142934,[0.7198112 0.447925 ],[0.72787637 0.44193006],[0.73588526 0.44363961],[0.74207449 0.45027333],[0.73447937 0.4507255 ],[0.72685617 0.44954813],0.6938644647598267,0.48362892866134644,1663567313082
6,0.32875229768812475,0.4590986911963647,0.39392549444224473,[0.71989715 0.44744769],[0.7281875  0.44118464],[0.73633325 0.44289255],[0.7426011  0.44974792],[0.73478323 0.44998148],[0.72704095 0.44884729],0.6939380764961243,0.480816125869751,1663567313115
7,0.2990979051428707,0.41022841346726274,0.35466315930506676,[0.72086579 0.44338211],[0.72908425 0.43823984],[0.73707914 0.44012472],[0.74327856 0.44643447],[0.73559761 0.44655144],[0.72791326 0.44507599],0.6944460272789001,0.4789382815361023,1663567313147
8,0.26434813533502927,0.4470435506338533,0.3556958429844413,[0.72276485 0.44280449],[0.7306056  0.43863428],[0.73841506 0.44084442],[0.74467182 0.44661471],[0.73702079 0.44635034],[0.72949785 0.44460875],0.6971007585525513,0.4794786870479584,1663567313177
9,0.26495337720246326,0.48536049952007637,0.37515693836126984,[0.72407913 0.44294891],[0.73192728 0.43854609],[0.73979294 0.44067961],[0.74608302 0.44641325],[0.73832101 0.44615892],[0.73078525 0.44456884],0.6990467309951782,0.47865739464759827,1663567313208
10,0.2672441038113851,0.47429849478253033,0.37077129929695773,[0.72357672 0.44069538],[0.73161054 0.43621576],[0.73956829 0.43829149],[0.74592316 0.44447049],[0.73814523 0.44399208],[0.73051178 0.44235584],0.6974025368690491,0.47583460807800293,1663567313245
