FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504486
2,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504514
3,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504541
4,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504559
5,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504577
6,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504595
7,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504614
8,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504637
9,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504659
10,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504680
11,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504703
12,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504727
13,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504749
14,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504772
15,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504795
16,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504815
17,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504836
18,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504858
19,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504879
20,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504899
21,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504921
22,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504946
23,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504972
24,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568504997
25,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568505023
26,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568505047
27,0,0,0,[0.57392371 0.45026493],[0.58469182 0.44787306],[0.59477466 0.45093447],[0.60185057 0.45490849],[0.59120548 0.45794949],[0.58133507 0.45524478],0.5449508428573608,0.5127485990524292,1663568505068
