FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.27265710707799407,0.28158977515536426,0.2771234411166792,[0.69061863 0.44416377],[0.69916332 0.43663365],[0.70784247 0.4362992 ],[0.71573204 0.4401916 ],[0.70685601 0.44308344],[0.69823509 0.44358128],0.6647061705589294,0.488812655210495,1663567835552
2,0.26326035117611907,0.34428790185598923,0.3037741265160542,[0.69108409 0.44173199],[0.6991263  0.43530706],[0.70749402 0.43586004],[0.71495688 0.43963349],[0.70665312 0.4417496 ],[0.6984697  0.44194335],0.6655640602111816,0.4841839373111725,1663567835586
3,0.24846814283953123,0.2397550668002564,0.2441116048198938,[0.69243073 0.44223887],[0.70002949 0.4362663 ],[0.70789057 0.43652636],[0.71530157 0.44003293],[0.70716327 0.44189829],[0.69930565 0.44221961],0.6655318140983582,0.480000764131546,1663567835616
4,0.3391041382903564,0.31815654879733424,0.32863034354384535,[0.69420797 0.4414309 ],[0.70121294 0.43383235],[0.70918775 0.43408874],[0.71653569 0.43869278],[0.70828974 0.44139165],[0.70065361 0.44171089],0.6649044156074524,0.48044389486312866,1663567835652
5,0.31374215152912344,0.2749107024950337,0.29432642701207856,[0.69543695 0.4400942 ],[0.70280027 0.43299699],[0.71070421 0.43333578],[0.71796584 0.43813479],[0.71000755 0.44015563],[0.70229322 0.44031399],0.6675825715065002,0.47551265358924866,1663567835685
6,0.3829389842622314,0.35731266036204773,0.37012582231213953,[0.69673085 0.43715999],[0.70405287 0.4288801 ],[0.71170664 0.42899561],[0.71876132 0.43442345],[0.71086746 0.43730685],[0.70336235 0.43750131],0.6695533394813538,0.4715951383113861,1663567835713
7,0.3371024146187708,0.333227046928768,0.3351647307737694,[0.69898611 0.43663424],[0.70584136 0.42907941],[0.71321535 0.42904997],[0.72034997 0.43405569],[0.71286535 0.43600029],[0.70563012 0.43662548],0.6705003380775452,0.46974143385887146,1663567835746
8,0.33293910042759384,0.42516506166356677,0.3790520810455803,[0.69921261 0.43756849],[0.7061038  0.43043286],[0.71339375 0.43039948],[0.72052193 0.43517083],[0.71265405 0.43741107],[0.7053799  0.43762496],0.6726764440536499,0.47140905261039734,1663567835774
9,0.36598265945182834,0.3037378218395394,0.33486024064568387,[0.69970065 0.43741137],[0.70678681 0.42966449],[0.71428496 0.42982587],[0.72133738 0.43526596],[0.7139011  0.43748185],[0.70651346 0.43790936],0.6738465428352356,0.46849703788757324,1663567835804
10,0.3629529302031935,0.3286303570159231,0.3457916436095583,[0.69943517 0.4372755 ],[0.70664287 0.42952204],[0.71420348 0.42970195],[0.7211808  0.43501964],[0.71387458 0.43723959],[0.70639616 0.43784356],0.6738836169242859,0.4686412215232849,1663567835832
11,0.340549760080349,0.31104974841271027,0.3257997542465296,[0.69967419 0.43653503],[0.707147  0.4294672],[0.71476042 0.4298901 ],[0.72168958 0.43476182],[0.71446705 0.43696189],[0.70688105 0.43742812],0.6742922067642212,0.4676916003227234,1663567835860
12,0.30312654754361196,0.2970355086838504,0.30008102811373116,[0.69999015 0.43794408],[0.70726544 0.43097621],[0.71482444 0.43117404],[0.72192252 0.43562126],[0.71438056 0.43751514],[0.70688349 0.43798012],0.6736268997192383,0.46981942653656006,1663567835891
13,0.28297286129067295,0.39811896166705385,0.3405459114788634,[0.69954997 0.43811685],[0.70732766 0.43103123],[0.71534765 0.43053791],[0.72271562 0.43440735],[0.71488643 0.43703166],[0.70692682 0.43778676],0.6732775568962097,0.4711252748966217,1663567835926
14,0.246432850379763,0.4073551774577663,0.32689401391876466,[0.70295215 0.43728238],[0.71036249 0.4309974 ],[0.71852171 0.43049073],[0.72621673 0.43430543],[0.7178539  0.43630457],[0.70989549 0.43668601],0.6730552911758423,0.47077155113220215,1663567835958
15,0.2578129795194658,0.395067105607336,0.32644004256340087,[0.70440894 0.43674728],[0.71239775 0.43057612],[0.72066116 0.43043932],[0.72798193 0.43442872],[0.7199415 0.4364827],[0.71178162 0.43667248],0.6768310070037842,0.47212398052215576,1663567835986
16,0.28701152237357713,0.4790289022834717,0.38302021232852446,[0.70513159 0.43660986],[0.7130239  0.43001992],[0.72109628 0.43018329],[0.72813195 0.43417117],[0.72007835 0.43664908],[0.71215874 0.4366954 ],0.676554262638092,0.4702012836933136,1663567836015
17,0.3231006969926741,0.47527492606011545,0.39918781152639476,[0.70575935 0.43667239],[0.71337283 0.42951992],[0.72109294 0.42953947],[0.72772396 0.43351299],[0.71966451 0.43659833],[0.7121762  0.43655661],0.676527738571167,0.47346511483192444,1663567836056
18,0.2629922148034619,0.3882499653534049,0.32562109007843343,[0.70719838 0.43794045],[0.7145924  0.43222582],[0.72247416 0.43264389],[0.7299735  0.43616205],[0.72152483 0.43845394],[0.71369433 0.43828839],0.6778852343559265,0.47581660747528076,1663567836087
