FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284402
2,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284427
3,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284451
4,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284496
5,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284519
6,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284544
7,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284561
8,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284579
9,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284597
10,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284615
11,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284634
12,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284653
13,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284671
14,0,0,0,[0.72148007 0.436288  ],[0.72858822 0.43150008],[0.7359308 0.4327195],[0.74284035 0.43778509],[0.73498821 0.43857378],[0.72782952 0.43778652],0.6937977075576782,0.4604942202568054,1663569284690
15,0.2091923428316117,0.19637504390036423,0.20278369336598795,[0.73232371 0.4417499 ],[0.74078357 0.43955299],[0.7490139  0.44344831],[0.75614929 0.45076674],[0.74829704 0.44811603],[0.739941   0.44542867],0.7079553604125977,0.47785136103630066,1663569284717
16,0.22859066444515824,0.27791547692404156,0.2532530706845999,[0.72954184 0.44291621],[0.73815662 0.44047606],[0.74632156 0.44359496],[0.75304306 0.44959694],[0.74564654 0.4486295 ],[0.73739064 0.44651812],0.7058247923851013,0.46943917870521545,1663569284746
17,0.2843259525172353,0.29493366455039666,0.289629808533816,[0.72854239 0.44445872],[0.7366516  0.44026238],[0.74452126 0.44282642],[0.75099945 0.44980663],[0.7436527  0.44889075],[0.73590553 0.44722366],0.7039684057235718,0.4706852436065674,1663569284777
18,0.32218070877184585,0.2727448201346029,0.2974627644532244,[0.72779584 0.44752911],[0.73602283 0.44171479],[0.74393737 0.44429171],[0.75009805 0.4521257 ],[0.74251008 0.45106858],[0.73485202 0.44937301],0.7022891640663147,0.4776422381401062,1663569284807
19,0.31620144928244376,0.2661469980192989,0.2911742236508713,[0.72723478 0.44592375],[0.73516411 0.44002911],[0.74304497 0.44232464],[0.74939394 0.44984409],[0.74156195 0.44896233],[0.73405164 0.44737515],0.7013077139854431,0.4729124903678894,1663569284841
20,0.3374787266651716,0.2672767157884507,0.30237772122681117,[0.7269606  0.44566572],[0.73473102 0.43929231],[0.7425766  0.44185337],[0.74879974 0.45002705],[0.74108493 0.44875571],[0.73368001 0.44719258],0.7006420493125916,0.47432515025138855,1663569284881
21,0.3558305939867344,0.33359749157286056,0.34471404277979745,[0.72578841 0.44303343],[0.73354155 0.43632376],[0.74147755 0.43855926],[0.74781823 0.44678721],[0.73991299 0.44599578],[0.7324239  0.44455263],0.700705349445343,0.47124171257019043,1663569284911
22,0.33793041538424184,0.3199720215208826,0.32895121845256226,[0.72582179 0.44401976],[0.73352599 0.43760163],[0.74141473 0.43992597],[0.74788886 0.44800606],[0.74018329 0.44697377],[0.73264462 0.44555402],0.6998551487922668,0.47013306617736816,1663569284944
23,0.34767658747239233,0.25533424275465366,0.301505415113523,[0.72356439 0.44251892],[0.73169851 0.43628475],[0.73973382 0.43863031],[0.74607766 0.44648281],[0.73829949 0.44606599],[0.73058295 0.44453236],0.6972960233688354,0.4696331322193146,1663569284977
24,0.35445213550458826,0.2654946274501018,0.30997338147734504,[0.72282374 0.44116092],[0.73068154 0.43503255],[0.73853546 0.43739361],[0.74477822 0.44480005],[0.73708504 0.44473642],[0.72958684 0.44325125],0.6973435878753662,0.4704090356826782,1663569285009
25,0.35901220020967434,0.23721731502933632,0.29811475761950534,[0.72116995 0.44069043],[0.72867787 0.43391722],[0.73648077 0.43590176],[0.74300104 0.44354647],[0.73507553 0.44326803],[0.72770083 0.44216931],0.6949172616004944,0.46939554810523987,1663569285039
26,0.31263132760295914,0.26097699435471744,0.2868041609788383,[0.72076517 0.44544673],[0.72817385 0.4392795 ],[0.73577774 0.44114664],[0.74257082 0.44827852],[0.7346319  0.44755155],[0.72731018 0.44646996],0.6945244073867798,0.47497880458831787,1663569285072
27,0.28658062827312186,0.2962567737220323,0.29141870099757705,[0.71879184 0.44434261],[0.72673905 0.43887681],[0.73459095 0.44080323],[0.74132395 0.44760367],[0.73382264 0.44680765],[0.72608918 0.44584227],0.6949026584625244,0.4702465832233429,1663569285099
28,0.20717426764077346,0.3232948996335467,0.26523458363716007,[0.71876603 0.44448   ],[0.72705597 0.44169787],[0.73514187 0.44311151],[0.7424199 0.4471812],[0.73470765 0.44787994],[0.72632861 0.44672197],0.693872332572937,0.47041404247283936,1663569285128
