FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.72539562 0.4400636 ],[0.73218358 0.43342048],[0.73930508 0.43379089],[0.74579936 0.43988752],[0.73820412 0.44013461],[0.73132634 0.43989214],0.7023166418075562,0.4618373215198517,1663568473969
2,0,0,0,[0.72539562 0.4400636 ],[0.73218358 0.43342048],[0.73930508 0.43379089],[0.74579936 0.43988752],[0.73820412 0.44013461],[0.73132634 0.43989214],0.7023166418075562,0.4618373215198517,1663568473998
3,0.30721886582703833,0.7229344385279565,0.5150766521774974,[0.7216143  0.43189454],[0.73303717 0.42941791],[0.74360639 0.43507063],[0.75165719 0.44651413],[0.74108148 0.44501773],[0.73037487 0.43933326],0.6922654509544373,0.4760371446609497,1663568474024
4,0.3611940938414012,0.4553578707052154,0.4082759822733083,[0.72381139 0.43719447],[0.73331684 0.43211246],[0.7419073  0.43511048],[0.74880475 0.44177008],[0.74064153 0.44370079],[0.73174208 0.44165531],0.700579047203064,0.47502073645591736,1663568474058
5,0.38389088310343367,0.31780990566582723,0.35085039438463045,[0.72563392 0.43878838],[0.73441017 0.43254921],[0.74266601 0.43440127],[0.74917704 0.44100544],[0.74190032 0.44300804],[0.73365766 0.4420346 ],0.7064297795295715,0.46538349986076355,1663568474089
6,0.40826351396437927,0.25016487678281213,0.3292141953735957,[0.7285521  0.43876791],[0.73634648 0.43259633],[0.74402928 0.43500394],[0.75018263 0.44248343],[0.74306381 0.44334367],[0.73556453 0.44208932],0.7085193991661072,0.463800311088562,1663568474120
7,0.39225944390353984,0.26489424184824595,0.3285768428758929,[0.7293312  0.43840501],[0.73693436 0.43242386],[0.74447232 0.4347257 ],[0.75071418 0.44160011],[0.74348402 0.44264171],[0.73612934 0.44137186],0.7091049551963806,0.46269461512565613,1663568474151
8,0.38843289479112075,0.3518968407615031,0.37016486777631197,[0.73046118 0.43975267],[0.73804039 0.43389761],[0.74552286 0.43590391],[0.75182408 0.44272766],[0.7445333  0.44382298],[0.73717952 0.44263089],0.7104451656341553,0.46277356147766113,1663568474182
9,0.38577163122755825,0.3429388581388582,0.36435524468320823,[0.73052979 0.44007263],[0.73843521 0.43433219],[0.74605787 0.4364441 ],[0.75229996 0.44310367],[0.74504447 0.44446635],[0.73751694 0.4431572 ],0.7100675702095032,0.4630585014820099,1663568474211
10,0.3695709082850955,0.2742326179208023,0.3219017631029489,[0.73020345 0.43864498],[0.73815185 0.43312845],[0.74570549 0.43525177],[0.75198728 0.44168532],[0.74485618 0.4429082 ],[0.73728365 0.44163829],0.7097434401512146,0.4602389931678772,1663568474242
11,0.3662518824823008,0.2778299845043357,0.32204093349331825,[0.73027223 0.43841639],[0.73815864 0.43290403],[0.74568069 0.43515509],[0.75196034 0.44183156],[0.74470109 0.44270134],[0.73724127 0.44132704],0.7097579836845398,0.4597616195678711,1663568474273
12,0.37082026454989686,0.30343935611740713,0.33712981033365197,[0.7293427  0.43973508],[0.73738682 0.43394181],[0.74499518 0.43591353],[0.75131154 0.44233921],[0.74396783 0.44366798],[0.73638892 0.44246846],0.7081791758537292,0.4623178243637085,1663568474307
13,0.38976012533793575,0.3074446088646262,0.348602367101281,[0.72864646 0.43962312],[0.73648781 0.43322009],[0.74426633 0.43507755],[0.75085586 0.44206417],[0.74334234 0.44336236],[0.73569894 0.44226652],0.7078003287315369,0.46187302470207214,1663568474340
14,0.40239163594014105,0.2820667979959917,0.3422292169680664,[0.72864819 0.43861204],[0.73659939 0.43248296],[0.74422622 0.43442181],[0.75055516 0.44090405],[0.74330169 0.44285387],[0.73568529 0.44168165],0.7083094120025635,0.4613019526004791,1663568474376
15,0.295530508798653,0.2395171351666308,0.2675238219826419,[0.72911191 0.43918648],[0.7374205  0.43417746],[0.74506778 0.43562508],[0.75110632 0.44094211],[0.74396688 0.44186828],[0.73633426 0.44079071],0.7096689343452454,0.46442413330078125,1663568474407
16,0.38957963141636487,0.3246043211085271,0.357091976262446,[0.73244321 0.43912652],[0.74105442 0.4323858 ],[0.74926943 0.43344378],[0.75531811 0.44012368],[0.74788392 0.44242328],[0.73988199 0.44106129],0.7143519520759583,0.464010089635849,1663568474442
17,0.4179132474432989,0.4503146226845525,0.4341139350639257,[0.73489839 0.43798995],[0.74311602 0.43050778],[0.75112754 0.43129832],[0.75712514 0.43819895],[0.74960184 0.44063681],[0.74184102 0.4395344 ],0.7172539234161377,0.46243950724601746,1663568474473
18,0.3999736315044557,0.41209702449206953,0.4060353279982626,[0.73780519 0.43632966],[0.74602473 0.42930833],[0.75404662 0.4303326 ],[0.75983977 0.437433  ],[0.75244325 0.43919823],[0.74476838 0.43785563],0.7221729755401611,0.4616822600364685,1663568474507
19,0.35301085656930337,0.47286939580979137,0.41294012618954734,[0.73761034 0.43475038],[0.74590957 0.42816606],[0.75394106 0.42951041],[0.7596857  0.43631962],[0.75262773 0.43714714],[0.7448985  0.43597707],0.7241088151931763,0.4601675271987915,1663568474542
20,0.41044259611255013,0.46601157125626796,0.43822708368440905,[0.73775965 0.43686119],[0.74560547 0.42887557],[0.75350767 0.42946655],[0.7593897  0.43667695],[0.75212699 0.43830818],[0.74457377 0.43762258],0.7234784960746765,0.46292194724082947,1663568474576
21,0.4738464108357009,0.4790059328961081,0.4764261718659045,[0.73762482 0.43842614],[0.7457372 0.429281 ],[0.75402206 0.42951497],[0.76017785 0.43783203],[0.75251937 0.44039986],[0.74462211 0.43961364],0.7214580178260803,0.46520450711250305,1663568474606
22,0.4191665568858474,0.4331447933135418,0.4261556750996946,[0.73569131 0.43838653],[0.74355078 0.42965311],[0.75158846 0.42977229],[0.75787765 0.43743926],[0.75036782 0.43910307],[0.74261528 0.43881166],0.7195008993148804,0.4638771116733551,1663568474637
23,0.4743019225453125,0.35955132505282944,0.416926623799071,[0.73430753 0.43850705],[0.74214792 0.42890549],[0.75049692 0.4290165 ],[0.75708038 0.43733814],[0.74920851 0.4399538 ],[0.74123466 0.43948406],0.7162967920303345,0.46383631229400635,1663568474667
24,0.20079848746807985,0.08567025264890908,0.14323437005849446,[0.73252296 0.43712839],[0.74015898 0.43349937],[0.74792427 0.43418095],[0.75444174 0.43821701],[0.7473821  0.43861192],[0.7395997 0.4378126],0.7142618298530579,0.4652521312236786,1663568474698
25,0.14273534089514586,0.16659412136091079,0.1546647311280283,[0.73044693 0.43751118],[0.73801267 0.43607324],[0.74577332 0.43717724],[0.75276625 0.43979916],[0.74586803 0.44021657],[0.7378723  0.43943441],0.7119120955467224,0.4648556411266327,1663568474735
26,0.11767654533825354,0.1831789243463964,0.15042773484232497,[0.72928309 0.43880758],[0.73643434 0.43721724],[0.74388611 0.43805873],[0.75093865 0.44053173],[0.7438491  0.44052672],[0.73620176 0.43985155],0.7091202139854431,0.46750345826148987,1663568474763
27,0.16666465041816467,0.1877151186135851,0.1771898845158749,[0.7281363  0.43930396],[0.7355625  0.43623289],[0.74302649 0.43702391],[0.74989957 0.44052929],[0.74263614 0.44053203],[0.73509294 0.43993932],0.706977903842926,0.4668147563934326,1663568474793
28,0.15373061436036028,0.22444263005853868,0.1890866222094495,[0.72728324 0.43910712],[0.73460025 0.43606219],[0.74228996 0.4366321 ],[0.74952704 0.43983674],[0.74187756 0.43997955],[0.73418111 0.4395068 ],0.7051225900650024,0.46744784712791443,1663568474829
29,0.24221023148028498,0.2204222237539035,0.23131622761709425,[0.7272191  0.43920958],[0.73464745 0.43490779],[0.74222749 0.43564463],[0.74903077 0.43995342],[0.74165863 0.44082084],[0.7341615  0.44025052],0.7048874497413635,0.4658324420452118,1663568474860
30,0.2622244439484302,0.2532036965418558,0.25771407024514303,[0.72713661 0.43881202],[0.7345444  0.43427399],[0.74212056 0.43510532],[0.74881023 0.43981218],[0.741413   0.44069308],[0.73400986 0.4399955 ],0.7041085362434387,0.46705371141433716,1663568474893
31,0.2614092466151492,0.17756234435499216,0.2194857954850707,[0.72866708 0.44039729],[0.73630017 0.43639392],[0.7438848  0.43767115],[0.75032061 0.44253302],[0.74298066 0.4432604 ],[0.73555565 0.4420591 ],0.7058330774307251,0.4695453941822052,1663568474926
32,0.258623270125019,0.20741041066749327,0.23301684039625614,[0.72927094 0.43970591],[0.73674405 0.43568018],[0.74427354 0.43720052],[0.75091445 0.44241664],[0.74344903 0.44264606],[0.73607695 0.44141641],0.7064498662948608,0.46711885929107666,1663568474955
33,0.24109930307428137,0.26656201333862906,0.25383065820645523,[0.73086768 0.43886432],[0.73836321 0.43533191],[0.74586695 0.43728384],[0.75249022 0.4425517 ],[0.74508995 0.44228619],[0.73770857 0.44080746],0.7081834673881531,0.4661608040332794,1663568474985
34,0.24877635205672374,0.28485575450267614,0.2668160532796999,[0.7306574 0.4408848],[0.73821759 0.43670377],[0.74575114 0.43804738],[0.75225163 0.44332325],[0.74481708 0.443295  ],[0.73746461 0.44213426],0.7071868777275085,0.46732452511787415,1663568475016
35,0.27192735802435747,0.23526719295592605,0.25359727549014177,[0.73103368 0.44021043],[0.7386201  0.43560633],[0.74618262 0.43705037],[0.75272489 0.44266671],[0.74523193 0.44275934],[0.73786128 0.44164351],0.708232581615448,0.4651823937892914,1663568475042
36,0.24956164070568052,0.2856004415185156,0.2675810411120981,[0.73081279 0.44068125],[0.73821676 0.436845  ],[0.745462   0.43848291],[0.75186056 0.44373435],[0.74459487 0.44352067],[0.73743278 0.44229242],0.7087239623069763,0.4651491343975067,1663568475071
