FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.65202767 0.44996864],[0.65660566 0.4362376 ],[0.66445124 0.43312901],[0.6737628  0.43609113],[0.66435707 0.44480255],[0.65725404 0.44876537],0.6102073788642883,0.5204824805259705,1663567424071
2,0,0,0,[0.65202767 0.44996864],[0.65660566 0.4362376 ],[0.66445124 0.43312901],[0.6737628  0.43609113],[0.66435707 0.44480255],[0.65725404 0.44876537],0.6102073788642883,0.5204824805259705,1663567424098
3,0,0,0,[0.65202767 0.44996864],[0.65660566 0.4362376 ],[0.66445124 0.43312901],[0.6737628  0.43609113],[0.66435707 0.44480255],[0.65725404 0.44876537],0.6102073788642883,0.5204824805259705,1663567424120
4,0,0,0,[0.65202767 0.44996864],[0.65660566 0.4362376 ],[0.66445124 0.43312901],[0.6737628  0.43609113],[0.66435707 0.44480255],[0.65725404 0.44876537],0.6102073788642883,0.5204824805259705,1663567424141
5,0,0,0,[0.65202767 0.44996864],[0.65660566 0.4362376 ],[0.66445124 0.43312901],[0.6737628  0.43609113],[0.66435707 0.44480255],[0.65725404 0.44876537],0.6102073788642883,0.5204824805259705,1663567424168
6,0,0,0,[0.65202767 0.44996864],[0.65660566 0.4362376 ],[0.66445124 0.43312901],[0.6737628  0.43609113],[0.66435707 0.44480255],[0.65725404 0.44876537],0.6102073788642883,0.5204824805259705,1663567424192
7,0.4181583808147712,1.3258399760710944,0.8719991784429328,[0.65132308 0.45050049],[0.66018361 0.4414776 ],[0.66965514 0.44264817],[0.67735499 0.44787276],[0.66791135 0.45277339],[0.65862978 0.4529804 ],0.6172302961349487,0.5020173788070679,1663567424225
8,0.4013697993057997,0.3664893028790953,0.38392955109244753,[0.65130424 0.45286709],[0.65811664 0.44206464],[0.66669703 0.44039172],[0.67521667 0.44319528],[0.66670686 0.45015633],[0.658539   0.45299801],0.6138630509376526,0.5056499242782593,1663567424269
9,0.3758438615112705,0.745697476727157,0.5607706691192138,[0.65421647 0.44936886],[0.66137081 0.44020745],[0.6699695  0.43736687],[0.67772806 0.43802556],[0.6705057 0.4467648],[0.66220176 0.4503831 ],0.6190224885940552,0.5074296593666077,1663567424301
10,0.3928698414825021,0.2909958919383292,0.3419328667104157,[0.65605241 0.45148242],[0.66146952 0.44134772],[0.66922271 0.43789122],[0.67774862 0.43946812],[0.66974497 0.44737893],[0.66241819 0.45128727],0.619837760925293,0.5097067952156067,1663567424329
11,0.33227417050379987,0.30021784800976936,0.3162460092567846,[0.65716362 0.44925863],[0.66294014 0.44117993],[0.67074442 0.43779728],[0.6786465  0.43725199],[0.670995   0.44567898],[0.66370666 0.44961432],0.6230135560035706,0.5105138421058655,1663567424359
12,0.3642882827411501,0.25040666634760445,0.3073474745443773,[0.66038239 0.44780472],[0.66811502 0.43752331],[0.67684454 0.43411231],[0.68507636 0.43524128],[0.67749488 0.44381541],[0.66872311 0.44796681],0.6284160614013672,0.5034347176551819,1663567424391
13,0.4056569587816113,0.349914610055636,0.37778578441862365,[0.66260314 0.45138648],[0.66956818 0.43864021],[0.67814469 0.43461254],[0.68652463 0.43664047],[0.67857468 0.44603968],[0.67009312 0.44999182],0.6297239065170288,0.5081717371940613,1663567424425
14,0.40030493615284213,0.4208566935648658,0.410580814858854,[0.66712147 0.45163637],[0.67424077 0.43943557],[0.68274164 0.43606764],[0.6908862 0.4386504],[0.68327004 0.44675153],[0.67489117 0.45040092],0.6393193006515503,0.5034773945808411,1663567424454
15,0.39823436968661086,0.4099551626462763,0.4040947661664436,[0.67119735 0.4527187 ],[0.67765957 0.44085628],[0.6857698  0.43738985],[0.69389021 0.43995172],[0.68630123 0.44775081],[0.67830497 0.4511998 ],0.6442176103591919,0.5012170076370239,1663567424486
16,0.4307000456025964,0.4852015501622326,0.4579507978824145,[0.67516065 0.45107824],[0.68230981 0.43866187],[0.69081819 0.43544701],[0.69868559 0.43880418],[0.69099873 0.44693762],[0.68262279 0.45002228],0.6503443121910095,0.499166876077652,1663567424516
17,0.4107981859534643,0.42728478018100235,0.4190414830672333,[0.67936051 0.44877902],[0.68653435 0.43706545],[0.69508451 0.43396115],[0.70311099 0.43709993],[0.69555926 0.44481537],[0.68711329 0.4479304 ],0.655913233757019,0.49387800693511963,1663567424546
18,0.41628048938324735,0.436781419282257,0.4265309543327522,[0.68274575 0.4463667 ],[0.69020742 0.43523479],[0.69865334 0.43271121],[0.70627463 0.43624756],[0.69873518 0.443385  ],[0.69037586 0.44588339],0.6596711277961731,0.49015310406684875,1663567424577
19,0.45349914024282945,0.4193564907737655,0.43642781550829746,[0.68547857 0.4454411 ],[0.69262075 0.43336982],[0.70107687 0.4309184 ],[0.70862889 0.43523264],[0.70091039 0.44246003],[0.69269139 0.4447749 ],0.6633976101875305,0.4871652126312256,1663567424608
20,0.41635813919975717,0.40416382950953705,0.4102609843546471,[0.68739325 0.44555253],[0.69442558 0.43428028],[0.70290577 0.43192017],[0.71075374 0.43603194],[0.70280671 0.44254163],[0.6946134  0.44466281],0.6645076870918274,0.48836076259613037,1663567424644
21,0.41282183846685433,0.38110638750814435,0.39696411298749934,[0.68840629 0.44706094],[0.69599378 0.43542054],[0.70479214 0.43273589],[0.7129057  0.43671879],[0.70504314 0.44374809],[0.69634241 0.44635618],0.6669798493385315,0.491081178188324,1663567424678
22,0.43690133205820214,0.4502766161219055,0.4435889740900538,[0.69035852 0.44963276],[0.69762802 0.43759772],[0.70632601 0.43461889],[0.71431983 0.43850023],[0.70658815 0.44629586],[0.69798774 0.44899902],0.6689971685409546,0.49614760279655457,1663567424711
23,0.44615466047597385,0.3846810330114857,0.4154178467437298,[0.69297117 0.44912222],[0.70021904 0.43728766],[0.70878804 0.4351936 ],[0.7165907  0.44004354],[0.70871943 0.44645247],[0.70040572 0.44860625],0.671831488609314,0.49424833059310913,1663567424744
24,0.4316098894165407,0.42638336110253056,0.42899662525953564,[0.6963675  0.45085913],[0.7044428 0.439695 ],[0.71337777 0.43712562],[0.72129345 0.44112247],[0.71362221 0.44882306],[0.70462871 0.45109338],0.6758705973625183,0.49650752544403076,1663567424772
