FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.35233612063112313,0.36395381143361627,0.35814496603236967,[0.70892614 0.45085144],[0.71613586 0.44317251],[0.72434187 0.44319636],[0.73204237 0.44755778],[0.72368997 0.45104665],[0.71549958 0.45172545],0.6826611161231995,0.4976530373096466,1663569246983
2,0.27732698426729513,0.3724268798774086,0.32487693207235185,[0.70793676 0.45105991],[0.71493357 0.44419998],[0.72290277 0.44528168],[0.73052901 0.45095259],[0.72229123 0.45081335],[0.7146042  0.45115784],0.6824661493301392,0.48953181505203247,1663569247018
3,0.37930630437954127,0.3939201312916284,0.38661321783558483,[0.70776922 0.45284423],[0.71587765 0.44462225],[0.72454011 0.44530547],[0.73167241 0.45089024],[0.72350127 0.45389885],[0.71532559 0.45414406],0.6849439740180969,0.4932379722595215,1663569247057
4,0.39523293720556024,0.42325589228246047,0.40924441474401035,[0.7070967  0.45710394],[0.71490175 0.44803682],[0.72318923 0.44836423],[0.73018068 0.45430756],[0.72193509 0.45721778],[0.71409482 0.45744082],0.6823284029960632,0.49634915590286255,1663569247095
5,0.36657566618019033,0.42663264541398643,0.3966041557970884,[0.70677084 0.45799389],[0.7150712  0.44978416],[0.72361284 0.45043552],[0.73049128 0.45572847],[0.72238708 0.45869368],[0.71424979 0.45886827],0.6833570003509521,0.5004784464836121,1663569247128
6,0.38653680016799213,0.44882383615619914,0.4176803181620956,[0.70847797 0.45758921],[0.71600801 0.44879788],[0.72436541 0.44915077],[0.73150581 0.45508224],[0.72330952 0.45772335],[0.71549064 0.45805347],0.6849135756492615,0.49776196479797363,1663569247158
7,0.3844548029244848,0.43719401186006357,0.4108244073922742,[0.70778424 0.45706207],[0.71578056 0.44851464],[0.724222   0.44913587],[0.73103106 0.45469597],[0.72305846 0.45762214],[0.71507633 0.45788962],0.6847304701805115,0.4983559846878052,1663569247188
8,0.37909966624993036,0.3493507555790998,0.3642252109145151,[0.70839006 0.45612705],[0.71629047 0.44790906],[0.72457999 0.44869709],[0.73131835 0.45405787],[0.72339886 0.45685428],[0.71557534 0.45709386],0.6852145195007324,0.4985732138156891,1663569247217
9,0.37094430593947914,0.3920589882393523,0.3815016470894157,[0.70921594 0.45669422],[0.71715516 0.44866177],[0.72542495 0.44944364],[0.7320962  0.45471305],[0.72423428 0.45739675],[0.71641648 0.45762777],0.686898410320282,0.4991857409477234,1663569247253
10,0.38578803527867594,0.4386292563945837,0.41220864583662986,[0.7104637  0.45706111],[0.71860355 0.44859016],[0.72696573 0.44910043],[0.73370498 0.45464739],[0.72564292 0.45772517],[0.71768951 0.45784843],0.687980055809021,0.49900609254837036,1663569247287
11,0.39272511141675326,0.43782463640053254,0.4152748739086429,[0.7110163  0.45720947],[0.71900541 0.44877934],[0.72723222 0.44949591],[0.73387766 0.45521414],[0.72576046 0.45807081],[0.71797448 0.45804662],0.6885567903518677,0.49892184138298035,1663569247319
12,0.4088637453598922,0.4417979123198183,0.42533082883985524,[0.71168667 0.45743275],[0.71976358 0.44885448],[0.72814745 0.44947204],[0.73485708 0.45508686],[0.72683245 0.45859984],[0.71887231 0.45863587],0.6893146634101868,0.5021161437034607,1663569247348
13,0.39203746587276705,0.41880701763535,0.4054222417540585,[0.71249765 0.45863664],[0.72090012 0.45040771],[0.72925001 0.45122641],[0.73573667 0.45674887],[0.72775507 0.45992327],[0.71976686 0.45979631],0.6902263164520264,0.5021255612373352,1663569247383
14,0.34857210182108617,0.44079432098032356,0.39468321140070484,[0.7137987  0.45830709],[0.72245991 0.45104924],[0.73089373 0.45200551],[0.73732579 0.45722863],[0.7294699  0.45977846],[0.72134542 0.45949271],0.6918761134147644,0.5011321902275085,1663569247414
15,0.32954855788577725,0.46334395665213995,0.3964462572689586,[0.71607    0.45737562],[0.72423673 0.45084673],[0.7324726  0.45219195],[0.73907065 0.45767418],[0.73129588 0.45923755],[0.72337472 0.45881802],0.6942998170852661,0.4991028308868408,1663569247443
16,0.3558071735487075,0.4689275098187102,0.4123673416837088,[0.71710569 0.45793366],[0.72530395 0.45106736],[0.73361534 0.45251107],[0.74011785 0.45795843],[0.73218876 0.46017334],[0.72425157 0.45958444],0.6949437856674194,0.5031244158744812,1663569247475
17,0.3118881787435447,0.44490829410829147,0.3783982364259181,[0.71901721 0.45841292],[0.72726035 0.45274329],[0.73542476 0.45443428],[0.74201703 0.46013394],[0.73405266 0.46111277],[0.72614729 0.46022987],0.6974780559539795,0.4984091818332672,1663569247504
18,0.33388182446575143,0.4537864312221477,0.39383412784394956,[0.71913993 0.45866618],[0.72727323 0.45217505],[0.73567343 0.45364356],[0.74235362 0.45977932],[0.73430645 0.46098334],[0.72631478 0.46017089],0.6955589652061462,0.5010995268821716,1663569247534
