FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.19292861446441642,0.46291980456179754,0.32792420951310697,[0.71139723 0.43993241],[0.71876675 0.43586805],[0.72679049 0.43708098],[0.73482817 0.44047821],[0.72620153 0.44136673],[0.71823961 0.44055593],0.6835183501243591,0.4787774085998535,1663567685753
2,0.1637692261729478,0.45592681443654975,0.3098480203047488,[0.71082658 0.44075033],[0.71860802 0.43737453],[0.72695434 0.43845624],[0.73502606 0.44109964],[0.72615695 0.44217017],[0.71786386 0.44143543],0.6821991205215454,0.4833638072013855,1663567685782
3,0.2696927421031913,0.5032772193469125,0.3864849807250519,[0.70862323 0.44483727],[0.71637142 0.43883997],[0.72426915 0.439668  ],[0.73130906 0.44363028],[0.72299069 0.44535178],[0.71530867 0.44517943],0.6773518323898315,0.4858371317386627,1663567685812
4,0.20939570018411843,0.31474754225532064,0.26207162121971955,[0.70563614 0.44645771],[0.71356398 0.44179487],[0.72213686 0.44261622],[0.72982842 0.44556555],[0.72071034 0.44743818],[0.71242058 0.44677517],0.6716134548187256,0.49329832196235657,1663567685841
5,0.24305058986801786,0.5526492120380451,0.39784990095303147,[0.70239556 0.44822821],[0.71148139 0.44265449],[0.72079021 0.44271344],[0.72821009 0.44510308],[0.71913081 0.44895038],[0.70993388 0.44864398],0.667743980884552,0.496265709400177,1663567685871
6,0.19940092135322282,0.5965895263987405,0.3979952238759817,[0.7035386 0.4488565],[0.7121225  0.44418064],[0.72120458 0.44438884],[0.72874635 0.44696745],[0.71963871 0.44929036],[0.71077305 0.44892809],0.6684834957122803,0.4970516264438629,1663567685901
7,0.20866291401393952,0.5870365691906978,0.3978497416023187,[0.70441842 0.44925442],[0.7123214  0.44477317],[0.72083551 0.44479114],[0.72836053 0.44665787],[0.71945173 0.4496735 ],[0.71110058 0.44959664],0.6708914637565613,0.4946272373199463,1663567685930
8,0.27536631875809875,0.37727936973897847,0.32632284424853863,[0.7035687  0.44584358],[0.71255922 0.43831062],[0.72169751 0.43779197],[0.72932649 0.44144922],[0.72035873 0.4447217 ],[0.71136296 0.44554514],0.6737605333328247,0.49037668108940125,1663567685960
9,0.2606068775212802,0.5138789209444277,0.38724289923285393,[0.70340502 0.44586188],[0.71183407 0.43990603],[0.72045827 0.44030678],[0.72797233 0.44357026],[0.7190482  0.44643062],[0.71046263 0.44633776],0.6687068939208984,0.48751354217529297,1663567685987
10,0.20919267129551328,0.5687927260776043,0.38899269868655884,[0.70488578 0.44711998],[0.71243614 0.44192216],[0.72071397 0.44193625],[0.72831881 0.44392049],[0.71955991 0.44659027],[0.71140164 0.44691616],0.6719537377357483,0.4901331663131714,1663567686019
11,0.38119285837167866,0.49316400086014606,0.43717842961591236,[0.7082383  0.45036653],[0.7153247  0.44250774],[0.72306848 0.44304281],[0.73037136 0.44808885],[0.72183394 0.45124346],[0.71433634 0.45112121],0.6763324737548828,0.4932238757610321,1663567686050
12,0.3621255650821527,0.4046779793060236,0.38340177219408816,[0.7062068  0.45351157],[0.71392798 0.44626132],[0.72227198 0.4463191 ],[0.7297132 0.4507041],[0.72129208 0.45472184],[0.71310228 0.45490783],0.6740734577178955,0.5009616613388062,1663567686084
13,0.34301953182452444,0.49159203949652763,0.417305785660526,[0.70535469 0.45609337],[0.71366698 0.44924605],[0.72251421 0.4499906 ],[0.73002738 0.45423675],[0.72094542 0.45824131],[0.71235096 0.45772022],0.6746168732643127,0.5106903314590454,1663567686116
14,0.39419772091668914,0.5552341609482869,0.47471594093248803,[0.70400059 0.45450842],[0.71202427 0.44648653],[0.72065318 0.4471685 ],[0.72852939 0.45189381],[0.71918261 0.45647898],[0.71067381 0.45641717],0.6763085126876831,0.5029597282409668,1663567686150
15,0.391224585885801,0.48477646555484577,0.4380005257203234,[0.70849448 0.45620102],[0.71525019 0.44850367],[0.72318232 0.44856185],[0.73107243 0.45319918],[0.72258985 0.45723164],[0.71483397 0.45762572],0.6830893158912659,0.5004974603652954,1663567686182
16,0.2895754046825745,0.48147510871844085,0.38552525670050763,[0.70722789 0.45209184],[0.71502197 0.44649926],[0.72352338 0.44737229],[0.73129445 0.45086062],[0.72302997 0.45386618],[0.71450675 0.45392519],0.682514488697052,0.4962807893753052,1663567686215
17,0.23174672796828583,0.4951633020141598,0.3634550149912228,[0.70907068 0.44808766],[0.71754682 0.44334492],[0.72623044 0.44416308],[0.73393023 0.44711262],[0.72520387 0.4496181 ],[0.71647692 0.44922876],0.6805816292762756,0.49222269654273987,1663567686247
18,0.2697350185625576,0.44844330313748154,0.3590891608500196,[0.71100503 0.44610521],[0.71949548 0.44057447],[0.72824621 0.44100487],[0.73590422 0.4446938 ],[0.72751039 0.44751638],[0.71878678 0.44743896],0.6811815500259399,0.49009397625923157,1663567686279
19,0.2200990443406658,0.4319073326792267,0.32600318850994625,[0.71510422 0.44335762],[0.72357029 0.43888575],[0.73222315 0.43910742],[0.73986501 0.4424136 ],[0.73175907 0.44439399],[0.72299182 0.44445646],0.6873590350151062,0.4844052791595459,1663567686306
20,0.2601389562637004,0.4866956993332928,0.3734173277984966,[0.7158702  0.44132736],[0.72341472 0.43570203],[0.73175889 0.43617275],[0.73948914 0.44004601],[0.73146987 0.44191954],[0.72316772 0.4422498 ],0.6879997849464417,0.4799489378929138,1663567686337
21,0.10555785179803123,0.48029860034284955,0.2929282260704404,[0.72307295 0.43644387],[0.73007345 0.43578243],[0.73802787 0.4372443 ],[0.74589461 0.43889603],[0.73764461 0.43952239],[0.72958326 0.43827024],0.6943445205688477,0.4749714136123657,1663567686366
22,0.10466382705675341,0.40186499496790107,0.2532644110123272,[0.72571307 0.43428671],[0.73260558 0.43325686],[0.74037474 0.4351747 ],[0.74833441 0.43795559],[0.74053162 0.43723014],[0.73258793 0.43599254],0.7005354166030884,0.4651506543159485,1663567686403
23,0.13274852711688534,0.36722024304603434,0.24998438508145984,[0.7268973  0.43963602],[0.73418355 0.43848816],[0.74217093 0.43990996],[0.75022662 0.44286716],[0.74220812 0.44312409],[0.73396325 0.44151881],0.7026247382164001,0.4699603021144867,1663567686438
24,0.13982955036519948,0.4713619089062365,0.305595729635718,[0.72519356 0.4397617 ],[0.73225415 0.43842679],[0.74016476 0.43971798],[0.74814498 0.44234893],[0.74013597 0.44292447],[0.73205471 0.44167328],0.6982855796813965,0.47093093395233154,1663567686475
25,0.14171800830621817,0.40868986206910235,0.2752039351876603,[0.72323978 0.4399333 ],[0.73068792 0.43868726],[0.73861033 0.44029295],[0.74625605 0.44270822],[0.73818916 0.44347629],[0.73006803 0.44198939],0.6957579255104065,0.4711942672729492,1663567686504
26,0.12934870395201292,0.4894741585179824,0.3094114312349977,[0.7221489  0.43971783],[0.72919863 0.43843508],[0.73708308 0.43967387],[0.74511033 0.4420363 ],[0.73700416 0.44265893],[0.72887737 0.4414019 ],0.6937917470932007,0.46828991174697876,1663567686537
