FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.15235405064637692,0.28823113885167295,0.22029259474902493,[0.71517384 0.43632936],[0.72245884 0.43362945],[0.73117989 0.43558767],[0.73924661 0.43956643],[0.73091751 0.43878224],[0.72232682 0.43782324],0.6830724477767944,0.47670647501945496,1663567200171
2,0.20829634281441717,0.19701110985740222,0.2026537263359097,[0.71126908 0.43476468],[0.71982598 0.43194246],[0.72860938 0.4346422 ],[0.73611867 0.43965822],[0.72766751 0.43945923],[0.71890855 0.4375101 ],0.6828875541687012,0.4670286476612091,1663567200200
3,0.24040592520221546,0.2594683493494245,0.24993713727581995,[0.71058291 0.43323037],[0.71901298 0.42924318],[0.72721952 0.43136662],[0.73400658 0.43687308],[0.72608453 0.43674493],[0.71795613 0.43504876],0.6830713748931885,0.46556922793388367,1663567200229
4,0.3179975034082447,0.30912170913059234,0.3135596062694185,[0.7112717  0.43264505],[0.71900415 0.42675689],[0.72693408 0.42863321],[0.73360515 0.43498629],[0.72552139 0.43536985],[0.71784538 0.43406421],0.6827499270439148,0.46255651116371155,1663567200256
5,0.1918378538406657,0.2254331781848795,0.2086355160127726,[0.71390343 0.4313561 ],[0.72082615 0.4268893 ],[0.72869176 0.42856506],[0.73612982 0.43449247],[0.7277264  0.43257174],[0.72018272 0.43133384],0.6855425834655762,0.4603213667869568,1663567200288
6,0.24859112530683738,0.4725179847292837,0.36055455501806055,[0.71558404 0.42774299],[0.7224111  0.42219502],[0.73015893 0.42366517],[0.73743403 0.43029928],[0.72928458 0.4288179 ],[0.72187132 0.42788059],0.6876879334449768,0.45644596219062805,1663567200320
7,0.19889011604666346,0.4307260984623135,0.3148081072544885,[0.7181384  0.42495921],[0.7249409  0.42130902],[0.73252422 0.42327118],[0.739981   0.42917433],[0.73187321 0.42737558],[0.72436219 0.42596635],0.6898946166038513,0.4510928690433502,1663567200352
8,0.2556320112366398,0.48616473426944645,0.37089837275304316,[0.71844488 0.42519617],[0.72548079 0.42067999],[0.73288059 0.42224485],[0.74001712 0.42851648],[0.73213512 0.42762595],[0.72473538 0.42635775],0.69009929895401,0.4500766694545746,1663567200383
9,0.1651804568370552,0.43211088439691847,0.2986456706169868,[0.7178309 0.4256196],[0.72482687 0.42297274],[0.73221582 0.4247936 ],[0.7397722  0.42986953],[0.73164797 0.42826694],[0.72415769 0.42677817],0.6897897720336914,0.4513525068759918,1663567200421
10,0.13997177798033714,0.30339304261207045,0.22168241029620378,[0.71832621 0.42470512],[0.72541559 0.4232783 ],[0.73297381 0.42582649],[0.74059439 0.43027511],[0.73238188 0.42874873],[0.72472388 0.42665243],0.6908291578292847,0.45165154337882996,1663567200452
11,0.18560881449341896,0.3651544714941513,0.27538164299378515,[0.71781886 0.42591301],[0.72493935 0.42294109],[0.73239231 0.42495993],[0.73988789 0.43043485],[0.73173231 0.42889538],[0.72422928 0.42725524],0.6903526186943054,0.4514089822769165,1663567200486
12,0.2008220159086611,0.35113596184322726,0.2759789888759442,[0.71734774 0.42574972],[0.72467178 0.42251337],[0.73213011 0.42449355],[0.73940486 0.43016279],[0.73126251 0.42876461],[0.72377402 0.42710277],0.6893147826194763,0.45260369777679443,1663567200515
13,0.2515145248084511,0.39601234492492426,0.3237634348666877,[0.71564007 0.42622423],[0.72384357 0.42258209],[0.73157758 0.42447385],[0.73848325 0.43010569],[0.7304948  0.43015939],[0.72264642 0.42832643],0.687204122543335,0.45437493920326233,1663567200542
14,0.26790421821190075,0.3983565111145908,0.33313036466324575,[0.71487486 0.42717218],[0.72311825 0.42330495],[0.73083872 0.42533013],[0.73767585 0.43117777],[0.72963274 0.43138808],[0.72182173 0.42939571],0.6861847639083862,0.45548421144485474,1663567200569
15,0.3278914974833277,0.41954241903892436,0.37371695826112605,[0.71374041 0.42794573],[0.7222032  0.42315465],[0.73001182 0.42499724],[0.73673117 0.43144292],[0.72878772 0.43257234],[0.72089219 0.43061739],0.6848944425582886,0.45611149072647095,1663567200600
16,0.3051935447727638,0.4164899713666146,0.3608417580696892,[0.71408504 0.42937037],[0.72209769 0.42436004],[0.72977507 0.42584175],[0.73696733 0.43200886],[0.72885138 0.4328067 ],[0.72101891 0.43131047],0.6849400401115417,0.4550778269767761,1663567200628
17,0.32994260550662413,0.34175454137399147,0.33584857344030783,[0.71397346 0.42874068],[0.72166932 0.42290825],[0.729276   0.42402309],[0.73640352 0.43028757],[0.72838026 0.4313727 ],[0.72071278 0.43027887],0.6853882074356079,0.45820918679237366,1663567200657
18,0.33597438589135975,0.26641742857838285,0.30119590723487133,[0.713606   0.43007737],[0.72161222 0.42419973],[0.72942376 0.42548028],[0.73646224 0.43188873],[0.72844481 0.43307182],[0.72060865 0.43188646],0.6856682300567627,0.4596591591835022,1663567200689
19,0.35137368801715735,0.29884563611421516,0.32510966206568626,[0.71540505 0.43331125],[0.72321945 0.42740637],[0.7308988  0.42851442],[0.73785293 0.43481469],[0.73013771 0.43629873],[0.72239739 0.43535307],0.6874233484268188,0.46234598755836487,1663567200722
20,0.36539408488449404,0.19505646241256108,0.28022527364852756,[0.71815526 0.43316022],[0.72602481 0.42700124],[0.73373878 0.42877114],[0.74050319 0.43573099],[0.73254895 0.43676281],[0.72494435 0.43529066],0.6906686425209045,0.4620993733406067,1663567200753
