FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.5103946937223671,0.44415887596170617,0.4772767848420366,[0.72767943 0.45614538],[0.737055   0.44684637],[0.74613845 0.44889054],[0.75248355 0.4575631 ],[0.74395049 0.46132213],[0.73519844 0.45944878],0.7023210525512695,0.5031412243843079,1663566977438
2,0.48865847355108816,0.38233163433927675,0.43549505394518245,[0.72614878 0.45409536],[0.73527712 0.44621429],[0.74387491 0.44844925],[0.74992508 0.45618388],[0.74215955 0.45984736],[0.73375523 0.45791572],0.7024981379508972,0.49830880761146545,1663566977469
3,0.477354321107424,0.4186808838662367,0.4480176024868303,[0.72498465 0.45304281],[0.73451513 0.44489646],[0.74356663 0.44678849],[0.74980772 0.45495921],[0.74167913 0.45862094],[0.73286849 0.45656815],0.7013548016548157,0.49415814876556396,1663566977502
4,0.4862067891340263,0.3953380500471078,0.44077241959056707,[0.72562271 0.44683066],[0.73505497 0.43861663],[0.74376053 0.44072935],[0.74975216 0.44865611],[0.74179101 0.45229051],[0.73331147 0.45029029],0.7012544870376587,0.4895751178264618,1663566977536
5,0.5090294411056928,0.4125658042197179,0.46079762266270535,[0.72595835 0.44900542],[0.73529834 0.44029072],[0.74410719 0.4416301 ],[0.75035208 0.44940013],[0.74254262 0.45403516],[0.73381937 0.4525359 ],0.7017026543617249,0.4873552620410919,1663566977570
6,0.46619952344010174,0.38894265470414036,0.42757108907212105,[0.7280525  0.44681624],[0.73711246 0.43872738],[0.74576962 0.44021723],[0.75205243 0.44805351],[0.74396747 0.45131987],[0.73554021 0.44977534],0.7033095955848694,0.4866833984851837,1663566977600
7,0.4702188251432693,0.3953493093785952,0.4327840672609322,[0.72968203 0.44453797],[0.73861653 0.43664047],[0.74731785 0.43848473],[0.75369328 0.44665599],[0.7453804  0.44976324],[0.73699319 0.44774753],0.7035866975784302,0.4821178615093231,1663566977635
8,0.4476687275164874,0.43574081085703437,0.4417047691867609,[0.73188818 0.43840453],[0.74069536 0.43062299],[0.74953645 0.43246245],[0.75593144 0.44137472],[0.74811405 0.44317913],[0.73961663 0.4414492 ],0.7063791155815125,0.4707229435443878,1663566977667
9,0.4115036485691867,0.3881439235746951,0.3998237860719409,[0.73266667 0.43931389],[0.74155796 0.43300968],[0.75026435 0.43521756],[0.75662488 0.44316521],[0.74873918 0.44510952],[0.74028903 0.44289061],0.7057554721832275,0.4716728925704956,1663566977698
10,0.47522065554824316,0.4382577154181602,0.4567391854832017,[0.73201156 0.43791601],[0.74101168 0.43068227],[0.74943459 0.43311119],[0.75527942 0.44132364],[0.74735814 0.44399989],[0.73916447 0.44179553],0.7071821689605713,0.46825334429740906,1663566977732
11,0.5029440320187784,0.43188515696298657,0.46741459449088246,[0.72989357 0.43495435],[0.73857743 0.4267416 ],[0.74690545 0.42923316],[0.753079   0.43882176],[0.74476135 0.44074714],[0.73670763 0.43852645],0.7054604887962341,0.46295154094696045,1663566977763
12,0.4857864551103923,0.37158756452757374,0.428687009818983,[0.72667485 0.43159547],[0.73508155 0.4231205 ],[0.74352396 0.42533466],[0.75003308 0.43516684],[0.7416352  0.43658412],[0.73352426 0.43456608],0.7006341218948364,0.45974698662757874,1663566977795
13,0.5144601178763162,0.3782053646737545,0.4463327412750353,[0.72708881 0.43142122],[0.73532254 0.42263421],[0.74383467 0.42466789],[0.75045735 0.43435851],[0.7418974  0.43661606],[0.73376614 0.4346633 ],0.7003665566444397,0.45956096053123474,1663566977828
