FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.3197363736949803,0.2679594682713984,0.29384792098318935,[0.70022607 0.45260814],[0.70932639 0.4455435 ],[0.71846026 0.44644499],[0.72627759 0.4516854 ],[0.71754885 0.45437145],[0.70844358 0.45418954],0.6716638207435608,0.49735257029533386,1663568614554
2,0.3085661264331908,0.17714643845644903,0.24285628244481994,[0.70027924 0.45302707],[0.70853883 0.44640413],[0.71690446 0.44697753],[0.72396624 0.45157593],[0.71606094 0.45383263],[0.70787925 0.45411459],0.6765345931053162,0.493503212928772,1663568614580
3,0.24064625814432827,0.22045570944016607,0.23055098379224717,[0.70105433 0.45255759],[0.7085048  0.44750816],[0.71634293 0.44813862],[0.72357076 0.45185983],[0.71570611 0.45305252],[0.70802259 0.45337558],0.677361011505127,0.492233008146286,1663568614609
4,0.3233511352014182,0.11878617066038145,0.22106865293089983,[0.70061064 0.45266098],[0.70872456 0.4462125 ],[0.71683413 0.44672415],[0.72392398 0.45116928],[0.71620959 0.45376164],[0.7081275  0.45423278],0.6760826110839844,0.491962730884552,1663568614641
5,0.3284922220542049,0.11506413864444244,0.22177818034932367,[0.70064652 0.45287758],[0.70857841 0.44614178],[0.71664226 0.44653627],[0.72370923 0.45111239],[0.71605927 0.45362401],[0.70808965 0.45421147],0.6760378479957581,0.4924413859844208,1663568614671
6,0.33235793812059466,0.1505751168334295,0.24146652747701208,[0.70076686 0.45312569],[0.70891964 0.44644344],[0.71687537 0.4467231 ],[0.72374642 0.45132238],[0.71624875 0.45395046],[0.70826608 0.45448428],0.6764072775840759,0.49177223443984985,1663568614705
7,0.33313117757380833,0.11299100260735273,0.22306109009058053,[0.70040423 0.45292675],[0.70842421 0.44604549],[0.71640354 0.44636211],[0.72331434 0.45104828],[0.71573079 0.45355335],[0.70781678 0.45411539],0.6759881377220154,0.4928499162197113,1663568614738
8,0.30655037126572665,0.1309834180541791,0.21876689465995286,[0.70029926 0.45288298],[0.70835692 0.44652137],[0.71631122 0.4466489 ],[0.72336584 0.45096326],[0.71569252 0.45337778],[0.70776367 0.45393142],0.6756134629249573,0.49215421080589294,1663568614765
9,0.31077009789634635,0.12341045485227782,0.21709027637431208,[0.70019054 0.45287764],[0.70842183 0.4463574 ],[0.71645236 0.44661936],[0.72340178 0.45107871],[0.71568227 0.45347804],[0.70768636 0.45388979],0.6756869554519653,0.4907415211200714,1663568614796
10,0.3056611578413184,0.12423944721560252,0.21495030252846048,[0.70009094 0.45272407],[0.70851558 0.44661313],[0.71654749 0.4469955 ],[0.72356421 0.4514797 ],[0.71581537 0.45385513],[0.70771211 0.45404109],0.6753316521644592,0.49104344844818115,1663568614825
11,0.30070607579886,0.14493636644349672,0.22282122112117836,[0.70042515 0.45230508],[0.70836341 0.44580063],[0.71630716 0.44618583],[0.72321898 0.45064238],[0.71547788 0.45260808],[0.7076509  0.45303497],0.6757740378379822,0.49023962020874023,1663568614853
12,0.3052910587332456,0.1423545492132342,0.2238228039732399,[0.70010686 0.45259166],[0.70815712 0.44615078],[0.71603191 0.44642508],[0.72306478 0.45107558],[0.71526957 0.45311829],[0.70739961 0.45342317],0.6747753024101257,0.49093368649482727,1663568614882
13,0.3283922555432266,0.1792476604873038,0.2538199580152652,[0.70053792 0.45259544],[0.70845097 0.4454768 ],[0.71640319 0.44573644],[0.72325128 0.45058563],[0.71552515 0.45276707],[0.70771664 0.45333338],0.6762948632240295,0.48983922600746155,1663568614915
14,0.3056907689091705,0.13242322648249388,0.2190569976958322,[0.70019853 0.45264596],[0.70822024 0.44614458],[0.71615171 0.44635528],[0.72318876 0.45101589],[0.71542794 0.45308751],[0.70753783 0.45343277],0.6750176548957825,0.4909198582172394,1663568614946
15,0.3002645696672403,0.15807347640442387,0.2291690230358321,[0.70049053 0.45254001],[0.70842254 0.44588187],[0.71643645 0.44611949],[0.72349519 0.45061252],[0.71561408 0.45264015],[0.70771939 0.45313895],0.6757667064666748,0.4906081557273865,1663568614975
16,0.31327234025370126,0.1028707729939009,0.20807155662380108,[0.70010936 0.45283464],[0.7083053 0.4463625],[0.71628094 0.44669175],[0.72322065 0.45127684],[0.71552289 0.45357129],[0.70758945 0.4539206 ],0.6759100556373596,0.49204084277153015,1663568615009
17,0.3108644691335069,0.10172315319388955,0.20629381116369822,[0.70050985 0.45252058],[0.70862013 0.4460659 ],[0.71661901 0.44623941],[0.72357672 0.45066899],[0.71596032 0.45305446],[0.70800513 0.45358145],0.6765469312667847,0.49166339635849,1663568615037
18,0.30316825157406035,0.12435403400580952,0.21376114278993494,[0.70006531 0.45290425],[0.70833898 0.44658649],[0.71635121 0.44691262],[0.72340393 0.45142075],[0.71561599 0.45365402],[0.70759523 0.45394725],0.6754088997840881,0.49166202545166016,1663568615070
19,0.30871106941632975,0.10278433520668383,0.2057477023115068,[0.70022392 0.45316541],[0.7082811  0.44606921],[0.71636355 0.44608682],[0.72336239 0.45069757],[0.71560729 0.45286247],[0.7076512  0.45359239],0.6756964921951294,0.49157023429870605,1663568615108
20,0.30369970691178466,0.11540408769964036,0.2095518973057125,[0.7000736  0.45315045],[0.7082932  0.44674444],[0.71626341 0.44706637],[0.72330457 0.45163676],[0.71554005 0.45377958],[0.70756227 0.45409653],0.6755788326263428,0.491619735956192,1663568615138
21,0.31519114020825706,0.0952120346068838,0.20520158740757044,[0.70043784 0.45330626],[0.70833337 0.4462564 ],[0.71631414 0.44631243],[0.72332114 0.45090738],[0.71561134 0.45314524],[0.70773196 0.45386809],0.6756887435913086,0.4926286041736603,1663568615168
22,0.3101993930258877,0.10190520308302664,0.20605229805445718,[0.70028788 0.45304903],[0.70848471 0.44646952],[0.71652013 0.44667852],[0.72358352 0.45119479],[0.71585947 0.45357817],[0.70782894 0.45400813],0.6755325198173523,0.49161094427108765,1663568615199
23,0.30473575503293615,0.07805419483025931,0.19139497493159774,[0.70043653 0.45289257],[0.70847768 0.4461455 ],[0.71646106 0.44624937],[0.72337031 0.45067769],[0.7157473  0.45284706],[0.70783103 0.45352355],0.6762306690216064,0.4914838671684265,1663568615235
24,0.31169597266416627,0.0910765102787562,0.20138624147146122,[0.70023668 0.45315808],[0.70849848 0.44674218],[0.71648508 0.44703844],[0.72344238 0.45152283],[0.71576804 0.45392209],[0.70777202 0.45428851],0.6762856245040894,0.4919024109840393,1663568615268
25,0.31140562005366107,0.0884678279812609,0.199936724017461,[0.70045042 0.4532392 ],[0.70868206 0.44697899],[0.71663719 0.44717234],[0.72362214 0.45140141],[0.71600717 0.45405132],[0.70800072 0.45451742],0.6761962175369263,0.49291881918907166,1663568615301
26,0.30533079623264386,0.1433208059266661,0.224325801079655,[0.7004683  0.45292965],[0.7086364  0.44655019],[0.71659505 0.44682556],[0.7235266  0.45124465],[0.71587008 0.45350459],[0.7079109  0.45391464],0.6757049560546875,0.4911046326160431,1663568615328
27,0.32785292059579396,0.13184685701320753,0.22984988880450075,[0.70043051 0.45321953],[0.70854825 0.44646382],[0.7165314  0.44672877],[0.72352201 0.45139676],[0.71581483 0.45395383],[0.70784646 0.45436051],0.675722599029541,0.49154922366142273,1663568615356
28,0.3081079354871635,0.09488779539023917,0.20149786543870132,[0.70019007 0.45300382],[0.70838439 0.44633487],[0.71646434 0.44650525],[0.7234599  0.45093057],[0.71577978 0.45329168],[0.70774418 0.45388293],0.6757404208183289,0.49177059531211853,1663568615391
29,0.305794376137147,0.08487171868870512,0.19533304741292606,[0.70026457 0.45321384],[0.70841306 0.44671142],[0.71641207 0.44684678],[0.72343314 0.45122236],[0.71575671 0.45359075],[0.70777249 0.45412996],0.6759254336357117,0.49202555418014526,1663568615421
30,0.30719262940755176,0.1172816795886319,0.21223715449809183,[0.70053279 0.45331734],[0.70861906 0.44702163],[0.71651179 0.44733933],[0.72355199 0.45170093],[0.71587425 0.45403811],[0.70795822 0.45444068],0.6765353679656982,0.4920952618122101,1663568615451
31,0.3233993233225612,0.08365911033609752,0.20352921682932937,[0.70084852 0.45344251],[0.70889401 0.44685394],[0.71677643 0.44716012],[0.72375315 0.45163745],[0.71615505 0.45415941],[0.70826232 0.45466223],0.6769247055053711,0.49193820357322693,1663568615483
32,0.3184372151242395,0.12344427592356529,0.2209407455239024,[0.70099992 0.45296419],[0.70891547 0.4465642 ],[0.71675158 0.44686997],[0.72371584 0.45124581],[0.71618116 0.45366818],[0.70835572 0.45423022],0.6771224141120911,0.49184727668762207,1663568615516
33,0.31738601636271413,0.0860743001806797,0.2017301582716969,[0.70070839 0.45319206],[0.70877749 0.44673839],[0.71665853 0.44704157],[0.72363287 0.45149672],[0.71606088 0.453926  ],[0.70815909 0.4543947 ],0.6767715215682983,0.4913516342639923,1663568615548
34,0.3228142821935685,0.09950078829898062,0.21115753524627456,[0.7008335  0.45338863],[0.7088747  0.44687226],[0.71671587 0.44723871],[0.7236675  0.45179856],[0.71606314 0.45420176],[0.7082091  0.45462817],0.6769537925720215,0.4912096858024597,1663568615580
35,0.3129669365396632,0.11452788794302299,0.21374741224134308,[0.70083278 0.45326316],[0.70884347 0.44676507],[0.7167142 0.4470948],[0.72367084 0.45152712],[0.71607584 0.45381466],[0.70822436 0.454326  ],0.6766114830970764,0.49173009395599365,1663568615615
