FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.79841037290676,0.29745278790003704,0.5479315804033985,[0.8445304  0.53225327],[0.84892076 0.52149379],[0.85321152 0.51786697],[0.85119772 0.52245092],[0.85238689 0.52722412],[0.84876937 0.53102934],0.859345555305481,0.6048944592475891,1663566713228
2,0.925268019783351,0.29534870051062617,0.6103083601469886,[0.84761184 0.52720666],[0.85237098 0.51791608],[0.85630822 0.51549464],[0.85377753 0.51946342],[0.85470134 0.52450418],[0.85103351 0.52698314],0.8641237020492554,0.6012543439865112,1663566713261
3,0.9895095223155412,0.26332885197615863,0.62641918714585,[0.85314298 0.52142376],[0.8581056 0.5132376],[0.86193383 0.51123947],[0.85929865 0.51508212],[0.86041462 0.51982456],[0.85664296 0.52188671],0.871520459651947,0.5907911062240601,1663566713291
4,1.0803274805378704,0.2827813957925371,0.6815544381652038,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713319
5,0,0,0,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713340
6,0,0,0,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713365
7,0,0,0,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713388
8,0,0,0,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713407
9,0,0,0,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713430
10,0,0,0,[0.858334   0.52510619],[0.86299115 0.51625144],[0.86679983 0.51446629],[0.86446917 0.51845556],[0.86522663 0.52401489],[0.86151701 0.52601361],0.874754011631012,0.5915483832359314,1663566713449
