FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.4245384834094142,0.29315859539860617,0.3588485394040102,[0.70554191 0.44111335],[0.71213728 0.43149692],[0.72042263 0.43157569],[0.72868407 0.4391802 ],[0.72042185 0.4409712 ],[0.71221298 0.44181904],0.6844033002853394,0.47484591603279114,1663569321841
2,0.3460168911652365,0.35810301135790373,0.3520599512615701,[0.70176482 0.44047096],[0.70851427 0.43232095],[0.71654445 0.43238398],[0.72431672 0.43816105],[0.716214   0.43982792],[0.70854461 0.44055796],0.6778627634048462,0.4755840599536896,1663569321870
3,0.3681272303230334,0.3868808557344581,0.37750404302874574,[0.6986624  0.44597274],[0.70633209 0.43730545],[0.71439564 0.43678501],[0.72175002 0.44226211],[0.7140075  0.44529635],[0.70600128 0.44599548],0.6752912402153015,0.48045825958251953,1663569321901
4,0.3432021376621118,0.44156728031606896,0.3923847089890904,[0.69680786 0.44824442],[0.70432621 0.43994159],[0.71244854 0.43899137],[0.7201395  0.44354257],[0.71219832 0.44719613],[0.70414168 0.44806781],0.6722736954689026,0.48510777950286865,1663569321930
5,0.3358612663817599,0.45597275394167036,0.3959170101617151,[0.69490832 0.44476715],[0.701262   0.43588805],[0.70901555 0.43471193],[0.71717787 0.43970701],[0.70910352 0.442247  ],[0.70158005 0.44368625],0.670012354850769,0.48255839943885803,1663569321960
6,0.3655324677057848,0.4010268519675828,0.3832796598366838,[0.69157463 0.44591781],[0.69894415 0.43699372],[0.70725697 0.43618184],[0.71481246 0.44057658],[0.70677274 0.44480261],[0.69873577 0.44578823],0.6666454076766968,0.4850005507469177,1663569321988
7,0.4177583820391754,0.4368842654735066,0.427321323756341,[0.69105643 0.44319436],[0.6986025 0.4335497],[0.70679212 0.43228197],[0.71426469 0.436932  ],[0.70628482 0.44245142],[0.69818616 0.44344327],0.6661585569381714,0.4788529574871063,1663569322018
8,0.421483170062369,0.45954925003428854,0.44051621004832875,[0.6892758  0.44244987],[0.69641662 0.43251681],[0.70450073 0.43076289],[0.71222323 0.43505317],[0.70434177 0.44106686],[0.69634962 0.44253537],0.6637471318244934,0.4785313606262207,1663569322051
9,0.4342535750921575,0.4258786748996071,0.4300661249958823,[0.68925369 0.44114006],[0.69661182 0.43153751],[0.70455736 0.43031818],[0.71176821 0.43471164],[0.70400351 0.44053313],[0.6961357  0.44163179],0.6654601693153381,0.4763314723968506,1663569322085
10,0.4111220816212421,0.3909398640017307,0.40103097281148636,[0.68824434 0.43794093],[0.69574082 0.4286443 ],[0.7039125  0.42754561],[0.71127105 0.43217862],[0.70321101 0.43737471],[0.69522595 0.43829387],0.6648461222648621,0.47268345952033997,1663569322114
11,0.41583357962102296,0.4374973136004174,0.42666544661072014,[0.68751389 0.43685094],[0.69456482 0.42746326],[0.70246708 0.42612714],[0.70992589 0.43074635],[0.70192093 0.43591467],[0.69418627 0.43697137],0.6633746027946472,0.4727659523487091,1663569322145
