FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023698
2,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023726
3,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023764
4,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023785
5,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023806
6,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023828
7,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023849
8,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023868
9,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023887
10,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023906
11,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023931
12,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023955
13,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023977
14,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568023998
15,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024018
16,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024037
17,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024056
18,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024077
19,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024099
20,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024118
21,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024137
22,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024155
23,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024173
24,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024190
25,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024212
26,0,0,0,[0.70721585 0.42864373],[0.71369255 0.42251974],[0.72051483 0.42191622],[0.72772479 0.42576051],[0.7203474  0.42807186],[0.71334666 0.42886737],0.6785088777542114,0.4486428201198578,1663568024235
