FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.5323922  0.46342534],[0.5404653 0.4567194],[0.54837555 0.45876753],[0.55497736 0.46658066],[0.54703426 0.46822333],[0.53921521 0.46651691],0.5062906742095947,0.49575743079185486,1663315386653
2,0.3781572553513645,0.4967633069131089,0.4374602811322367,[0.53435427 0.46635252],[0.54330164 0.4585934 ],[0.55246788 0.46123746],[0.55938017 0.47077632],[0.55006921 0.47044069],[0.54162788 0.46815827],0.5066207647323608,0.5029565691947937,1663315386696
3,0.39484802768950594,0.4581649652404106,0.4265064964649583,[0.53382021 0.46930075],[0.54230207 0.46127319],[0.55096698 0.46329176],[0.55747288 0.47267139],[0.54941112 0.47230065],[0.54135782 0.47095212],0.5090039372444153,0.49934670329093933,1663315386723
4,0.38970004069221653,0.46737271522808355,0.42853637796015004,[0.53367132 0.46633083],[0.54177064 0.45864594],[0.55009174 0.46062383],[0.55649179 0.46976757],[0.54841048 0.46923119],[0.54067689 0.46779764],0.5079670548439026,0.496765673160553,1663315386751
5,0.3783064644786564,0.44571251573442244,0.4120094901065394,[0.53152627 0.46976793],[0.54022348 0.46247762],[0.54884934 0.46428269],[0.55545485 0.47265515],[0.54717183 0.47320446],[0.53894705 0.47154611],0.5048822164535522,0.5011477470397949,1663315386780
6,0.3821900915944822,0.5076541313251721,0.4449221114598272,[0.53086215 0.47078601],[0.53921807 0.46315289],[0.54769009 0.46476087],[0.55444878 0.47304428],[0.54626584 0.47361779],[0.53812385 0.47222805],0.5032235383987427,0.504974901676178,1663315386809
7,0.3881312794883555,0.45734219729991754,0.4227367383941365,[0.53159064 0.47416687],[0.54015344 0.46631262],[0.54874474 0.46791899],[0.55530453 0.47629452],[0.54699451 0.47692508],[0.53890896 0.47553661],0.5043984651565552,0.5086070895195007,1663315386839
8,0.4034797380330992,0.511113205040506,0.4572964715368026,[0.53217095 0.47596642],[0.54092807 0.46735519],[0.54962492 0.4684588 ],[0.5564658  0.47706613],[0.54796696 0.47823375],[0.53961003 0.4769758 ],0.5044665336608887,0.509640097618103,1663315386868
9,0.3841319470884128,0.5266714404265277,0.45540169375747025,[0.5329206  0.47791064],[0.54155588 0.46947342],[0.5502007  0.47062138],[0.55694306 0.47913572],[0.54848439 0.47975817],[0.54028004 0.47856733],0.5043714046478271,0.511934220790863,1663315386899
10,0.41810446659210143,0.5508747315576942,0.4844895990748978,[0.53336978 0.47820786],[0.54168332 0.46843192],[0.55035752 0.46955138],[0.55705941 0.478973  ],[0.54820174 0.47929728],[0.54022682 0.47816184],0.5051484704017639,0.513885498046875,1663315386930
