FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.41325745 0.50166941],[0.42164704 0.49652177],[0.43018174 0.49762192],[0.43811658 0.50214559],[0.42943305 0.50580651],[0.42074168 0.50553542],0.3779846429824829,0.5462924838066101,1663319945113
2,0,0,0,[0.41325745 0.50166941],[0.42164704 0.49652177],[0.43018174 0.49762192],[0.43811658 0.50214559],[0.42943305 0.50580651],[0.42074168 0.50553542],0.3779846429824829,0.5462924838066101,1663319945137
3,0,0,0,[0.41325745 0.50166941],[0.42164704 0.49652177],[0.43018174 0.49762192],[0.43811658 0.50214559],[0.42943305 0.50580651],[0.42074168 0.50553542],0.3779846429824829,0.5462924838066101,1663319945160
4,0,0,0,[0.41325745 0.50166941],[0.42164704 0.49652177],[0.43018174 0.49762192],[0.43811658 0.50214559],[0.42943305 0.50580651],[0.42074168 0.50553542],0.3779846429824829,0.5462924838066101,1663319945186
5,0,0,0,[0.41325745 0.50166941],[0.42164704 0.49652177],[0.43018174 0.49762192],[0.43811658 0.50214559],[0.42943305 0.50580651],[0.42074168 0.50553542],0.3779846429824829,0.5462924838066101,1663319945214
6,0,0,0,[0.41325745 0.50166941],[0.42164704 0.49652177],[0.43018174 0.49762192],[0.43811658 0.50214559],[0.42943305 0.50580651],[0.42074168 0.50553542],0.3779846429824829,0.5462924838066101,1663319945234
7,0.43497709928969747,0.5380202436487567,0.4864986714692271,[0.43020314 0.46442699],[0.43445596 0.45187035],[0.44205821 0.44901615],[0.45012316 0.45153022],[0.44235054 0.45860291],[0.43546337 0.46287754],0.4043245017528534,0.5187289118766785,1663319945264
8,0.3966252345081602,0.32273814775595616,0.35968169113205817,[0.43012074 0.46582583],[0.43159398 0.45153677],[0.4386344  0.44613156],[0.44809738 0.44890249],[0.44038758 0.45534787],[0.43471795 0.46124995],0.401056170463562,0.514413058757782,1663319945293
9,0.4237178361662072,0.2980459366287642,0.3608818863974857,[0.42924595 0.46569848],[0.43150514 0.45125103],[0.43873981 0.44598967],[0.44749567 0.44852751],[0.44025445 0.45611712],[0.43425238 0.46189708],0.4013441205024719,0.5215321183204651,1663319945323
10,0.33700855714118316,0.3322903513605099,0.3346494542508465,[0.42969167 0.46725619],[0.43134108 0.45310801],[0.43834129 0.44729033],[0.44788688 0.44933555],[0.44013232 0.45518136],[0.4344283  0.46169135],0.4013482928276062,0.5211216807365417,1663319945354
11,0.460596793417355,0.28288144552738714,0.37173911947237104,[0.42990372 0.46753263],[0.4321841 0.4526   ],[0.43918264 0.44716993],[0.44838378 0.44972387],[0.44180477 0.45801845],[0.43552214 0.46462637],0.40521466732025146,0.5181975364685059,1663319945385
