FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.3114115092093764,0.34610990492047294,0.32876070706492466,[0.4520081  0.46502864],[0.46074599 0.45808592],[0.46981698 0.45877817],[0.47724211 0.46482062],[0.4690372  0.46636081],[0.46024901 0.46616489],0.4285372495651245,0.5050501823425293,1663319790458
2,0.21791072066072065,0.3737532379942738,0.2958319793274972,[0.45014241 0.46283153],[0.45749295 0.45713207],[0.4657656  0.45751145],[0.47332048 0.4616209 ],[0.46524113 0.4621129 ],[0.45729288 0.46261245],0.42789730429649353,0.5002052187919617,1663319790495
3,0.18197730115143074,0.3523396823545833,0.267158491753007,[0.4484773  0.46037844],[0.4561601  0.45595348],[0.46428913 0.45631304],[0.47174209 0.45944753],[0.46375114 0.46027431],[0.45572186 0.46040845],0.42659610509872437,0.4978731572628021,1663319790522
4,0.17777988439157472,0.3517140147635938,0.26474694957758427,[0.44752961 0.46110991],[0.45496392 0.45650762],[0.46294275 0.45682454],[0.47045565 0.46002978],[0.46238348 0.46065861],[0.45449716 0.4607681 ],0.4251798689365387,0.49855637550354004,1663319790553
5,0.21379111713926854,0.26911699690477614,0.24145405702202233,[0.44637236 0.46451989],[0.45374534 0.45927897],[0.46143171 0.45938382],[0.4688603  0.46292734],[0.46109885 0.46392348],[0.45336217 0.46435219],0.42386043071746826,0.5009860992431641,1663319790589
6,0.27751594046674044,0.19250775191552344,0.23501184619113194,[0.44727027 0.46540552],[0.45471999 0.45929942],[0.4624123  0.45904011],[0.46958199 0.46237716],[0.46222377 0.46495664],[0.45448506 0.46587294],0.4269813001155853,0.5021402835845947,1663319790623
7,0.2613466633114271,0.2863994928521233,0.2738730780817752,[0.45292675 0.46486139],[0.46040705 0.4593747 ],[0.4682157 0.4589687],[0.47521603 0.46230492],[0.46801662 0.46469003],[0.46016699 0.46537194],0.4327210783958435,0.5018041729927063,1663319790656
8,0.33445512839846164,0.17923155612203934,0.2568433422602505,[0.45909432 0.46806464],[0.46740526 0.46022722],[0.47570524 0.4595677 ],[0.4820424  0.46472672],[0.47516257 0.46719578],[0.46704057 0.46808314],0.4433664381504059,0.5060006380081177,1663319790689
9,0.32703910452615464,0.2154239651425636,0.27123153483435913,[0.46623138 0.47130114],[0.47466627 0.46340752],[0.48325545 0.46168751],[0.4893859  0.46586433],[0.48307222 0.46955922],[0.47468656 0.47109041],0.45473194122314453,0.5131843686103821,1663319790717
10,0.38566165588368745,0.28447936769501514,0.3350705117893513,[0.46923324 0.47392508],[0.47849646 0.46497115],[0.48807174 0.46328297],[0.49350676 0.46841192],[0.48789918 0.47282684],[0.47871956 0.47462273],0.4615817070007324,0.5164021253585815,1663319790750
11,0.4028351273671307,0.304984184055948,0.3539096557115393,[0.47211245 0.47358862],[0.48136777 0.46429482],[0.4910996  0.46236545],[0.49632853 0.46731254],[0.49088585 0.47244424],[0.48159868 0.47436589],0.46622616052627563,0.5175117254257202,1663319790776
12,0.4363948856403937,0.25192145892876516,0.34415817228457946,[0.47579354 0.47549757],[0.48452303 0.46643084],[0.49370939 0.46506566],[0.49892324 0.47064471],[0.49343577 0.47530001],[0.48468351 0.4768185 ],0.4690544605255127,0.5170202851295471,1663319790808
13,0.4112207823956699,0.27738950880998064,0.34430514560282527,[0.47735718 0.47746602],[0.48650849 0.46830121],[0.49619493 0.4667249 ],[0.50140244 0.47217447],[0.49587709 0.47682998],[0.48672801 0.47843778],0.4701865613460541,0.5187234878540039,1663319790842
14,0.36648041388459274,0.26497267738203123,0.315726545633312,[0.47807243 0.4777275 ],[0.48750344 0.46926919],[0.49749899 0.46791708],[0.50297159 0.47352636],[0.49689674 0.47730428],[0.48757276 0.47837049],0.4694812595844269,0.5190834999084473,1663319790882
15,0.3550091771326896,0.25511033494846563,0.3050597560405776,[0.47856501 0.47638813],[0.48756149 0.46842226],[0.49691564 0.46759033],[0.50254858 0.47327903],[0.49654236 0.47615361],[0.48760736 0.47702199],0.46828025579452515,0.5172250270843506,1663319790912
