FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750001
2,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750024
3,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750056
4,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750085
5,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750107
6,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750127
7,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750147
8,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750167
9,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750185
10,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750203
11,0,0,0,[0.52029055 0.46675643],[0.52927053 0.46325213],[0.53752589 0.46467468],[0.54424566 0.46904403],[0.53667969 0.47002745],[0.5282383  0.46893463],0.49778687953948975,0.4964979588985443,1663317750221
