FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321430929
2,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321430964
3,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321430988
4,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431006
5,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431023
6,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431041
7,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431061
8,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431078
9,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431098
10,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431115
11,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431136
12,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431159
13,0,0,0,[0.53660721 0.46507281],[0.54483497 0.46117747],[0.55222684 0.46379137],[0.55860156 0.47150955],[0.55084741 0.47014433],[0.54325157 0.46780774],0.5104969143867493,0.48097431659698486,1663321431186
14,0.3425299547652326,0.5018661163143043,0.4221980355397685,[0.51733518 0.47342688],[0.52519315 0.46660423],[0.53346872 0.46830395],[0.54158324 0.47570553],[0.53235614 0.47631484],[0.52390593 0.47510409],0.4836570620536804,0.5132498145103455,1663321431221
15,0.2753587926678279,0.4675670039825095,0.3714628983251687,[0.51463079 0.47685638],[0.52273387 0.47220758],[0.5308187  0.47433707],[0.53825808 0.48103786],[0.52932572 0.48066929],[0.52130699 0.47876239],0.4830318093299866,0.511478841304779,1663321431254
16,0.28577219987076713,0.43938008008921614,0.3625761399799916,[0.51310396 0.47729665],[0.52175915 0.47295147],[0.53006452 0.47535142],[0.53720123 0.48255157],[0.52828813 0.48226815],[0.52015007 0.47971791],0.4833330512046814,0.510348916053772,1663321431283
17,0.28769001050641896,0.4318540812691778,0.3597720458877984,[0.51041996 0.47809538],[0.51911277 0.47308806],[0.52734733 0.47586724],[0.53414428 0.48279405],[0.52506226 0.48234808],[0.5171116  0.47984156],0.47810256481170654,0.5161317586898804,1663321431313
18,0.2735077740202036,0.4697726644688067,0.3716402192445052,[0.50876069 0.48230106],[0.5175162  0.47756714],[0.52579767 0.48038343],[0.53265947 0.48699093],[0.52362096 0.48657534],[0.51561695 0.48405379],0.47577524185180664,0.5214086771011353,1663321431345
19,0.28457442160887314,0.3796575806914125,0.33211600115014284,[0.50741601 0.48374265],[0.51632386 0.47917679],[0.52481693 0.48225743],[0.53170884 0.48910978],[0.52256227 0.48882359],[0.51438576 0.48612887],0.47352248430252075,0.5230317115783691,1663321431377
20,0.30818743334263204,0.48406419560225583,0.39612581447244394,[0.50603539 0.48510188],[0.51514667 0.48016492],[0.52358252 0.48333228],[0.53026235 0.49025011],[0.52149421 0.49039018],[0.51325184 0.48784044],0.47264567017555237,0.524111807346344,1663321431411
21,0.2735228702598429,0.40052417113938416,0.3370235206996135,[0.50503248 0.48843446],[0.51401979 0.48408052],[0.52251774 0.48710293],[0.52946126 0.49391803],[0.52086663 0.49339887],[0.51251894 0.49110943],0.471308171749115,0.5264613032341003,1663321431441
22,0.3380273375120539,0.31192426982214466,0.32497580366709927,[0.5043543  0.48728687],[0.5133872 0.4813329],[0.52191097 0.48485675],[0.52849787 0.4924019 ],[0.51967233 0.49235344],[0.51145786 0.48998117],0.47113731503486633,0.5262146592140198,1663321431471
23,0.3318009186434328,0.3033556769478438,0.3175782977956383,[0.50408089 0.48572028],[0.51304156 0.48044536],[0.52124304 0.48414749],[0.52777916 0.49156806],[0.5189966  0.49143931],[0.51098841 0.48876363],0.4701678156852722,0.524294376373291,1663321431499
24,0.3674848345917,0.3054689204391452,0.3364768775154226,[0.50355321 0.48565501],[0.51234502 0.47970513],[0.52084655 0.48334306],[0.52757418 0.49103332],[0.51881468 0.49165258],[0.51065165 0.48909107],0.46886736154556274,0.5239800214767456,1663321431529
25,0.3843298230090041,0.3771007416300367,0.3807152823195204,[0.50319165 0.48780078],[0.51139218 0.48111662],[0.51957321 0.48448908],[0.52647406 0.49227798],[0.51746523 0.49272269],[0.50971287 0.49069551],0.46813538670539856,0.5263612270355225,1663321431560
26,0.4050937251949459,0.3854221927552108,0.3952579589750783,[0.50017887 0.48975658],[0.50835627 0.48254153],[0.51663911 0.48598844],[0.52342051 0.49398917],[0.51451403 0.49463886],[0.50675273 0.49264726],0.46419236063957214,0.5286397933959961,1663321431588
27,0.39121592548809314,0.4835005144886452,0.4373582199883692,[0.49683937 0.48982555],[0.50477576 0.48250434],[0.51290673 0.48552361],[0.51985294 0.49311286],[0.51081234 0.49381664],[0.50322157 0.49201408],0.46161195635795593,0.5286354422569275,1663321431619
28,0.3804293272733608,0.46184017582815245,0.42113475155075664,[0.49529293 0.48659414],[0.50370103 0.47992221],[0.51218534 0.48298472],[0.51908016 0.49002925],[0.51029116 0.49138811],[0.5022366  0.48948294],0.46146371960639954,0.5252293348312378,1663321431648
29,0.350112844324589,0.4441048036839917,0.3971088240042904,[0.49269795 0.4881945 ],[0.50138348 0.48145321],[0.50994611 0.48366833],[0.51699162 0.49021983],[0.50832063 0.49151266],[0.50000137 0.49040624],0.4589325487613678,0.5287060141563416,1663321431677
30,0.3588353147588204,0.4877504659502369,0.42329289035452866,[0.49138701 0.48914483],[0.49977526 0.48235258],[0.50850761 0.48493809],[0.51582044 0.49201098],[0.50662339 0.49312639],[0.49841401 0.491505  ],0.4565431475639343,0.5325005650520325,1663321431709
31,0.38876983033350265,0.3868759485300695,0.3878228894317861,[0.4922848 0.487609 ],[0.5004673  0.48060048],[0.50884795 0.48328215],[0.51586598 0.48993742],[0.50700456 0.49174345],[0.49899852 0.49025407],0.45908406376838684,0.5301854014396667,1663321431736
32,0.3968245406063275,0.4389991746300158,0.4179118576181716,[0.49168274 0.48557967],[0.50013971 0.47829935],[0.50860232 0.48092234],[0.51544589 0.48766759],[0.50670373 0.48959807],[0.49861556 0.48823434],0.4597322642803192,0.5284966230392456,1663321431767
33,0.36254725440372254,0.4695879791457883,0.41606761677475546,[0.49127105 0.48277903],[0.49939919 0.47575447],[0.50793099 0.47807071],[0.51509452 0.48436365],[0.50621802 0.48603728],[0.49814999 0.4848327 ],0.45885226130485535,0.5251601934432983,1663321431802
34,0.3146265309598244,0.5129251144173024,0.4137758226885634,[0.49032521 0.48080808],[0.49854314 0.47459882],[0.50699812 0.47660294],[0.51433885 0.48231155],[0.50546557 0.48357898],[0.49728522 0.48249713],0.45855337381362915,0.5227226614952087,1663321431834
