FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.55896461 0.46467674],[0.56628513 0.46643555],[0.57317674 0.46940103],[0.57926655 0.47367108],[0.57341212 0.4722977 ],[0.56594604 0.46933913],0.5466299057006836,0.48915261030197144,1663319518386
2,0.35879353865771385,0.4061232435513604,0.38245839110453717,[0.58072847 0.46982524],[0.58753985 0.46776554],[0.59363538 0.47080263],[0.59766567 0.47632602],[0.59291989 0.47713059],[0.58671504 0.47436431],0.5780134201049805,0.49970608949661255,1663319518428
3,0.41907215470965625,0.4194222045035761,0.41924717960661617,[0.58171666 0.47143474],[0.58873582 0.46968743],[0.59486252 0.47351351],[0.59767663 0.48032779],[0.59454095 0.48051   ],[0.58833742 0.47798723],0.5849522352218628,0.4993111491203308,1663319518475
4,0.38503636446105344,0.5071681780748613,0.4461022712679573,[0.57956362 0.46839744],[0.58681321 0.46766049],[0.59306902 0.47202575],[0.59561872 0.47889617],[0.59248203 0.47891057],[0.58609474 0.47549015],0.5847151875495911,0.49621137976646423,1663319518517
5,0.40150315730206454,0.46361847847808163,0.43256081789007306,[0.58135575 0.47023046],[0.58837342 0.46941203],[0.59421265 0.47422904],[0.59647888 0.4816747 ],[0.59328073 0.4812825 ],[0.58732456 0.47745839],0.5845320820808411,0.49826404452323914,1663319518548
6,0.40548053116339056,0.4097529505672683,0.4076167408653294,[0.58749098 0.47286928],[0.59406906 0.47192013],[0.59990472 0.47657591],[0.60282713 0.48450071],[0.59916162 0.48393068],[0.59341156 0.480111  ],0.5908101201057434,0.5009370446205139,1663319518580
7,0.4458779290633251,0.41732587556094386,0.43160190231213447,[0.58646756 0.48123395],[0.59387439 0.47978142],[0.59997189 0.48424757],[0.60218525 0.49211434],[0.59902203 0.49236083],[0.59296936 0.48861346],0.5899358987808228,0.5065159201622009,1663319518613
8,0.4881901199172644,0.389942006274992,0.43906606309612817,[0.58743632 0.47862455],[0.59540731 0.47689205],[0.60200691 0.48134628],[0.60403818 0.48904696],[0.60081255 0.49052018],[0.59444469 0.48673302],0.5912691950798035,0.5066841244697571,1663319518647
9,0.4359241135886843,0.4547322686998542,0.44532819114426925,[0.58183241 0.4783929 ],[0.59027183 0.47723946],[0.5972774  0.48234218],[0.59877604 0.48949137],[0.59648329 0.49045962],[0.58952188 0.48671287],0.5860812664031982,0.5058379769325256,1663319518690
10,0.5007466994915881,0.4500055077642658,0.4753761036279269,[0.57923555 0.47890517],[0.58754981 0.47583127],[0.59444755 0.48049322],[0.59643173 0.48819786],[0.59315401 0.48950356],[0.58631104 0.48623064],0.5824867486953735,0.5087889432907104,1663319518725
11,0.5996855263515296,0.31091016482033706,0.45529784558593334,[0.57263178 0.47356364],[0.58051783 0.46842822],[0.5878095 0.4713513],[0.59108484 0.4788371 ],[0.58662599 0.48237321],[0.57944596 0.48031279],0.5728961825370789,0.5142308473587036,1663319518758
12,0.40742537635694104,0.2858057563374645,0.3466155663472028,[0.56387645 0.47293609],[0.57262075 0.46840072],[0.58143324 0.47058371],[0.585724   0.47744516],[0.58121449 0.47929013],[0.57271552 0.47786877],0.5625942349433899,0.5097466707229614,1663319518797
13,0.16640568845327747,0.3203715994648034,0.24338864395904045,[0.55665869 0.46921459],[0.5647316  0.46861303],[0.57330501 0.47028461],[0.57938355 0.47277889],[0.5732559  0.47401369],[0.56477493 0.47253895],0.5483798980712891,0.5091814994812012,1663319518829
14,0.4036350226411873,0.23936284241950714,0.3214989325303472,[0.5490765  0.47578049],[0.55770797 0.47024736],[0.56559038 0.47179103],[0.57109225 0.47756505],[0.56461942 0.48038152],[0.5566234  0.47936887],0.5360075831413269,0.5137357115745544,1663319518862
15,0.3589358084245149,0.3581277935407621,0.3585318009826385,[0.54535764 0.47165853],[0.55413753 0.46663827],[0.5622558  0.46837127],[0.56817561 0.47408095],[0.56133127 0.47630051],[0.55314302 0.47506928],0.5271148085594177,0.5057553052902222,1663319518897
