FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090444
2,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090478
3,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090505
4,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090533
5,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090559
6,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090580
7,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090600
8,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090619
9,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090638
10,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090659
11,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090678
12,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090703
13,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090726
14,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090748
15,0,0,0,[0.53705227 0.45658782],[0.54576361 0.45333415],[0.55378604 0.45533887],[0.56048912 0.46094039],[0.55300862 0.46027374],[0.54482228 0.45896125],0.512429416179657,0.47696784138679504,1663318090770
