FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.36355678451549994,0.4517609001711134,0.4076588423433067,[0.53449661 0.4671014 ],[0.54382271 0.46180162],[0.55228692 0.46525827],[0.55873805 0.47346735],[0.55125779 0.47369412],[0.54274684 0.47146747],0.5102749466896057,0.49540549516677856,1663318856789
2,0.31605464247191184,0.4327728114770867,0.37441372697449926,[0.53144681 0.46742585],[0.54019326 0.46229047],[0.54853708 0.46450323],[0.55516219 0.47212628],[0.54772919 0.47183493],[0.5395124  0.47016734],0.5052276253700256,0.49595174193382263,1663318856820
3,0.29036097816794376,0.4385063520272821,0.36443366509761294,[0.52838099 0.4688445 ],[0.53664565 0.46360433],[0.54459089 0.46576369],[0.55117607 0.47352019],[0.54366362 0.47217584],[0.53587168 0.47059599],0.5014630556106567,0.49871963262557983,1663318856853
4,0.2865462933819906,0.43771827969387433,0.3621322865379325,[0.52624762 0.46971434],[0.53476119 0.46411839],[0.54284751 0.4662261 ],[0.54944342 0.4738732 ],[0.54176754 0.47255045],[0.53384441 0.47114828],0.49902424216270447,0.500006377696991,1663318856890
5,0.3202201240728644,0.4265184859131913,0.37336930499302784,[0.52393514 0.46949786],[0.53254038 0.4627735 ],[0.54101217 0.46466365],[0.54787534 0.47299936],[0.54004478 0.47197872],[0.5318777  0.47086304],0.4973832964897156,0.5006162524223328,1663318856927
6,0.31864591460583896,0.44466538981692266,0.3816556522113808,[0.52253032 0.4689045 ],[0.53084099 0.46203759],[0.53931004 0.46387553],[0.54632878 0.47237933],[0.53842866 0.47104108],[0.53033769 0.47012979],0.4955253601074219,0.49942484498023987,1663318856965
7,0.3245763434854598,0.46816603783934196,0.3963711906624009,[0.52121937 0.46814436],[0.52965885 0.46105033],[0.53820908 0.46277332],[0.54525363 0.47137296],[0.53732133 0.4701671 ],[0.52915126 0.46932995],0.4943913519382477,0.49771836400032043,1663318857003
8,0.3234711525212937,0.4667233149004924,0.39509723371089306,[0.52080613 0.46816468],[0.52895433 0.46116164],[0.53736514 0.46275967],[0.54450846 0.47122675],[0.53657424 0.47002935],[0.52853608 0.46929979],0.4937610626220703,0.49840548634529114,1663318857041
9,0.2766569458179555,0.48118383869157894,0.37892039225476726,[0.51967627 0.46699446],[0.5279941  0.46131492],[0.53597337 0.46299827],[0.5428791  0.46991962],[0.53521466 0.46898711],[0.52734709 0.4681879 ],0.49266210198402405,0.4984472095966339,1663318857076
10,0.28021863002915837,0.4486238292809035,0.36442122965503093,[0.51901865 0.46665978],[0.52740657 0.46103397],[0.53538007 0.46282297],[0.54206955 0.46975508],[0.53454411 0.46885499],[0.52667487 0.46794018],0.49113479256629944,0.4977220892906189,1663318857106
