FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321889993
2,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890022
3,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890049
4,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890075
5,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890096
6,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890118
7,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890137
8,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890155
9,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890177
10,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890196
11,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890216
12,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890242
13,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890268
14,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890288
15,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890309
16,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890331
17,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890352
18,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890373
19,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890393
20,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890412
21,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890433
22,0,0,0,[0.50973672 0.46901116],[0.51618266 0.46410957],[0.52371663 0.46428967],[0.53122526 0.4681156 ],[0.52335685 0.46947742],[0.51598686 0.469785  ],0.48031917214393616,0.509274959564209,1663321890455
