FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557511
2,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557535
3,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557563
4,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557588
5,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557607
6,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557624
7,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557643
8,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557660
9,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557678
10,0,0,0,[0.53398442 0.4650282 ],[0.54328507 0.45923632],[0.55183434 0.46154326],[0.55804849 0.46941057],[0.55014771 0.46993744],[0.54184276 0.46799332],0.5095105767250061,0.49371230602264404,1663319557697
11,0.43869746338706295,0.4530921935401546,0.4458948284636088,[0.52246433 0.48040557],[0.53042078 0.47313985],[0.53856587 0.47507346],[0.5454672  0.48165029],[0.53779471 0.48443502],[0.52985072 0.48394367],0.4980695843696594,0.522800862789154,1663319557723
12,0.47436430354895104,0.4565030687424804,0.46543368614571573,[0.52166152 0.48130763],[0.53054219 0.47269714],[0.53945559 0.47513574],[0.54591578 0.48384482],[0.53763962 0.48610219],[0.52922297 0.48464501],0.49504706263542175,0.5228422284126282,1663319557762
13,0.41655128297111654,0.4982471135956232,0.45739919828336983,[0.52414006 0.47748509],[0.53296322 0.47053084],[0.54150248 0.47357586],[0.54763997 0.48218122],[0.53933966 0.48291278],[0.53125077 0.4807694 ],0.49636200070381165,0.5177288055419922,1663319557790
14,0.4649168106514354,0.5510013669578265,0.507959088804631,[0.52733874 0.47704256],[0.5364871  0.46932867],[0.5451169  0.47272363],[0.55125278 0.48241931],[0.54268807 0.48349261],[0.53448242 0.48090813],0.4983871579170227,0.5158164501190186,1663319557818
15,0.3929862752192231,0.5152240163070277,0.45410514576312544,[0.53369766 0.47739878],[0.54298073 0.47172111],[0.55131763 0.47487605],[0.55752522 0.48298937],[0.5490163  0.48410174],[0.54084486 0.48121172],0.5045817494392395,0.5132550001144409,1663319557849
16,0.4241073191569167,0.4823148353813044,0.45321107726911053,[0.53843611 0.47874862],[0.54817629 0.4727872 ],[0.55682266 0.47578573],[0.56256109 0.48385882],[0.55462044 0.48590875],[0.54616529 0.48315132],0.5123331546783447,0.516856849193573,1663319557878
