FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826804
2,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826837
3,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826855
4,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826874
5,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826892
6,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826911
7,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826931
8,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826954
9,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826977
10,0,0,0,[0.50408715 0.46385339],[0.51240629 0.45645618],[0.52051592 0.45661905],[0.52730286 0.46251744],[0.51952058 0.46418846],[0.51153618 0.4641788 ],0.47839808464050293,0.49872562289237976,1663317826998
