FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.54430717 0.47052267],[0.55254471 0.460549  ],[0.56134558 0.46086138],[0.5670346  0.47128019],[0.56009471 0.47142762],[0.55212653 0.4708901 ],0.5314046144485474,0.503425121307373,1663319479267
2,0.5045482912948772,0.44024215351384344,0.4723952224043603,[0.54366398 0.46863505],[0.55266041 0.45844728],[0.56222427 0.45906398],[0.56773055 0.46921769],[0.56063622 0.47150075],[0.55200887 0.47018406],0.5308684706687927,0.5038809776306152,1663319479303
3,0.5078251992113026,0.37652186813165106,0.4421735336714768,[0.54334223 0.46900761],[0.55148637 0.45845705],[0.56040508 0.45849165],[0.56619632 0.46890497],[0.5590477  0.47031882],[0.55101174 0.46975428],0.5295041799545288,0.5027361512184143,1663319479342
4,0.39315536244250476,0.11674666790773838,0.2549510151751216,[0.54115701 0.46856904],[0.5501222  0.46208557],[0.55934882 0.4630689 ],[0.56542945 0.47104287],[0.55872488 0.47292271],[0.55003226 0.47139615],0.5268385410308838,0.501267671585083,1663319479376
5,0.1585805404818121,0.08171284514739975,0.12014669281460594,[0.53712207 0.4666236 ],[0.54549974 0.46494138],[0.55371171 0.46649724],[0.56026173 0.47084191],[0.5538528  0.47016749],[0.54558909 0.46872732],0.5228580832481384,0.5013328194618225,1663319479411
6,0.13167383216759973,0.08363511332698059,0.10765447274729016,[0.5328328  0.46820989],[0.540914   0.46722585],[0.54922873 0.46852678],[0.556548   0.47223514],[0.54936641 0.47183192],[0.54095834 0.47025219],0.5156458020210266,0.5004242658615112,1663319479443
7,0.1051341216592122,0.0708390596221398,0.08798659064067599,[0.52911699 0.46737048],[0.5372507  0.46682835],[0.54538554 0.46826711],[0.55271614 0.47148895],[0.54507416 0.47089967],[0.53676546 0.46916473],0.5099906325340271,0.4998317360877991,1663319479476
8,0.20675561269457168,0.31305321791264745,0.2599044153036096,[0.52589989 0.46614814],[0.53457552 0.46281341],[0.54279304 0.46405333],[0.54957503 0.4692308 ],[0.54194003 0.46906209],[0.53373885 0.4675315 ],0.5033763647079468,0.499841570854187,1663319479507
9,0.23267272574512754,0.33306761858475736,0.2828701721649425,[0.52227294 0.46522257],[0.53047365 0.46014822],[0.53847337 0.46142554],[0.54529881 0.46736652],[0.53744245 0.46650907],[0.52955043 0.46564555],0.4991146922111511,0.499674528837204,1663319479536
10,0.22944365738863765,0.3339035357805534,0.2816735965845955,[0.52175051 0.46450353],[0.529926   0.45866981],[0.53806472 0.45966387],[0.54499549 0.46607563],[0.5368852  0.46472478],[0.52900898 0.4640874 ],0.4979833662509918,0.4975089132785797,1663319479569
11,0.26129128327622203,0.3687737651684335,0.31503252422232775,[0.52130544 0.46562982],[0.52953094 0.45907333],[0.53782976 0.46038502],[0.54468054 0.46784896],[0.53651136 0.46618426],[0.5286184  0.46533027],0.49647343158721924,0.49951863288879395,1663319479599
12,0.27096791766226763,0.38289971409185025,0.32693381587705894,[0.52269149 0.46647894],[0.53117657 0.46052113],[0.53953677 0.4620766 ],[0.5463537 0.4691951],[0.53835166 0.46815807],[0.53027439 0.46717197],0.497890830039978,0.4996441602706909,1663319479638
13,0.3251789501678099,0.397641299636252,0.36141012490203095,[0.52540237 0.46597928],[0.53422421 0.45965347],[0.54265469 0.46119809],[0.54929608 0.46891698],[0.54131544 0.468759  ],[0.53310466 0.46755239],0.5018871426582336,0.49777495861053467,1663319479668
14,0.2984430118102044,0.43783056851128965,0.368136790160747,[0.52883291 0.46482715],[0.53753096 0.45948291],[0.54575068 0.46090466],[0.55223078 0.46788114],[0.54469991 0.46775526],[0.53661239 0.46657729],0.5061032176017761,0.4964577257633209,1663319479702
15,0.29426421143268044,0.415805405110372,0.3550348082715262,[0.53122956 0.46338782],[0.54029828 0.45836025],[0.54863685 0.45991364],[0.55502939 0.46661815],[0.54781508 0.46675956],[0.53945631 0.46555138],0.5094778537750244,0.4940086007118225,1663319479735
16,0.0814698549947929,0.3768134750873586,0.22914166504107575,[0.53272331 0.46337572],[0.54103357 0.46315163],[0.54897439 0.46548527],[0.5560717  0.46931776],[0.54881543 0.46722484],[0.54057181 0.46528098],0.5116199254989624,0.489576131105423,1663319479765
17,0.1220108311091904,0.3176250187536485,0.21981792493141947,[0.53153741 0.46150383],[0.5397473  0.46124652],[0.54749531 0.46357551],[0.55502695 0.46716529],[0.54757285 0.46628198],[0.53931677 0.46440583],0.5110634565353394,0.4851376712322235,1663319479799
18,0.16581658112778871,0.2764269267592053,0.22112175394349703,[0.52945852 0.45744792],[0.53771842 0.45693868],[0.54535896 0.45926434],[0.552751   0.46317676],[0.54530531 0.46301889],[0.53700399 0.4610773 ],0.5090410113334656,0.4799434542655945,1663319479833
19,0.12113364087308535,0.27773370588887275,0.19943367338097906,[0.52540439 0.45503151],[0.53375125 0.45435375],[0.54145086 0.45630491],[0.54888994 0.45953745],[0.54143852 0.4588874 ],[0.53309554 0.45749712],0.5049777626991272,0.477428674697876,1663319479873
20,0.06332382985659554,0.3725277573055134,0.21792579358105446,[0.52504086 0.45139831],[0.53314865 0.45051357],[0.54105675 0.45216209],[0.54881287 0.45555457],[0.54111743 0.45340669],[0.53270966 0.45226979],0.5043717622756958,0.47237518429756165,1663319479903
21,0.3191931736603122,0.3554415290250008,0.3373173513426565,[0.52254534 0.45092171],[0.53129125 0.44516939],[0.53921014 0.44700092],[0.54586667 0.45383888],[0.53843039 0.45410916],[0.53026396 0.45295507],0.5014209747314453,0.4712427854537964,1663319479937
22,0.33986815029733874,0.37163931196378075,0.35575373113055975,[0.52134913 0.44764256],[0.52986902 0.44106293],[0.53793305 0.44244212],[0.54470259 0.44955257],[0.53732574 0.44994703],[0.52917719 0.44943213],0.5000450611114502,0.46958285570144653,1663319479965
23,0.3234741553872215,0.37748299783254974,0.35047857660988563,[0.52000844 0.44782245],[0.52866584 0.4416821 ],[0.53677696 0.44295636],[0.54351062 0.44952777],[0.53618956 0.45016593],[0.52796507 0.4496626 ],0.4994455873966217,0.470655620098114,1663319479998
