FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317175982
2,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176014
3,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176034
4,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176054
5,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176076
6,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176095
7,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176112
8,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176130
9,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176147
10,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176168
11,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176188
12,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176213
13,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176232
14,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176250
15,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176269
16,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176286
17,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176306
18,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176327
19,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176348
20,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176370
21,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176394
22,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176422
23,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176446
24,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176467
25,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176486
26,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176508
27,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176528
28,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176547
29,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176568
30,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176589
31,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176607
32,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176626
33,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176645
34,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176663
35,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176680
36,0,0,0,[0.43486556 0.46483001],[0.44078204 0.45458862],[0.44805831 0.45278689],[0.45563364 0.45765927],[0.44808167 0.46067417],[0.44109601 0.46307099],0.40922701358795166,0.503409206867218,1663317176698
37,0.3008631758325178,0.35709721146207374,0.3289801936472958,[0.50078756 0.46269482],[0.5080505  0.45735314],[0.51674896 0.45842579],[0.52469945 0.46355882],[0.51554936 0.46496662],[0.50741118 0.4650746 ],0.468259334564209,0.4930993616580963,1663317176732
38,0.22095119543595507,0.3002844534422072,0.26061782443908116,[0.49303114 0.46378082],[0.49862638 0.45797813],[0.5060966  0.45754662],[0.51433057 0.46075445],[0.50544792 0.46194503],[0.49835137 0.46303147],0.456699013710022,0.5004777312278748,1663317176766
39,0.40642901484147254,0.27691131412529285,0.3416701644833827,[0.48890683 0.45982897],[0.49557397 0.45188606],[0.50334662 0.45139223],[0.51064467 0.45470968],[0.50208163 0.46011266],[0.49485862 0.46120009],0.45709389448165894,0.4987333416938782,1663317176792
40,0.40519056332967945,0.33771223763071756,0.37145140048019853,[0.48941749 0.4653683 ],[0.49653229 0.45709512],[0.50455564 0.4561981 ],[0.51203489 0.45985878],[0.504134   0.46538535],[0.49636376 0.46676141],0.45415589213371277,0.5032197833061218,1663317176822
41,0.3605145766220925,0.36159258591496424,0.3610535812685284,[0.4889476  0.46023768],[0.49581847 0.45211515],[0.50345361 0.45118874],[0.51112872 0.45459312],[0.50301743 0.45908278],[0.49543551 0.46070349],0.4516293406486511,0.5000541806221008,1663317176858
42,0.3911063319305196,0.42214393069087136,0.40662513131069544,[0.49158019 0.46124387],[0.49818453 0.45267165],[0.5057475  0.45186329],[0.5134204  0.45573148],[0.50533348 0.46030712],[0.4979704  0.46183461],0.45395517349243164,0.5011445879936218,1663317176891
43,0.43262568613278085,0.33105859823961087,0.38184214218619583,[0.49398196 0.45620069],[0.50067419 0.44766295],[0.50825387 0.44689223],[0.51569134 0.45076281],[0.50803065 0.45612055],[0.50062144 0.45779619],0.45926305651664734,0.4970027506351471,1663317176920
44,0.3682564797052454,0.46794575420912954,0.41810111695718744,[0.49656904 0.46137458],[0.50361168 0.45283282],[0.5113408  0.45126688],[0.51899093 0.45490652],[0.51147419 0.459481  ],[0.50370425 0.46180454],0.46294447779655457,0.4995063245296478,1663317176953
45,0.09701012117048029,0.37165637627969333,0.23433324872508682,[0.5000059  0.45791817],[0.50666803 0.45476955],[0.51441711 0.45398709],[0.52302259 0.45500171],[0.51436388 0.4560076 ],[0.50638419 0.45723346],0.46467265486717224,0.49234360456466675,1663317176983
46,0.20901545190931736,0.4301534693566446,0.31958446063298096,[0.50598139 0.46248442],[0.51239562 0.4575837 ],[0.51988101 0.45689446],[0.52794272 0.45943683],[0.5196169  0.46122432],[0.51198637 0.46249726],0.4719725251197815,0.49473461508750916,1663317177014
47,0.1804808018402757,0.2160382000010943,0.198259500920685,[0.51042402 0.46512157],[0.51681912 0.46090573],[0.52407032 0.46071222],[0.5319882  0.46314669],[0.52379209 0.4642655 ],[0.51638472 0.46513575],0.4783426821231842,0.4996851980686188,1663317177045
