FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.3591602363116874,0.43613281260198855,0.397646524456838,[0.51416075 0.46751323],[0.52320868 0.45883852],[0.53267705 0.45894143],[0.5405919  0.46556303],[0.53171486 0.46836573],[0.52247238 0.46837449],0.48855820298194885,0.5109632611274719,1663316566810
2,0.42472018247770355,0.43278635643563546,0.4287532694566695,[0.51595515 0.46643192],[0.52379584 0.45579538],[0.53272617 0.455347  ],[0.54015094 0.46304172],[0.53179467 0.46558553],[0.52345788 0.46626276],0.4917086660861969,0.5036024451255798,1663316566841
3,0.4046668809607135,0.4050511244989516,0.40485900272983255,[0.51599711 0.46707422],[0.52396375 0.4571766 ],[0.53264511 0.45663688],[0.54005867 0.46397161],[0.53204203 0.46626478],[0.5237335  0.46716222],0.4919615685939789,0.5014030933380127,1663316566870
4,0.39176064793144805,0.4238379062357117,0.4077992770835799,[0.51559961 0.46561822],[0.52416092 0.45631158],[0.53280818 0.45608273],[0.53987592 0.46296221],[0.53181875 0.46546981],[0.52339345 0.4659766 ],0.4918624460697174,0.5004564523696899,1663316566898
5,0.38535928590789686,0.41430966245551815,0.3998344741817075,[0.51574218 0.46480429],[0.52422565 0.45559409],[0.53276056 0.45533124],[0.53976339 0.46193674],[0.5318442  0.46442538],[0.52350718 0.46507174],0.4918860197067261,0.4992738962173462,1663316566930
6,0.40162766238492753,0.400181017554468,0.40090433996969776,[0.51499456 0.46472234],[0.52339441 0.45551178],[0.53191823 0.45527911],[0.5389297  0.46197265],[0.5312686  0.46465203],[0.52290672 0.4654569 ],0.4919109046459198,0.49773404002189636,1663316566962
7,0.3855954729728052,0.4054129766273553,0.3955042248000803,[0.51537585 0.45963696],[0.52385819 0.45060557],[0.53244776 0.45030183],[0.53941768 0.45653573],[0.53168601 0.45944259],[0.52331215 0.46011192],0.49236056208610535,0.4927132725715637,1663316566994
8,0.42769714311567114,0.4108789983991502,0.4192880707574107,[0.515176   0.46502399],[0.52264106 0.45488352],[0.53107995 0.45410973],[0.53866726 0.46134967],[0.53063762 0.46418598],[0.52249718 0.46513516],0.4917019009590149,0.4990856349468231,1663316567023
9,0.4245963990625952,0.37308935774072566,0.39884287840166044,[0.51493275 0.46196842],[0.52190614 0.45151091],[0.53022456 0.45055592],[0.5379231  0.45799387],[0.53003716 0.46029913],[0.52210516 0.46157676],0.4918418824672699,0.4930904805660248,1663316567055
10,0.4148012297386622,0.35232433221030207,0.38356278097448215,[0.51467329 0.45909733],[0.52199697 0.44922718],[0.53039664 0.44860962],[0.53802645 0.4557572 ],[0.52988994 0.45830345],[0.52187419 0.45909035],0.49130067229270935,0.4906119108200073,1663316567090
11,0.4070101775968971,0.3568050606340577,0.38190761911547744,[0.51266634 0.45987004],[0.52019215 0.4509128 ],[0.5283221  0.45038527],[0.53565162 0.45618021],[0.52808529 0.45965683],[0.52007645 0.46058756],0.48984894156455994,0.4932970106601715,1663316567122
12,0.41823131690765747,0.41206766308533993,0.4151494899964987,[0.51113474 0.45886928],[0.51848793 0.44962958],[0.52659082 0.44906712],[0.53400439 0.45473909],[0.52647161 0.45854768],[0.51851737 0.45958728],0.4886763393878937,0.49223265051841736,1663316567155
13,0.4210458204179666,0.4208268256291549,0.42093632302356077,[0.51015258 0.45972872],[0.51753247 0.45037743],[0.52556801 0.44990629],[0.53285712 0.4553968 ],[0.52522302 0.4594008 ],[0.517335   0.46033889],0.487199604511261,0.49532151222229004,1663316567191
14,0.4307101360547062,0.40293046568439006,0.41682030086954813,[0.50965142 0.46042994],[0.51670635 0.45086452],[0.52459711 0.45022729],[0.53206229 0.45572209],[0.52446663 0.45978078],[0.51673055 0.46103665],0.486395001411438,0.4958355128765106,1663316567218
15,0.4145131247364222,0.37155136808587275,0.3930322464111475,[0.50897473 0.46009126],[0.5166133 0.4506388],[0.52480513 0.44999406],[0.53217244 0.45526436],[0.52459699 0.45952153],[0.51653719 0.46075219],0.48619508743286133,0.4959430992603302,1663316567250
16,0.4363018158430057,0.3295991113418273,0.38295046359241647,[0.50965506 0.46198681],[0.51684797 0.45220703],[0.52481472 0.45156083],[0.53224784 0.45694718],[0.52486235 0.46125263],[0.51700854 0.46271294],0.48657697439193726,0.4965113401412964,1663316567284
17,0.42173230616316415,0.396913655001201,0.4093229805821826,[0.51066226 0.46106577],[0.51775903 0.45125785],[0.52581531 0.45052397],[0.53345132 0.45643103],[0.52566648 0.4600254 ],[0.51785028 0.46137011],0.4864080548286438,0.4936702251434326,1663316567312
18,0.4252629860181409,0.3850318760149771,0.40514743101655903,[0.51045972 0.46045181],[0.51769209 0.45143622],[0.52556962 0.45141733],[0.53286314 0.4569504 ],[0.52534533 0.46058646],[0.51765847 0.4615503 ],0.48763367533683777,0.4942561984062195,1663316567345
19,0.4035382404748137,0.398126390076182,0.40083231527549784,[0.51135737 0.46285638],[0.51927972 0.45339978],[0.52753228 0.45277166],[0.53487498 0.45851135],[0.52732027 0.46216279],[0.51913673 0.46330696],0.4885723888874054,0.49654290080070496,1663316567379
20,0.3844701596078064,0.4044137435749843,0.39444195159139533,[0.51125306 0.46208602],[0.51915514 0.45227444],[0.52759808 0.4515374 ],[0.5350765  0.45750466],[0.52735019 0.46053687],[0.51914936 0.46192601],0.4888083338737488,0.49402984976768494,1663316567406
21,0.3837549318648928,0.4174911177376024,0.40062302480124756,[0.51076704 0.46376187],[0.51821876 0.45434934],[0.52635384 0.45387381],[0.53356934 0.45957074],[0.52615672 0.46230972],[0.51828724 0.46370503],0.48854583501815796,0.49899083375930786,1663316567436
22,0.405501972462623,0.33028477236838866,0.3678933724155058,[0.50978357 0.4659965 ],[0.51737475 0.45639455],[0.5255118  0.45598149],[0.53258443 0.46163553],[0.52512515 0.46499115],[0.51721692 0.46620211],0.48845890164375305,0.5028692483901978,1663316567472
23,0.37443489022928,0.3822034079892664,0.3783191491092732,[0.5089379  0.45893019],[0.51752198 0.44994104],[0.52619189 0.44975275],[0.53307086 0.45533976],[0.52523863 0.45868719],[0.51678836 0.45919824],0.48652854561805725,0.49414071440696716,1663316567503
24,0.3747398605328373,0.3284159564676115,0.3515779085002244,[0.50807869 0.46627551],[0.51550055 0.45673627],[0.52367312 0.45582283],[0.53099799 0.46123037],[0.5234623  0.46429029],[0.51555842 0.46585479],0.48665300011634827,0.5041239261627197,1663316567535
25,0.32861930834947817,0.3598001672582373,0.3442097378038578,[0.50833559 0.46267396],[0.51618075 0.45426524],[0.52431619 0.45394498],[0.53136194 0.45901698],[0.52384877 0.46125525],[0.51591551 0.46225911],0.48674899339675903,0.4971335232257843,1663316567569
26,0.3765586092211539,0.34277327089447834,0.35966594005781616,[0.50824761 0.4639748 ],[0.51634878 0.45512369],[0.5245235  0.45468807],[0.53142083 0.46011412],[0.52404398 0.46324989],[0.51593918 0.46423194],0.48733600974082947,0.49771547317504883,1663316567603
27,0.3838856644452165,0.37262978438466815,0.3782577244149423,[0.509633   0.46531039],[0.51806402 0.45595044],[0.52655524 0.45540634],[0.53350574 0.46086115],[0.52586055 0.46449417],[0.51745254 0.46546087],0.48792389035224915,0.49932512640953064,1663316567631
28,0.38722643793213385,0.36455451829811963,0.37589047811512677,[0.51050693 0.46324864],[0.51863784 0.45390064],[0.52709675 0.45343974],[0.53422588 0.45934305],[0.5264765 0.4625321],[0.51817805 0.46339259],0.488421231508255,0.49525028467178345,1663316567661
