FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214176
2,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214205
3,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214229
4,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214252
5,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214270
6,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214289
7,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214308
8,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214325
9,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214346
10,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214366
11,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214387
12,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214411
13,0,0,0,[0.50265634 0.46074253],[0.51028389 0.45271567],[0.5178948 0.4518998],[0.52503139 0.45598462],[0.51748478 0.45975888],[0.50970751 0.46105656],0.4756036698818207,0.4872872531414032,1663317214432
14,0.38855030595043927,0.17636388235380404,0.28245709415212167,[0.49395812 0.45757368],[0.50090975 0.44803512],[0.50897425 0.44722712],[0.51683706 0.45267785],[0.5083766  0.45606944],[0.5006544  0.45735088],0.46758368611335754,0.4927184283733368,1663317214471
15,0.38060953698461875,0.14906752692025246,0.2648385319524356,[0.4936204  0.45763806],[0.50027102 0.44893098],[0.50786126 0.44816518],[0.51537722 0.45343322],[0.50752354 0.45631   ],[0.50008965 0.45764545],0.4659673869609833,0.48665931820869446,1663317214510
16,0.4205100831882048,0.19683226208971405,0.30867117263895943,[0.49347493 0.45638525],[0.49989662 0.44669479],[0.50748318 0.44610253],[0.51503193 0.45210433],[0.50681657 0.4551335 ],[0.49954063 0.45611644],0.4655316174030304,0.4866773188114166,1663317214539
17,0.44522030468556006,0.2322144925051949,0.3387173985953775,[0.49339873 0.46066552],[0.49988213 0.45043316],[0.50756991 0.44915488],[0.51525253 0.45435363],[0.50714093 0.45919374],[0.49965543 0.46063754],0.4643476605415344,0.49530255794525146,1663317214567
18,0.42582865761204247,0.23547161988885654,0.3306501387504495,[0.49447343 0.46165252],[0.50061888 0.45180967],[0.50798851 0.45089936],[0.51554292 0.45634669],[0.50741816 0.45998269],[0.50027013 0.4612062 ],0.4652356803417206,0.4955363869667053,1663317214595
19,0.44707982255538564,0.21573905575229524,0.33140943915384047,[0.49609208 0.46020305],[0.50208306 0.44960406],[0.509592   0.44838637],[0.51745498 0.4549413 ],[0.5089947  0.45818728],[0.50182676 0.45945436],0.4675289988517761,0.4933876693248749,1663317214629
20,0.39559249876678754,0.19891736739711774,0.2972549330819526,[0.49742877 0.46164659],[0.50376302 0.45191231],[0.51104641 0.4507187 ],[0.51867837 0.45638359],[0.51068836 0.45921606],[0.50351793 0.46072435],0.4705825746059418,0.4915252923965454,1663317214658
21,0.4092647261980574,0.2606647581559979,0.33496474217702765,[0.49759638 0.46037358],[0.50407344 0.45126706],[0.51134789 0.45086786],[0.51861066 0.45637494],[0.51076728 0.45933285],[0.50370127 0.46028394],0.4703846871852875,0.4923330843448639,1663317214687
22,0.4125663066680427,0.3167641588985952,0.36466523278331897,[0.49865922 0.46145847],[0.50520384 0.45186043],[0.51255184 0.45099169],[0.5199405  0.45641485],[0.51209563 0.45980614],[0.50489372 0.46107525],0.47141459584236145,0.49267521500587463,1663317214717
23,0.4070897514686305,0.28430561565125156,0.345697683559941,[0.49917984 0.46249601],[0.50573868 0.45304695],[0.51306909 0.45219716],[0.52044696 0.4574762 ],[0.51271427 0.46081024],[0.50551122 0.4622148 ],0.47283005714416504,0.49481502175331116,1663317214747
24,0.3658131139973637,0.3586363590154525,0.3622247365064081,[0.49982339 0.46037427],[0.50640285 0.45232636],[0.51345539 0.45221052],[0.52049941 0.45728636],[0.51273489 0.45950407],[0.50583041 0.4602716 ],0.4737153649330139,0.49215877056121826,1663317214775
25,0.3782463527272637,0.22574179552303858,0.3019940741251511,[0.50085115 0.45774934],[0.50728703 0.44918063],[0.51438713 0.44873634],[0.52153599 0.45396593],[0.51380199 0.45631427],[0.50686842 0.45747712],0.4747396409511566,0.4874672591686249,1663317214808
26,0.3816260079724611,0.31508642691166217,0.34835621744206163,[0.50232959 0.4554272 ],[0.50876182 0.44721237],[0.51585782 0.44694364],[0.52285647 0.45212406],[0.51528609 0.45447418],[0.50838983 0.45552057],0.47613781690597534,0.4841468930244446,1663317214839
27,0.33388256231553,0.329405020417172,0.331643791366351,[0.50351566 0.45362073],[0.51016223 0.44615471],[0.51722062 0.4458757 ],[0.52417803 0.4507643 ],[0.51657778 0.45251283],[0.50959569 0.45339322],0.4767098128795624,0.47840380668640137,1663317214871
28,0.3288679325254891,0.4213280780379602,0.37509800528172466,[0.50439245 0.45187172],[0.5109669  0.44470504],[0.5179444 0.4447675],[0.52496463 0.44998854],[0.51732355 0.45118737],[0.51043355 0.45182291],0.476302832365036,0.4759252369403839,1663317214903
29,0.28729425272246106,0.24913140101196038,0.2682128268672107,[0.50638634 0.44904014],[0.51302606 0.44275436],[0.51995367 0.44254667],[0.52714503 0.447027  ],[0.51963431 0.44820476],[0.51264513 0.44905943],0.4794112741947174,0.46707311272621155,1663317214934
30,0.38811129677172984,0.29287151254615845,0.3404914046589441,[0.50577247 0.45297581],[0.51218385 0.44477183],[0.51936924 0.44427341],[0.526815   0.44996059],[0.51903176 0.45227623],[0.51189947 0.45325765],0.47716429829597473,0.4715272784233093,1663317214965
31,0.35499917108510404,0.3416100284015841,0.34830459974334405,[0.50469065 0.45161095],[0.51132852 0.44391423],[0.51853836 0.44370374],[0.52600831 0.44952017],[0.51797718 0.45110822],[0.51083225 0.45168081],0.47590216994285583,0.47091659903526306,1663317214996
32,0.3493045722769794,0.26609920338828597,0.3077018878326327,[0.50354183 0.45085701],[0.51013422 0.44315538],[0.51724231 0.44279665],[0.52465367 0.44791216],[0.51668859 0.45000491],[0.50957662 0.45079729],0.47309693694114685,0.4719714820384979,1663317215036
33,0.31462044320765226,0.2659152707260185,0.2902678569668354,[0.50114626 0.454974  ],[0.50848496 0.44793743],[0.51583552 0.44694903],[0.52333367 0.45103592],[0.51582646 0.45386603],[0.50808781 0.45518899],0.4726216793060303,0.4735807478427887,1663317215068
34,0.3803040198492266,0.26444550588308785,0.32237476286615724,[0.50088602 0.45600438],[0.50782377 0.44776043],[0.51523173 0.44692731],[0.52271843 0.45183423],[0.51499671 0.45518503],[0.50748497 0.45639884],0.47078007459640503,0.4774172902107239,1663317215099
