FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.36227000919598573,0.4652939887562851,0.41378199897613543,[0.51077068 0.46192271],[0.5175705  0.45431027],[0.52552229 0.45628265],[0.53369683 0.46375132],[0.52466041 0.46378255],[0.51684082 0.46339542],0.4823400378227234,0.49956759810447693,1663320331490
2,0.3616048323881387,0.42158384658991194,0.39159433948902533,[0.50974381 0.45976263],[0.51701897 0.4528158 ],[0.52494794 0.45433789],[0.53244936 0.46097931],[0.52469987 0.46178684],[0.51690769 0.46180648],0.48469531536102295,0.49341583251953125,1663320331520
3,0.402636545144958,0.4693156679341768,0.4359761065395674,[0.5092833  0.46378425],[0.51661927 0.45496118],[0.52503723 0.45555291],[0.53252345 0.46284539],[0.52425438 0.46452802],[0.51634401 0.46467802],0.4838921129703522,0.49709659814834595,1663320331551
4,0.3805805863886257,0.4490269168085662,0.41480375159859595,[0.50766933 0.46228549],[0.51493376 0.45396864],[0.52304375 0.45450521],[0.53043514 0.46101445],[0.52239686 0.46275491],[0.51466626 0.46304512],0.48154306411743164,0.49326950311660767,1663320331584
5,0.3999174359367587,0.48082353439783637,0.44037048516729754,[0.50661492 0.46454322],[0.51358026 0.45549059],[0.52169144 0.4555079 ],[0.52915198 0.46235552],[0.5211972  0.46424481],[0.51349562 0.46484998],0.48012781143188477,0.4974491596221924,1663320331613
6,0.3789966198315176,0.424822390731486,0.4019095052815018,[0.50487059 0.46475336],[0.51198864 0.45596278],[0.52002615 0.45576549],[0.52751702 0.46229994],[0.51947844 0.46415061],[0.51174366 0.46482268],0.47851675748825073,0.4984176754951477,1663320331644
7,0.39793587440534134,0.4881223262720707,0.443029100338706,[0.5043928  0.46476203],[0.51134133 0.45563388],[0.51931453 0.45545235],[0.5266878  0.46194208],[0.51884329 0.46406704],[0.51121271 0.46489075],0.4784896671772003,0.49977192282676697,1663320331673
8,0.407698022793724,0.4921729323560077,0.44993547757486585,[0.50440472 0.46507007],[0.51131308 0.45586205],[0.51929444 0.45570371],[0.52663159 0.46230194],[0.51894736 0.46447343],[0.51132101 0.46534917],0.4785851836204529,0.5008231401443481,1663320331702
9,0.3868925588654358,0.4883354244920269,0.43761399167873133,[0.5042702  0.46463913],[0.51137841 0.45603216],[0.51932561 0.45593169],[0.52660161 0.4620555 ],[0.5190056  0.46429831],[0.51131982 0.46505421],0.4788638949394226,0.5003658533096313,1663320331739
10,0.4124829146719007,0.4005748504217384,0.4065288825468195,[0.50551581 0.46228704],[0.51235479 0.45347905],[0.52040297 0.4537704 ],[0.52780187 0.46014112],[0.52010274 0.46252757],[0.51251215 0.46318573],0.479221373796463,0.49635928869247437,1663320331770
11,0.3884702380114296,0.42269796759258127,0.4055841028020054,[0.50611037 0.4632611 ],[0.51336813 0.45482522],[0.52136362 0.45501098],[0.52855277 0.46093687],[0.52086437 0.46337786],[0.51319867 0.46397156],0.48040449619293213,0.4959796667098999,1663320331800
12,0.44517470693726685,0.4263950675298532,0.43578488723356,[0.5073818  0.46096158],[0.51396769 0.45206556],[0.52179074 0.45266464],[0.52896887 0.4592039 ],[0.52132964 0.46180606],[0.51398939 0.46219614],0.4820040464401245,0.4944063127040863,1663320331828
13,0.4298132322680279,0.4094351659674376,0.41962419911773274,[0.50746417 0.46146396],[0.51448476 0.45280981],[0.52241755 0.45344996],[0.52964801 0.4600212 ],[0.52191883 0.46251953],[0.5143193  0.46283528],0.4814557731151581,0.4919867515563965,1663320331857
14,0.418953935196556,0.4163447472215483,0.41764934120905217,[0.50760365 0.45971304],[0.51425886 0.45093465],[0.52212512 0.45132235],[0.52937818 0.45785606],[0.52163011 0.46004963],[0.51423645 0.46050459],0.4809395372867584,0.49192583560943604,1663320331887
15,0.4343141078873606,0.4548013748360555,0.444557741361708,[0.50648719 0.45986781],[0.51306134 0.45096946],[0.52089423 0.45131737],[0.52827275 0.45806122],[0.52045339 0.46040905],[0.51301241 0.46085548],0.4801301956176758,0.4930762052536011,1663320331920
16,0.44696018502881124,0.3960961482177655,0.4215281666232884,[0.50548422 0.45974821],[0.51204991 0.45010802],[0.52007353 0.45052552],[0.52748692 0.45792502],[0.51923835 0.46006203],[0.51178402 0.4602676 ],0.4787912368774414,0.4938820004463196,1663320331958
17,0.43027112908679904,0.44680177200256055,0.4385364505446798,[0.50414282 0.45928505],[0.5104965 0.4500103],[0.51832926 0.45028463],[0.52577341 0.45717013],[0.51767433 0.45928249],[0.51036292 0.45969051],0.4769306480884552,0.49367228150367737,1663320331986
18,0.4349101402512211,0.40049031786499717,0.4177002290581091,[0.50219768 0.4596673 ],[0.50872892 0.44995174],[0.51668888 0.45000964],[0.52407634 0.45686883],[0.51605237 0.45924234],[0.50862086 0.45988208],0.4755309522151947,0.493900328874588,1663320332016
19,0.4381205883440074,0.40793292455823427,0.42302675645112087,[0.50104076 0.45987478],[0.50735563 0.45027667],[0.51520026 0.45034224],[0.52270353 0.45700148],[0.51475078 0.45950687],[0.50740135 0.46024898],0.47439995408058167,0.4949641823768616,1663320332049
20,0.4316275098692007,0.3689779369880214,0.40030272342861106,[0.49915552 0.45972881],[0.50530607 0.45041975],[0.51304525 0.45019737],[0.52063173 0.45639613],[0.51281089 0.45918351],[0.50549847 0.46019   ],0.47281837463378906,0.49460136890411377,1663320332088
21,0.4343590436415818,0.364438627295324,0.3993988354684529,[0.49660942 0.46094799],[0.50295526 0.45151964],[0.51083469 0.45140779],[0.51853329 0.45768151],[0.51042742 0.46072257],[0.50295931 0.46145186],0.4696059226989746,0.49780333042144775,1663320332125
22,0.31698513402900497,0.2392119758801971,0.278098554954601,[0.49224418 0.46239135],[0.4985477  0.45514268],[0.50613421 0.45434368],[0.51402235 0.45839036],[0.50631487 0.4610045 ],[0.49886167 0.4625105 ],0.46459460258483887,0.4953579306602478,1663320332157
23,0.1423599884834877,0.2503163315249674,0.19633816000422755,[0.48859066 0.46342883],[0.49498299 0.45947245],[0.50260115 0.45886901],[0.5111438  0.46006545],[0.50267559 0.46175417],[0.4950209  0.46307847],0.45793840289115906,0.49852293729782104,1663320332190
24,0.06715023242344827,0.37873709113029586,0.22294366177687205,[0.48463303 0.46570829],[0.49085805 0.46352571],[0.49840453 0.46281487],[0.50696254 0.46227297],[0.49834409 0.46404597],[0.49079564 0.46532619],0.4524274468421936,0.5033755302429199,1663320332218
25,0.11461274768808735,0.4638442548393278,0.2892285012637076,[0.48030856 0.46477598],[0.48624635 0.4616847 ],[0.49374616 0.46142021],[0.50186646 0.46189779],[0.49331546 0.46353823],[0.4860616  0.46450275],0.44679734110832214,0.5069626569747925,1663320332248
26,0.4090671995631742,0.49188810163949337,0.4504776506013338,[0.47867635 0.4707472 ],[0.48371238 0.46150419],[0.49093062 0.4606446 ],[0.49887189 0.46534812],[0.4905391  0.46872735],[0.48386768 0.47051355],0.44483381509780884,0.5135037899017334,1663320332282
27,0.4227329502599414,0.5422894427211941,0.48251119649056773,[0.47629258 0.46941617],[0.4810223  0.46064124],[0.48797676 0.46017972],[0.49567768 0.46539769],[0.48726374 0.46817204],[0.48091054 0.46935433],0.4414939880371094,0.513285756111145,1663320332315
28,0.4126819689625182,0.5400951155471444,0.4763885422548313,[0.47465828 0.46888512],[0.47989434 0.46014294],[0.48696116 0.45974392],[0.4944824  0.46496975],[0.48619458 0.46766609],[0.47962797 0.46885788],0.4394721984863281,0.511374294757843,1663320332344
29,0.4073776809561179,0.2867006387153651,0.3470391598357415,[0.47363463 0.46999079],[0.47885171 0.46154505],[0.48583058 0.46115935],[0.4934473  0.46611369],[0.4852806 0.468894 ],[0.47876629 0.4702391 ],0.43934375047683716,0.509711503982544,1663320332375
30,0.4061477983886311,0.43592144536679395,0.4210346218777125,[0.47205782 0.46854284],[0.47797543 0.46029204],[0.48529145 0.46035716],[0.49271613 0.46515757],[0.48458359 0.46833178],[0.47766793 0.46928528],0.43860435485839844,0.5113162994384766,1663320332411
31,0.4215376931726582,0.4607837234230801,0.44116070829786913,[0.47058609 0.47204614],[0.47537521 0.46311793],[0.48220927 0.46253213],[0.48980173 0.4674139 ],[0.48163912 0.47042093],[0.47535244 0.47187284],0.4361148178577423,0.5158668756484985,1663320332444
32,0.2905580091019426,0.4211201806251184,0.3558390948635305,[0.4700343  0.47288728],[0.4753319  0.46605882],[0.48236799 0.46559909],[0.49013078 0.46877331],[0.48194194 0.47114629],[0.47526741 0.47241554],0.4358164668083191,0.518781304359436,1663320332476
33,0.37247712698898877,0.39277978909829264,0.3826284580436407,[0.46958697 0.47472998],[0.47493377 0.46643609],[0.48200935 0.46567088],[0.48951855 0.46972871],[0.48137736 0.47298753],[0.47474751 0.47439843],0.4354305565357208,0.5218384265899658,1663320332505
34,0.3927009388803787,0.4919779251004428,0.44233943199041076,[0.47008285 0.47553876],[0.47576436 0.46749291],[0.48309961 0.46682963],[0.4905372  0.47068346],[0.48258275 0.4747341 ],[0.4756304  0.47608179],0.4355412423610687,0.5215170979499817,1663320332540
35,0.3588872716351223,0.3968529339864569,0.3778701028107896,[0.47039983 0.47486097],[0.47703996 0.46732217],[0.48452693 0.46685195],[0.49171361 0.47048545],[0.48399919 0.47426209],[0.47669014 0.47550333],0.4378376305103302,0.5209600925445557,1663320332572
36,0.3762193921737155,0.5531450052805008,0.46468219872710814,[0.47537261 0.47629228],[0.48163381 0.46871042],[0.4892467  0.46829003],[0.49684092 0.47271794],[0.48867869 0.47621298],[0.48137009 0.47713897],0.4408344030380249,0.5244609117507935,1663320332605
37,0.3557358303730602,0.6169197643748693,0.48632779737396475,[0.47787067 0.47884905],[0.48410779 0.47069126],[0.49173477 0.46993199],[0.49959296 0.47421694],[0.49114707 0.47760218],[0.48382995 0.47879609],0.4445960223674774,0.5223808884620667,1663320332639
38,0.1733823083747028,0.27862956007445244,0.22600593422457763,[0.48063868 0.47628006],[0.48713028 0.47207364],[0.49502051 0.47242212],[0.50334835 0.47518742],[0.49446821 0.47598454],[0.48674548 0.47633535],0.4485584795475006,0.5181789398193359,1663320332674
39,0.14251126671821285,0.33036292753711144,0.23643709712766214,[0.48493487 0.47731572],[0.4922159  0.47427291],[0.50023448 0.47439277],[0.50818932 0.47617936],[0.49923128 0.47757769],[0.49123228 0.47741953],0.4533257782459259,0.5220527648925781,1663320332707
40,0.15805361516781893,0.3729030841520103,0.2654783496599146,[0.48861521 0.47287181],[0.49604294 0.46834081],[0.50417691 0.46828514],[0.51228613 0.4707225 ],[0.50347584 0.47184226],[0.49534744 0.47216588],0.4581809639930725,0.5187557339668274,1663320332746
41,0.30504532935997025,0.32222444826063074,0.3136348888103005,[0.49105188 0.47253722],[0.49944964 0.46485311],[0.50778246 0.465103  ],[0.51503277 0.46987215],[0.50689769 0.47208893],[0.49873179 0.47249833],0.46302077174186707,0.5173977017402649,1663320332779
42,0.33111696774485255,0.3128528687205558,0.32198491823270414,[0.49507272 0.47076353],[0.50273353 0.46291447],[0.51082194 0.4632155 ],[0.51807636 0.46834934],[0.51007402 0.47048262],[0.50230354 0.47091487],0.46697378158569336,0.5147829055786133,1663320332808
43,0.34167658092539555,0.440287683814054,0.3909821323697248,[0.49895194 0.469239  ],[0.5063712  0.46097112],[0.51429337 0.46109653],[0.52152199 0.4661327 ],[0.51342648 0.46855637],[0.50579906 0.46900943],0.47156620025634766,0.5122718214988708,1663320332844
