FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900331
2,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900355
3,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900381
4,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900401
5,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900422
6,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900441
7,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900461
8,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900481
9,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900500
10,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900523
11,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900543
12,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900570
13,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900595
14,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900616
15,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900636
16,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900658
17,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900678
18,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900698
19,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900722
20,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900743
21,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900761
22,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900779
23,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900797
24,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900815
25,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900835
26,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900859
27,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900881
28,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900904
29,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900928
30,0,0,0,[0.52353913 0.46047369],[0.53103274 0.45277417],[0.53908509 0.45274684],[0.54596823 0.45966393],[0.53873605 0.4595643 ],[0.53102791 0.46033335],0.501423716545105,0.48721709847450256,1663317900950
