FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273323
2,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273360
3,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273384
4,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273409
5,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273432
6,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273452
7,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273471
8,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273491
9,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273509
10,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273528
11,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273549
12,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273571
13,0,0,0,[0.50197065 0.45360842],[0.50753093 0.44365567],[0.51492542 0.44296479],[0.5225715  0.44958425],[0.5148499  0.45169315],[0.50796664 0.45307735],0.47790929675102234,0.47655463218688965,1663315273591
14,0.11991945296239082,0.42833009775973496,0.2741247753610629,[0.51960856 0.44300568],[0.5275023  0.44406748],[0.53563595 0.44667697],[0.54378009 0.45058656],[0.53512132 0.44990519],[0.52663988 0.44673842],0.4897211790084839,0.46863657236099243,1663315273620
15,0.1441793840690025,0.17328348939406923,0.15873143673153586,[0.52184409 0.44580039],[0.52879333 0.44429201],[0.53617233 0.44573617],[0.54394352 0.44970641],[0.53661889 0.44870561],[0.5288648  0.44775978],0.49708643555641174,0.46129101514816284,1663315273650
16,0.15311745077405062,0.13211565573496,0.1426165532545053,[0.52264202 0.44025692],[0.52932662 0.43949986],[0.53642458 0.44201231],[0.54362023 0.44604594],[0.5363884  0.44491795],[0.52901298 0.44324526],0.49891358613967896,0.4599630832672119,1663315273682
17,0.19794083471475787,0.08787209604719753,0.1429064653809777,[0.52180117 0.44066042],[0.52864313 0.43865696],[0.53586018 0.44097576],[0.54281294 0.44556203],[0.53584504 0.44477904],[0.52839649 0.44338873],0.4982062876224518,0.4599425196647644,1663315273720
18,0.2216918544873109,0.16087528897259876,0.19128357172995483,[0.52173907 0.44140285],[0.52894056 0.43882746],[0.53620315 0.44119701],[0.54284149 0.44635579],[0.53593832 0.44553214],[0.52846211 0.4440732 ],0.49767860770225525,0.46106407046318054,1663315273749
19,0.16687734603311402,0.2649081758584688,0.2158927609457914,[0.51927161 0.44007894],[0.52634877 0.43868005],[0.53379482 0.44072726],[0.54086757 0.44481301],[0.53380203 0.44413933],[0.52613831 0.44264129],0.49505919218063354,0.4607546925544739,1663315273780
20,0.1954110674588149,0.15867505804730672,0.1770430627530608,[0.51798224 0.44602793],[0.524957   0.44397512],[0.53238314 0.44630158],[0.5394842  0.45099321],[0.53202349 0.45032674],[0.52454716 0.44854015],0.4923427999019623,0.4683772325515747,1663315273814
21,0.17953537550360424,0.2190903832541268,0.19931287937886552,[0.5194357  0.44415411],[0.52643585 0.4421972 ],[0.53402716 0.44472149],[0.54110569 0.44949457],[0.53361505 0.44831425],[0.52599889 0.44657299],0.49583253264427185,0.46670183539390564,1663315273850
22,0.23314417475999086,0.1620002358100163,0.19757220528500358,[0.51988769 0.44340104],[0.52688116 0.44072258],[0.53422409 0.4432793 ],[0.54100364 0.44860005],[0.53370625 0.44792223],[0.52631968 0.44616213],0.49528244137763977,0.46709656715393066,1663315273885
