FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281677
2,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281712
3,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281738
4,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281760
5,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281780
6,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281798
7,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281817
8,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281837
9,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281855
10,0,0,0,[0.50759029 0.45269027],[0.51341623 0.44785494],[0.52081281 0.44775674],[0.52890646 0.4516235 ],[0.52074498 0.45047033],[0.51364118 0.45129001],0.4837522506713867,0.47892946004867554,1663321281875
