FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.45933369 0.45699733],[0.46732998 0.45517957],[0.4749918  0.45570651],[0.48258162 0.45764065],[0.47484446 0.45876926],[0.46656999 0.45839372],0.43531477451324463,0.4803912043571472,1663319906683
2,0,0,0,[0.45933369 0.45699733],[0.46732998 0.45517957],[0.4749918  0.45570651],[0.48258162 0.45764065],[0.47484446 0.45876926],[0.46656999 0.45839372],0.43531477451324463,0.4803912043571472,1663319906709
3,0.20888538111592098,0.12425129123199763,0.1665683361739593,[0.45983472 0.45265496],[0.46889266 0.44785589],[0.47744897 0.44949985],[0.4852159  0.45555374],[0.47676882 0.45442921],[0.46803561 0.45348743],0.43161705136299133,0.4836748242378235,1663319906738
4,0.2851782027206066,0.19849662571266685,0.24183741421663674,[0.46085176 0.4548561 ],[0.46937183 0.44876677],[0.47725257 0.44958329],[0.48406821 0.45587844],[0.4762786 0.455933 ],[0.46831748 0.45551541],0.4384978711605072,0.48337212204933167,1663319906769
5,0.30075870887508144,0.2987300804256176,0.2997443946503495,[0.4613429  0.45525846],[0.46981162 0.44876477],[0.47798508 0.44933191],[0.48486367 0.45546201],[0.47718626 0.45612273],[0.46897361 0.45602763],0.43937963247299194,0.4794327914714813,1663319906801
6,0.2775059796446293,0.2657885783434929,0.2716472789940611,[0.46191886 0.4537971 ],[0.46978191 0.44755149],[0.47747266 0.44806036],[0.48427477 0.45372891],[0.47648615 0.45398763],[0.46883184 0.45387962],0.4383620619773865,0.47922399640083313,1663319906832
7,0.28482587692160755,0.23440218737488966,0.25961403214824863,[0.46236655 0.45289502],[0.47045416 0.4469707 ],[0.47830278 0.44756269],[0.48494878 0.45312667],[0.47752932 0.4537248 ],[0.46970916 0.45358309],0.4402713477611542,0.47991177439689636,1663319906863
8,0.2901107097597022,0.21990632851533584,0.25500851913751904,[0.46262652 0.45368493],[0.47108364 0.44782779],[0.47906622 0.44854236],[0.48565909 0.45418769],[0.47820932 0.45493445],[0.47019196 0.45468798],0.4404970407485962,0.47962671518325806,1663319906898
9,0.29568768592072614,0.30165342928224564,0.29867055760148586,[0.46274701 0.45491317],[0.47114819 0.4489992 ],[0.47906095 0.44945234],[0.48579818 0.45447576],[0.47823989 0.45598832],[0.47021684 0.45598438],0.4402162730693817,0.47959718108177185,1663319906939
10,0.3049011610435829,0.3558514665883135,0.33037631381594823,[0.46365285 0.45705062],[0.47159737 0.450499  ],[0.47944444 0.45090055],[0.48606926 0.45706111],[0.47859994 0.45751733],[0.47084412 0.45745748],0.44018036127090454,0.48334401845932007,1663319906970
11,0.32196412120400525,0.3791923447886204,0.35057823299631286,[0.46381491 0.45622969],[0.47144175 0.44957128],[0.4792183  0.45028621],[0.48579878 0.45663229],[0.47811717 0.45706296],[0.47059655 0.45681491],0.4379102885723114,0.4838142991065979,1663319907003
12,0.342019008878752,0.4179198168834528,0.3799694128811024,[0.4628247  0.45736629],[0.47075072 0.45046198],[0.47871217 0.45110431],[0.48542842 0.45777288],[0.47759059 0.45861652],[0.46981311 0.45827475],0.43867412209510803,0.4809710383415222,1663319907036
13,0.2978874853724078,0.3249313822163927,0.3114094337944002,[0.4630698  0.45706227],[0.47133076 0.45074561],[0.47936586 0.45153123],[0.48603669 0.45749247],[0.47821829 0.4580954 ],[0.47033116 0.45769587],0.43962976336479187,0.4828195571899414,1663319907064
14,0.3325470044437546,0.3578174142338597,0.34518220933880717,[0.46356601 0.45727339],[0.47192639 0.44964519],[0.48027825 0.4503023 ],[0.48706648 0.45737734],[0.47910294 0.45780754],[0.47102493 0.45762792],0.4401489794254303,0.4822772741317749,1663319907105
15,0.2770734762603398,0.34461823109286455,0.31084585367660217,[0.46454021 0.45304757],[0.47283086 0.44695333],[0.48101345 0.44776273],[0.4879052  0.45410109],[0.47975311 0.45402634],[0.47177011 0.45343879],0.4415011703968048,0.47666436433792114,1663319907138
16,0.3167083292825919,0.36467225274256765,0.34069029101257975,[0.46434563 0.45157361],[0.47276834 0.44472268],[0.48113149 0.44545627],[0.48792994 0.45163167],[0.47982147 0.45268959],[0.47174975 0.45224175],0.4407804608345032,0.4770731031894684,1663319907171
17,0.35339898605568626,0.38990258069481815,0.3716507833752522,[0.46429592 0.45303416],[0.4721607  0.44619238],[0.47997659 0.44712996],[0.48660854 0.45333579],[0.4787035  0.45472974],[0.47112036 0.4541913 ],0.4409704804420471,0.4761659502983093,1663319907198
18,0.34957713145091274,0.3833293183021436,0.3664532248765282,[0.46677729 0.45467111],[0.47489071 0.44780183],[0.48283672 0.44906527],[0.48936987 0.45576805],[0.48170403 0.45655385],[0.47388166 0.45598036],0.4442320466041565,0.47941258549690247,1663319907231
19,0.31475187911130703,0.3836380672940544,0.3491949732026807,[0.46983609 0.45460653],[0.47799343 0.44852102],[0.48581722 0.44988573],[0.49220529 0.45656255],[0.48449746 0.45663604],[0.47680771 0.45568061],0.4474235475063324,0.4799244999885559,1663319907263
20,0.34116098921002863,0.39802685589038905,0.36959392255020884,[0.47134936 0.45704353],[0.47965375 0.45059535],[0.4877463  0.45184955],[0.49420688 0.45923737],[0.48652005 0.45946422],[0.47862962 0.45848423],0.4483632445335388,0.4816330075263977,1663319907293
