FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357697
2,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357728
3,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357752
4,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357787
5,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357812
6,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357831
7,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357852
8,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357871
9,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357890
10,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357908
11,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357927
12,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357952
13,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357976
14,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318357999
15,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358023
16,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358047
17,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358076
18,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358101
19,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358124
20,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358149
21,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358176
22,0,0,0,[0.48330632 0.45912647],[0.48936436 0.44857857],[0.4967179  0.44551337],[0.50416034 0.44832608],[0.49749216 0.45340869],[0.49019715 0.45725879],0.4612482488155365,0.4924834668636322,1663318358199
