FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0.32996714600448634,0.35207344464905166,0.34102029532676903,[0.56413221 0.4837983 ],[0.57379693 0.48156488],[0.58181322 0.48627323],[0.58673835 0.49419844],[0.58017898 0.49380988],[0.57201076 0.4900896 ],0.5401601195335388,0.5108274221420288,1663318626551
2,0.3328648340602552,0.3336127388939825,0.33323878647711885,[0.56207514 0.48436797],[0.57170916 0.48162863],[0.57993954 0.48583618],[0.5850752  0.49418628],[0.57826662 0.49373403],[0.57000613 0.49003333],0.5392561554908752,0.5094398856163025,1663318626583
3,0.31411316351340735,0.3216154369335123,0.3178643002234598,[0.56009644 0.48515335],[0.56981528 0.48246071],[0.57826275 0.48645023],[0.58350259 0.49435121],[0.57673311 0.49395579],[0.56825709 0.49044928],0.5375072956085205,0.5114452838897705,1663318626611
4,0.3340052877889741,0.33526988106638306,0.33463758442767855,[0.5568589  0.48485237],[0.5668416  0.48221123],[0.57511634 0.48614964],[0.58031356 0.49338704],[0.57380253 0.49396881],[0.56519443 0.49079892],0.5344542860984802,0.5135372877120972,1663318626644
5,0.3241711773640791,0.32872286520319316,0.3264470212836361,[0.55529219 0.48415905],[0.56481171 0.48135716],[0.57293206 0.48478508],[0.57823074 0.49193338],[0.57171607 0.49228948],[0.56337339 0.48932913],0.5327609181404114,0.5136519074440002,1663318626691
6,0.32013668806001416,0.3052954781720771,0.3127160831160456,[0.55397874 0.48477274],[0.56318802 0.48207426],[0.57115591 0.48538092],[0.57655084 0.49208477],[0.57009721 0.49258506],[0.56190884 0.48988032],0.5314168334007263,0.5142719745635986,1663318626719
7,0.29192687936029565,0.336416098526791,0.3141714889435433,[0.5533157  0.48438844],[0.5623551  0.48190022],[0.57035697 0.48499447],[0.57590282 0.49158853],[0.56931257 0.49162909],[0.56117827 0.48892742],0.5299848318099976,0.5132508277893066,1663318626751
8,0.28849599269331977,0.34730757048751143,0.3179017815904156,[0.55215847 0.48508325],[0.56129199 0.48298681],[0.56917876 0.4864226 ],[0.57468075 0.49317756],[0.56807303 0.49304423],[0.55995739 0.48995578],0.5286153554916382,0.515423059463501,1663318626782
9,0.3506448067587956,0.32280419385456277,0.3367245003066792,[0.55040514 0.48261625],[0.56016684 0.47926071],[0.56827021 0.48300129],[0.57333612 0.49002966],[0.56668931 0.49096841],[0.55843967 0.48786744],0.5280270576477051,0.5115905404090881,1663318626817
10,0.3532086964837117,0.38066338281923895,0.36693603965147537,[0.55012703 0.48379999],[0.55974883 0.4801257 ],[0.56793529 0.48352769],[0.57320017 0.49061516],[0.56655693 0.49158433],[0.55824053 0.48881751],0.5271294713020325,0.5127416253089905,1663318626856
11,0.349882488966316,0.37486915713886415,0.3623758230525901,[0.55079532 0.48282948],[0.5601759 0.478681 ],[0.56822878 0.48197016],[0.573304   0.48948196],[0.56663871 0.48971185],[0.55861026 0.48705694],0.5284630060195923,0.5099553465843201,1663318626888
12,0.33487275218231516,0.4001458158506888,0.36750928401650196,[0.54970455 0.47895837],[0.5591414  0.47570863],[0.56745315 0.47895965],[0.57282364 0.48584184],[0.56650609 0.48662537],[0.55810481 0.48407632],0.5275916457176208,0.5060490965843201,1663318626929
13,0.3592074348581795,0.3459797683996448,0.3525936016289122,[0.55226731 0.48019356],[0.56193984 0.47674316],[0.57012314 0.4803465 ],[0.5751971  0.48769701],[0.56871933 0.48858446],[0.56042951 0.48559114],0.5311141610145569,0.5061252117156982,1663318626967
14,0.3546550080885563,0.365893367826116,0.3602741879573361,[0.55243611 0.47521818],[0.56146747 0.47184664],[0.56947845 0.47496054],[0.57478023 0.48230386],[0.56820363 0.48297104],[0.56018507 0.48026493],0.5303220748901367,0.5015350580215454,1663318626999
15,0.34851761474149295,0.33129301764887464,0.3399053161951838,[0.55685341 0.47260368],[0.56596226 0.46934953],[0.5739646  0.47267932],[0.57919306 0.47995341],[0.57275695 0.4804512 ],[0.56471866 0.47778583],0.5357608199119568,0.4982689321041107,1663318627031
16,0.34012262490128325,0.3646124099857258,0.35236751744350453,[0.55997527 0.47338504],[0.56907117 0.47002536],[0.57696265 0.47347957],[0.58207202 0.48119521],[0.57562059 0.48098582],[0.5676707  0.47822383],0.5386927127838135,0.49630817770957947,1663318627063
17,0.32353159842782653,0.33964600705270265,0.3315888027402646,[0.56231982 0.47428438],[0.5713166  0.47211328],[0.57938528 0.47557271],[0.58475643 0.48302475],[0.57817906 0.48318151],[0.57008439 0.47989309],0.5411715507507324,0.4962739944458008,1663318627097
18,0.32033848098807055,0.3900326383391366,0.35518555966360355,[0.56339395 0.47529313],[0.57238549 0.47361588],[0.58045232 0.4771471 ],[0.58586639 0.4843702 ],[0.57945222 0.48473206],[0.57127625 0.4814145 ],0.5429514050483704,0.4970926344394684,1663318627132
19,0.33722255245125665,0.3907987465873054,0.364010649519281,[0.56589359 0.47763354],[0.57488316 0.47580045],[0.58283943 0.47953358],[0.58787322 0.48652074],[0.58179116 0.48719838],[0.57369453 0.48396826],0.5475513339042664,0.5019959807395935,1663318627168
20,0.3380417301802502,0.39034396590422454,0.3641928480422374,[0.56751084 0.47917858],[0.57628137 0.47654018],[0.58416408 0.47984457],[0.58909702 0.48743242],[0.58327627 0.48734996],[0.57541031 0.48455983],0.5512098073959351,0.5069862604141235,1663318627207
21,0.24773746411042052,0.2719282179270289,0.2598328410187247,[0.5693962  0.47749743],[0.57755727 0.47664616],[0.58488894 0.4803825 ],[0.58975279 0.48720244],[0.5843792  0.48571038],[0.57699144 0.48244017],0.5557584762573242,0.5068759918212891,1663318627244
22,0.28151596747713875,0.2187024797476845,0.2501092236124116,[0.5734815  0.48412719],[0.58183962 0.48235145],[0.58970779 0.48564154],[0.59479773 0.49263379],[0.58928466 0.49183014],[0.58147866 0.48906079],0.5631300806999207,0.5098341703414917,1663318627273
23,0.30350190962168544,0.21147500484902668,0.25748845723535607,[0.57706696 0.47783384],[0.5847975  0.47734174],[0.59235221 0.48042813],[0.59699029 0.48586056],[0.5922327  0.48677966],[0.58473492 0.48402691],0.5708029270172119,0.5038698315620422,1663318627306
