FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,NOSE_x,NOSE_y,TIMESTAMP
1,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491505
2,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491547
3,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491579
4,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491601
5,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491627
6,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491656
7,0,0,0,[0.50039208 0.45900494],[0.50686926 0.45146751],[0.51443613 0.45137966],[0.52193779 0.45752335],[0.51371503 0.45795882],[0.50655609 0.45826614],0.47397005558013916,0.48886871337890625,1663320491678
8,0.34805512440528336,0.3229688564085157,0.3355119904068995,[0.50074548 0.45725921],[0.50664055 0.45057133],[0.51586413 0.45027569],[0.52482688 0.4552148 ],[0.51471341 0.45835248],[0.50681078 0.45923492],0.47766247391700745,0.5090341567993164,1663320491708
9,0.33989274373819095,0.31468006481676947,0.32728640427748024,[0.49979472 0.45530823],[0.50714922 0.44899029],[0.51492316 0.44932133],[0.52220577 0.45406568],[0.51455534 0.45663178],[0.50683731 0.45692256],0.4735337197780609,0.48516032099723816,1663320491741
10,0.2986214448445752,0.29570307088239395,0.2971622578634846,[0.49922073 0.45718727],[0.50629616 0.45011967],[0.5139398  0.45001096],[0.52122045 0.45548934],[0.51317281 0.45640579],[0.5057984  0.45683885],0.473030149936676,0.48507407307624817,1663320491776
11,0.28410409168023526,0.2809972323309978,0.2825506620056165,[0.49981257 0.45578632],[0.50659382 0.44971499],[0.51402515 0.44993868],[0.52157032 0.45458943],[0.51368767 0.45575047],[0.50637114 0.45627126],0.47201216220855713,0.48429474234580994,1663320491812
12,0.3100010853116522,0.25196606951665534,0.2809835774141538,[0.49941081 0.45621529],[0.50641483 0.44959533],[0.51385164 0.44948024],[0.52109635 0.45433286],[0.51349401 0.45597985],[0.5060724  0.45657313],0.47398409247398376,0.4826871156692505,1663320491845
13,0.29867009911832615,0.2842108593652728,0.2914404792417995,[0.5002684  0.45582458],[0.5066787  0.44952536],[0.51388264 0.44935882],[0.52138299 0.45388544],[0.51375222 0.45533508],[0.50662726 0.45621315],0.4734998047351837,0.48223936557769775,1663320491881
14,0.3281644824095803,0.2942876253559869,0.31122605388278357,[0.49952748 0.45473921],[0.50616014 0.44782099],[0.51348448 0.44738194],[0.52081871 0.45207167],[0.51343334 0.45411482],[0.50612068 0.45517111],0.4732576012611389,0.4814600944519043,1663320491926
15,0.34765417322378195,0.33629154991321014,0.34197286156849604,[0.49885803 0.4577519 ],[0.50501055 0.44997138],[0.51230246 0.44933099],[0.5199154  0.45422629],[0.51208031 0.45653728],[0.50500357 0.45760682],0.47118106484413147,0.48755863308906555,1663320491965
16,0.3659453054854576,0.3061571985325778,0.3360512520090177,[0.49719286 0.4589875 ],[0.5035221  0.45066085],[0.51094443 0.44999689],[0.51843381 0.45525357],[0.51073325 0.45763767],[0.50350618 0.45880157],0.4695426821708679,0.4890252351760864,1663320492000
17,0.3545241160554594,0.31092190478105947,0.33272301041825947,[0.49558878 0.45914963],[0.50220412 0.45116568],[0.50961882 0.4504967 ],[0.5169971  0.45521814],[0.50944    0.45793113],[0.50210923 0.45916191],0.4687140882015228,0.48988693952560425,1663320492032
18,0.3279142130425119,0.2997919081936764,0.31385306061809415,[0.49447423 0.46266344],[0.50094056 0.45447272],[0.50843769 0.45348725],[0.51587325 0.45833915],[0.50812608 0.46047935],[0.5008868  0.46179125],0.4667978286743164,0.49509456753730774,1663320492071
19,0.34463807095536186,0.27823206085485075,0.3114350659051063,[0.49279869 0.46104509],[0.49942926 0.45244512],[0.50705856 0.45117298],[0.51460612 0.45586729],[0.50693297 0.45868975],[0.49944806 0.4603765 ],0.465570867061615,0.4925979673862457,1663320492106
20,0.3558639021962207,0.30107638976084905,0.32847014597853486,[0.49323779 0.46190682],[0.49918661 0.45263603],[0.5067113  0.45131046],[0.51455295 0.45656425],[0.50653934 0.45887116],[0.49937445 0.46071106],0.46602144837379456,0.4925411343574524,1663320492136
21,0.3360183771127396,0.30801253273154483,0.32201545492214223,[0.49357805 0.46309787],[0.49940494 0.45383474],[0.50694382 0.45229438],[0.51496494 0.45740196],[0.50684214 0.45950806],[0.49968681 0.46148893],0.46569907665252686,0.4911387860774994,1663320492175
