FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR
1,0.13968048951488535,0.19397872144197617,0.16682960547843076,0.05429823192709082,0.16682960547843076
2,0.13892730203173562,0.17696001018896163,0.1579436561103486,0.03803270815722601,0.1579436561103486
3,0.12489968088757242,0.18200387318099792,0.15345177703428517,0.057104192293425504,0.15345177703428517
4,0.11947228020655762,0.16891962628885412,0.14419595324770587,0.049447346082296506,0.14419595324770587
5,0.1191493440231078,0.17566411148125144,0.1474067277521796,0.05651476745814364,0.1474067277521796
6,0.13227696431979236,0.193422578161268,0.16284977124053018,0.061145613841475654,0.16284977124053018
7,0.1304663922617631,0.17338134025378,0.15192386625777154,0.042914947992016894,0.15192386625777154
8,0.12461672187389988,0.17785244327975264,0.15123458257682626,0.053235721405852754,0.15123458257682626
9,0.1236408135180866,0.1654051727297942,0.1445229931239404,0.04176435921170758,0.1445229931239404
10,0.12521239928669653,0.17074438303398742,0.14797839116034198,0.045531983747290894,0.14797839116034198
11,0.12161675002008202,0.17594091523350755,0.14877883262679478,0.054324165213425535,0.14877883262679478
12,0.1272552985116216,0.1901009961772488,0.1586781473444352,0.0628456976656272,0.1586781473444352
13,0.13083087574305502,0.15221096954288885,0.14152092264297195,0.021380093799833827,0.14152092264297195
14,0.13176643554610457,0.16519516987637844,0.1484808027112415,0.03342873433027388,0.1484808027112415
15,0.13211900233565527,0.17700412344968428,0.15456156289266976,0.04488512111402901,0.15456156289266976
16,0.13633722020980432,0.16733308120614018,0.15183515070797227,0.03099586099633586,0.15183515070797227
17,0.11968884468282885,0.14847990395354055,0.1340843743181847,0.028791059270711697,0.1340843743181847
18,0.12227405685031757,0.14699845179338386,0.13463625432185072,0.02472439494306629,0.13463625432185072
19,0.1311893077006114,0.14419286171160922,0.1376910847061103,0.013003554010997814,0.1376910847061103
20,0.12296390549820224,0.150385982086182,0.13667494379219214,0.027422076587979766,0.13667494379219214
21,0.12754479711375494,0.15207665873932957,0.13981072792654226,0.024531861625574636,0.13981072792654226
22,0.12290652276544879,0.16042685381074567,0.14166668828809723,0.03752033104529688,0.14166668828809723
23,0.13573187329919684,0.18047894864162234,0.1581054109704096,0.0447470753424255,0.1581054109704096
