FN,EAR,MAR,MOEAR,MINUTE,TIMESTAMP
1,0.17857926691948744,1.6206539723915792,9.075263888961151,1,1659424603027
2,0.18418066647316894,1.5784413332383345,8.570070699946557,1,1659424603063
3,0.18093281179778278,1.5872102878130974,8.772373966016858,1,1659424603081
4,0.18359346046575015,1.663201598353288,9.059154907445969,1,1659424603099
5,0.1833422157575407,1.6612865203476765,9.061123830556463,1,1659424603119
6,0.18485698815462925,1.7287267489376728,9.351698121856376,1,1659424603138
7,0.18357511517585143,1.7535411950523212,9.552172653535083,1,1659424603155
8,0.18211521358057695,1.6984152557303571,9.32604817762187,1,1659424603175
9,0.17951132258320024,1.6819992077983026,9.369878086763727,1,1659424603195
10,0.18138333227712136,1.6060674493524039,8.854548150535791,1,1659424603213
11,0.1827957679795701,1.634016554407185,8.939028361913765,1,1659424603232
12,0.1829323679931383,1.6333033443843576,8.928454610315994,1,1659424603251
13,0.18122232474544048,1.6861159863268473,9.304129547478778,1,1659424603270
14,0.18238657625678031,1.6700785846580368,9.156806487264442,1,1659424603290
15,0.18181840033175425,1.7109892301653573,9.410429456223392,1,1659424603312
16,0.18484781187513968,1.6667709280072334,9.016990307318853,1,1659424603327
17,0.18231219617003908,1.6338388563909698,8.961763890261734,1,1659424603344
18,0.18242466176864636,1.714536231850543,9.398598935186422,1,1659424603360
19,0.18183989767187397,1.706916575743056,9.386920019187146,1,1659424603377
20,0.18450158070811007,1.6551621637779768,8.970991779178949,1,1659424603393
21,0.1833384581551725,1.6817245614943328,9.172786650528982,1,1659424603411
22,0.18193274253493366,1.6918977592881492,9.299578161216807,1,1659424603427
23,0.18263142799147364,1.7025107472970642,9.322112661663839,1,1659424603444
24,0.18488173948583103,1.728868726237196,9.351214084448253,1,1659424603460
25,0.18575928433512004,1.740191252259438,9.367990722445057,1,1659424603478
26,0.18442355180937783,1.7293070734631237,9.376823385608331,1,1659424603493
27,0.1842999471879612,1.7452559020289513,9.469649496150016,1,1659424603511
28,0.18148517092675467,1.7530879393158663,9.659675941365988,1,1659424603529
29,0.18121947378936318,1.7365514775752806,9.582587573307526,1,1659424603549
30,0.18079964086701014,1.7887403519688798,9.893495050051644,1,1659424603570
31,0.18169967369028703,1.8028613948341632,9.922204912195928,1,1659424603590
32,0.18303328559747895,1.815980244331725,9.92158469102375,1,1659424603607
33,0.18382778696156135,1.7622682718832963,9.586517365036816,1,1659424603626
34,0.181878604577637,1.8041011370959479,9.919259834247553,1,1659424603642
35,0.1850760644414365,1.804017501611068,9.747438206316042,1,1659424603658
36,0.18270775048769486,1.7903559789571082,9.799014952448262,1,1659424603675
37,0.18332273346032624,1.7828672226553661,9.725292597391938,1,1659424603692
38,0.18441135657532295,1.7849093280120352,9.678955576051997,1,1659424603710
39,0.1826673511471718,1.7729836132817895,9.706078301060645,1,1659424603727
40,0.18341839682371405,1.8299938815125805,9.97715558091707,1,1659424603746
41,0.18318574523648423,1.8026164062009955,9.840374882193492,1,1659424603763
42,0.1844640603851997,1.7548013144011447,9.512971311250285,1,1659424603780
43,0.18519360989296502,1.7712945400370133,9.564555391845081,1,1659424603796
44,0.1869501831773988,1.7967723466666294,9.61096863415028,1,1659424603813
45,0.18847123275171473,1.803451479714694,9.568842169619046,1,1659424603829
46,0.1864745061812516,1.8331338283307264,9.830479596760192,1,1659424603845
47,0.18412969479085925,1.8237931027967622,9.904937413100523,1,1659424603862
48,0.18646169911226484,1.8327266935562885,9.828971323772183,1,1659424603878
49,0.18652719064869963,1.810495065509611,9.706333211866411,1,1659424603896
50,0.18765605194880164,1.7830207559180369,9.501536121011966,1,1659424603914
51,0.18564653586665586,1.7835851293399756,9.607424781796464,1,1659424603935
52,0.18763803304754886,1.767493950412442,9.419699842859396,1,1659424603953
53,0.18686196858614249,1.7289395964136474,9.252495890390957,1,1659424603972
