FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659313549
2,0,0,0,0,0,0,0,0,0,1663659313566
3,0,0,0,0,0,0,0,0,0,1663659313582
4,0,0,0,0,0,0,0,0,0,1663659313593
5,0,0,0,0,0,0,0,0,0,1663659313604
6,0,0,0,0,0,0,0,0,0,1663659313616
7,0,0,0,0,0,0,0,0,0,1663659313630
8,0,0,0,0,0,0,0,0,0,1663659313644
9,0,0,0,0,0,0,0,0,0,1663659313655
10,0,0,0,0,0,0,0,0,0,1663659313668
11,0,0,0,0,0,0,0,0,0,1663659313683
12,0,0,0,0,0,0,0,0,0,1663659313698
13,0,0,0,0,0,0,0,0,0,1663659313717
14,0,0,0,0,0,0,0,0,0,1663659313734
15,0,0,0,0,0,0,0,0,0,1663659313751
16,0,0,0,0,0,0,0,0,0,1663659313768
17,0,0,0,0,0,0,0,0,0,1663659313784
18,0,0,0,0,0,0,0,0,0,1663659313800
19,0,0,0,0,0,0,0,0,0,1663659313818
20,0,0,0,0,0,0,0,0,0,1663659313837
21,0,0,0,0,0,0,0,0,0,1663659313854
22,0,0,0,0,0,0,0,0,0,1663659313871
23,0,0,0,0,0,0,0,0,0,1663659313896
24,0,0,0,0,0,0,0,0,0,1663659313912
25,0,0,0,0,0,0,0,0,0,1663659313941
26,0,0,0,0,0,0,0,0,0,1663659313970
27,0,0,0,0,0,0,0,0,0,1663659313987
28,0,0,0,0,0,0,0,0,0,1663659314001
29,0,0,0,0,0,0,0,0,0,1663659314018
30,0,0,0,0,0,0,0,0,0,1663659314042
31,0,0,0,0,0,0,0,0,0,1663659314060
32,0,0,0,0,0,0,0,0,0,1663659314077
33,0,0,0,0,0,0,0,0,0,1663659314094
34,0,0,0,0,0,0,0,0,0,1663659314111
35,0,0,0,0,0,0,0,0,0,1663659314129
36,0,0,0,0,0,0,0,0,0,1663659314145
37,0,0,0,0,0,0,0,0,0,1663659314162
38,0,0,0,0,0,0,0,0,0,1663659314178
39,0,0,0,0,0,0,0,0,0,1663659314197
40,0,0,0,0,0,0,0,0,0,1663659314221
41,0,0,0,0,0,0,0,0,0,1663659314239
42,0,0,0,0,0,0,0,0,0,1663659314263
43,0,0,0,0,0,0,0,0,0,1663659314287
44,0,0,0,0,0,0,0,0,0,1663659314311
45,0,0,0,0,0,0,0,0,0,1663659314337
46,0,0,0,0,0,0,0,0,0,1663659314354
47,0,0,0,0,0,0,0,0,0,1663659314378
48,0,0,0,0,0,0,0,0,0,1663659314404
49,0,0,0,0,0,0,0,0,0,1663659314421
50,0,0,0,0,0,0,0,0,0,1663659314440
51,0,0,0,0,0,0,0,0,0,1663659314456
52,0,0,0,0,0,0,0,0,0,1663659314472
53,0,0,0,0,0,0,0,0,0,1663659314489
54,0,0,0,0,0,0,0,0,0,1663659314506
55,0,0,0,0,0,0,0,0,0,1663659314524
56,0,0,0,0,0,0,0,0,0,1663659314541
57,0,0,0,0,0,0,0,0,0,1663659314566
58,0,0,0,0,0,0,0,0,0,1663659314584
59,0,0,0,0,0,0,0,0,0,1663659314608
60,0,0,0,0,0,0,0,0,0,1663659314624
61,0,0,0,0,0,0,0,0,0,1663659314640
62,0,0,0,0,0,0,0,0,0,1663659314658
63,0,0,0,0,0,0,0,0,0,1663659314673
64,0,0,0,0,0,0,0,0,0,1663659314690
65,0,0,0,0,0,0,0,0,0,1663659314708
66,0,0,0,0,0,0,0,0,0,1663659314724
67,0,0,0,0,0,0,0,0,0,1663659314741
68,0,0,0,0,0,0,0,0,0,1663659314757
69,0,0,0,0,0,0,0,0,0,1663659314782
70,0,0,0,0,0,0,0,0,0,1663659314799
71,0,0,0,0,0,0,0,0,0,1663659314817
72,0,0,0,0,0,0,0,0,0,1663659314834
73,0,0,0,0,0,0,0,0,0,1663659314853
74,0,0,0,0,0,0,0,0,0,1663659314870
75,0,0,0,0,0,0,0,0,0,1663659314887
76,0,0,0,0,0,0,0,0,0,1663659314903
77,0,0,0,0,0,0,0,0,0,1663659314927
78,0,0,0,0,0,0,0,0,0,1663659314951
79,0,0,0,0,0,0,0,0,0,1663659314976
80,0,0,0,0,0,0,0,0,0,1663659314993
81,0,0,0,0,0,0,0,0,0,1663659315018
82,0,0,0,0,0,0,0,0,0,1663659315042
83,0,0,0,0,0,0,0,0,0,1663659315066
84,0,0,0,0,0,0,0,0,0,1663659315092
85,0,0,0,0,0,0,0,0,0,1663659315108
86,0,0,0,0,0,0,0,0,0,1663659315124
87,0,0,0,0,0,0,0,0,0,1663659315141
88,0,0,0,0,0,0,0,0,0,1663659315158
89,0,0,0,0,0,0,0,0,0,1663659315176
90,0,0,0,0,0,0,0,0,0,1663659315192
91,0,0,0,0,0,0,0,0,0,1663659315210
92,0,0,0,0,0,0,0,0,0,1663659315226
93,0,0,0,0,0,0,0,0,0,1663659315243
94,0,0,0,0,0,0,0,0,0,1663659315259
95,0,0,0,0,0,0,0,0,0,1663659315275
96,0,0,0,0,0,0,0,0,0,1663659315300
97,0,0,0,0,0,0,0,0,0,1663659315324
98,0,0,0,0,0,0,0,0,0,1663659315349
99,0,0,0,0,0,0,0,0,0,1663659315373
100,0,0,0,0,0,0,0,0,0,1663659315390
101,0,0,0,0,0,0,0,0,0,1663659315407
102,0,0,0,0,0,0,0,0,0,1663659315430
103,0,0,0,0,0,0,0,0,0,1663659315455
104,0,0,0,0,0,0,0,0,0,1663659315471
105,0,0,0,0,0,0,0,0,0,1663659315489
106,0,0,0,0,0,0,0,0,0,1663659315506
107,0,0,0,0,0,0,0,0,0,1663659315530
108,0,0,0,0,0,0,0,0,0,1663659315546
109,0,0,0,0,0,0,0,0,0,1663659315564
110,0,0,0,0,0,0,0,0,0,1663659315580
111,0,0,0,0,0,0,0,0,0,1663659315597
112,0,0,0,0,0,0,0,0,0,1663659315622
113,0,0,0,0,0,0,0,0,0,1663659315649
114,0,0,0,0,0,0,0,0,0,1663659315674
115,0,0,0,0,0,0,0,0,0,1663659315698
116,0,0,0,0,0,0,0,0,0,1663659315722
117,0,0,0,0,0,0,0,0,0,1663659315749
118,0,0,0,0,0,0,0,0,0,1663659315773
119,0,0,0,0,0,0,0,0,0,1663659315798
120,0,0,0,0,0,0,0,0,0,1663659315821
121,0,0,0,0,0,0,0,0,0,1663659315842
122,0,0,0,0,0,0,0,0,0,1663659315866
123,0,0,0,0,0,0,0,0,0,1663659315892
124,0,0,0,0,0,0,0,0,0,1663659315917
125,0,0,0,0,0,0,0,0,0,1663659315942
126,0,0,0,0,0,0,0,0,0,1663659315968
127,0,0,0,0,0,0,0,0,0,1663659315993
128,0,0,0,0,0,0,0,0,0,1663659316016
129,0,0,0,0,0,0,0,0,0,1663659316036
130,0,0,0,0,0,0,0,0,0,1663659316059
131,0,0,0,0,0,0,0,0,0,1663659316085
