FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659504578
2,0,0,0,0,0,0,0,0,0,1663659504594
3,0,0,0,0,0,0,0,0,0,1663659504606
4,0,0,0,0,0,0,0,0,0,1663659504617
5,0,0,0,0,0,0,0,0,0,1663659504630
6,0,0,0,0,0,0,0,0,0,1663659504643
7,0,0,0,0,0,0,0,0,0,1663659504658
8,0,0,0,0,0,0,0,0,0,1663659504672
9,0,0,0,0,0,0,0,0,0,1663659504688
10,0,0,0,0,0,0,0,0,0,1663659504703
11,0,0,0,0,0,0,0,0,0,1663659504720
12,0,0,0,0,0,0,0,0,0,1663659504738
13,0,0,0,0,0,0,0,0,0,1663659504754
14,0,0,0,0,0,0,0,0,0,1663659504771
15,0,0,0,0,0,0,0,0,0,1663659504788
16,0,0,0,0,0,0,0,0,0,1663659504804
17,0,0,0,0,0,0,0,0,0,1663659504820
18,0,0,0,0,0,0,0,0,0,1663659504837
19,0,0,0,0,0,0,0,0,0,1663659504854
20,0,0,0,0,0,0,0,0,0,1663659504872
21,0,0,0,0,0,0,0,0,0,1663659504889
22,0,0,0,0,0,0,0,0,0,1663659504907
23,0,0,0,0,0,0,0,0,0,1663659504927
24,0,0,0,0,0,0,0,0,0,1663659504942
25,0,0,0,0,0,0,0,0,0,1663659504958
26,0,0,0,0,0,0,0,0,0,1663659504976
27,0,0,0,0,0,0,0,0,0,1663659504994
28,0,0,0,0,0,0,0,0,0,1663659505011
29,0,0,0,0,0,0,0,0,0,1663659505028
30,0,0,0,0,0,0,0,0,0,1663659505044
31,0,0,0,0,0,0,0,0,0,1663659505060
32,0,0,0,0,0,0,0,0,0,1663659505075
33,0,0,0,0,0,0,0,0,0,1663659505094
34,0,0,0,0,0,0,0,0,0,1663659505114
35,0,0,0,0,0,0,0,0,0,1663659505129
36,0,0,0,0,0,0,0,0,0,1663659505146
37,0,0,0,0,0,0,0,0,0,1663659505164
38,0,0,0,0,0,0,0,0,0,1663659505181
39,0,0,0,0,0,0,0,0,0,1663659505198
40,0,0,0,0,0,0,0,0,0,1663659505216
41,0,0,0,0,0,0,0,0,0,1663659505233
42,0,0,0,0,0,0,0,0,0,1663659505250
43,0,0,0,0,0,0,0,0,0,1663659505266
44,0,0,0,0,0,0,0,0,0,1663659505283
45,0,0,0,0,0,0,0,0,0,1663659505300
46,0,0,0,0,0,0,0,0,0,1663659505317
47,0,0,0,0,0,0,0,0,0,1663659505335
48,0,0,0,0,0,0,0,0,0,1663659505352
49,0,0,0,0,0,0,0,0,0,1663659505370
50,0,0,0,0,0,0,0,0,0,1663659505386
51,0,0,0,0,0,0,0,0,0,1663659505402
52,0,0,0,0,0,0,0,0,0,1663659505429
53,0,0,0,0,0,0,0,0,0,1663659505447
54,0,0,0,0,0,0,0,0,0,1663659505466
55,0,0,0,0,0,0,0,0,0,1663659505482
56,0,0,0,0,0,0,0,0,0,1663659505500
57,0,0,0,0,0,0,0,0,0,1663659505517
58,0,0,0,0,0,0,0,0,0,1663659505543
59,0,0,0,0,0,0,0,0,0,1663659505559
60,0,0,0,0,0,0,0,0,0,1663659505577
61,0,0,0,0,0,0,0,0,0,1663659505592
62,0,0,0,0,0,0,0,0,0,1663659505608
63,0,0,0,0,0,0,0,0,0,1663659505624
64,0,0,0,0,0,0,0,0,0,1663659505641
65,0,0,0,0,0,0,0,0,0,1663659505660
66,0,0,0,0,0,0,0,0,0,1663659505686
67,0,0,0,0,0,0,0,0,0,1663659505703
68,0,0,0,0,0,0,0,0,0,1663659505720
69,0,0,0,0,0,0,0,0,0,1663659505738
70,0,0,0,0,0,0,0,0,0,1663659505763
71,0,0,0,0,0,0,0,0,0,1663659505780
72,0,0,0,0,0,0,0,0,0,1663659505797
73,0,0,0,0,0,0,0,0,0,1663659505824
74,0,0,0,0,0,0,0,0,0,1663659505840
75,0,0,0,0,0,0,0,0,0,1663659505859
76,0,0,0,0,0,0,0,0,0,1663659505877
77,0,0,0,0,0,0,0,0,0,1663659505893
78,0,0,0,0,0,0,0,0,0,1663659505909
79,0,0,0,0,0,0,0,0,0,1663659505930
80,0,0,0,0,0,0,0,0,0,1663659505946
81,0,0,0,0,0,0,0,0,0,1663659505964
82,0,0,0,0,0,0,0,0,0,1663659505981
83,0,0,0,0,0,0,0,0,0,1663659506000
84,0,0,0,0,0,0,0,0,0,1663659506017
85,0,0,0,0,0,0,0,0,0,1663659506034
86,0,0,0,0,0,0,0,0,0,1663659506051
87,0,0,0,0,0,0,0,0,0,1663659506067
88,0,0,0,0,0,0,0,0,0,1663659506085
89,0,0,0,0,0,0,0,0,0,1663659506104
90,0,0,0,0,0,0,0,0,0,1663659506122
91,0,0,0,0,0,0,0,0,0,1663659506140
92,0,0,0,0,0,0,0,0,0,1663659506156
93,0,0,0,0,0,0,0,0,0,1663659506175
94,0,0,0,0,0,0,0,0,0,1663659506192
95,0,0,0,0,0,0,0,0,0,1663659506209
96,0,0,0,0,0,0,0,0,0,1663659506227
97,0,0,0,0,0,0,0,0,0,1663659506245
98,0,0,0,0,0,0,0,0,0,1663659506261
99,0,0,0,0,0,0,0,0,0,1663659506278
100,0,0,0,0,0,0,0,0,0,1663659506297
101,0,0,0,0,0,0,0,0,0,1663659506316
102,0,0,0,0,0,0,0,0,0,1663659506333
103,0,0,0,0,0,0,0,0,0,1663659506350
104,0,0,0,0,0,0,0,0,0,1663659506367
105,0,0,0,0,0,0,0,0,0,1663659506384
106,0,0,0,0,0,0,0,0,0,1663659506410
107,0,0,0,0,0,0,0,0,0,1663659506435
108,0,0,0,0,0,0,0,0,0,1663659506453
109,0,0,0,0,0,0,0,0,0,1663659506469
110,0,0,0,0,0,0,0,0,0,1663659506486
111,0,0,0,0,0,0,0,0,0,1663659506504
112,0,0,0,0,0,0,0,0,0,1663659506522
113,0,0,0,0,0,0,0,0,0,1663659506539
114,0,0,0,0,0,0,0,0,0,1663659506557
115,0,0,0,0,0,0,0,0,0,1663659506574
116,0,0,0,0,0,0,0,0,0,1663659506591
117,0,0,0,0,0,0,0,0,0,1663659506609
118,0,0,0,0,0,0,0,0,0,1663659506626
119,0,0,0,0,0,0,0,0,0,1663659506643
120,0,0,0,0,0,0,0,0,0,1663659506662
121,0,0,0,0,0,0,0,0,0,1663659506680
122,0,0,0,0,0,0,0,0,0,1663659506694
123,0,0,0,0,0,0,0,0,0,1663659506706
124,0,0,0,0,0,0,0,0,0,1663659506718
125,0,0,0,0,0,0,0,0,0,1663659506729
126,0,0,0,0,0,0,0,0,0,1663659506740
127,0,0,0,0,0,0,0,0,0,1663659506752
128,0,0,0,0,0,0,0,0,0,1663659506763
129,0,0,0,0,0,0,0,0,0,1663659506774
130,0,0,0,0,0,0,0,0,0,1663659506786
131,0,0,0,0,0,0,0,0,0,1663659506797
132,0,0,0,0,0,0,0,0,0,1663659506810
133,0,0,0,0,0,0,0,0,0,1663659506824
134,0,0,0,0,0,0,0,0,0,1663659506840
135,0,0,0,0,0,0,0,0,0,1663659506855
136,0,0,0,0,0,0,0,0,0,1663659506870
137,0,0,0,0,0,0,0,0,0,1663659506886
138,0,0,0,0,0,0,0,0,0,1663659506900
139,0,0,0,0,0,0,0,0,0,1663659506914
