FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659477827
2,0,0,0,0,0,0,0,0,0,1663659477843
3,0,0,0,0,0,0,0,0,0,1663659477853
4,0,0,0,0,0,0,0,0,0,1663659477865
5,0,0,0,0,0,0,0,0,0,1663659477879
6,0,0,0,0,0,0,0,0,0,1663659477892
7,0,0,0,0,0,0,0,0,0,1663659477906
8,0,0,0,0,0,0,0,0,0,1663659477921
9,0,0,0,0,0,0,0,0,0,1663659477937
10,0,0,0,0,0,0,0,0,0,1663659477952
11,0,0,0,0,0,0,0,0,0,1663659477969
12,0,0,0,0,0,0,0,0,0,1663659477982
13,0,0,0,0,0,0,0,0,0,1663659477997
14,0,0,0,0,0,0,0,0,0,1663659478016
15,0,0,0,0,0,0,0,0,0,1663659478034
16,0,0,0,0,0,0,0,0,0,1663659478050
17,0,0,0,0,0,0,0,0,0,1663659478070
18,0,0,0,0,0,0,0,0,0,1663659478088
19,0,0,0,0,0,0,0,0,0,1663659478106
20,0,0,0,0,0,0,0,0,0,1663659478123
21,0,0,0,0,0,0,0,0,0,1663659478140
22,0,0,0,0,0,0,0,0,0,1663659478154
23,0,0,0,0,0,0,0,0,0,1663659478168
24,0,0,0,0,0,0,0,0,0,1663659478182
25,0,0,0,0,0,0,0,0,0,1663659478194
26,0,0,0,0,0,0,0,0,0,1663659478206
27,0,0,0,0,0,0,0,0,0,1663659478217
28,0,0,0,0,0,0,0,0,0,1663659478228
29,0,0,0,0,0,0,0,0,0,1663659478240
30,0,0,0,0,0,0,0,0,0,1663659478254
31,0,0,0,0,0,0,0,0,0,1663659478269
32,0,0,0,0,0,0,0,0,0,1663659478284
33,0,0,0,0,0,0,0,0,0,1663659478297
34,0,0,0,0,0,0,0,0,0,1663659478313
35,0,0,0,0,0,0,0,0,0,1663659478329
36,0,0,0,0,0,0,0,0,0,1663659478347
37,0,0,0,0,0,0,0,0,0,1663659478363
38,0,0,0,0,0,0,0,0,0,1663659478381
39,0,0,0,0,0,0,0,0,0,1663659478398
40,0,0,0,0,0,0,0,0,0,1663659478417
41,0,0,0,0,0,0,0,0,0,1663659478433
42,0,0,0,0,0,0,0,0,0,1663659478450
43,0,0,0,0,0,0,0,0,0,1663659478468
44,0,0,0,0,0,0,0,0,0,1663659478484
45,0,0,0,0,0,0,0,0,0,1663659478501
46,0,0,0,0,0,0,0,0,0,1663659478517
47,0,0,0,0,0,0,0,0,0,1663659478535
48,0,0,0,0,0,0,0,0,0,1663659478553
49,0,0,0,0,0,0,0,0,0,1663659478569
50,0,0,0,0,0,0,0,0,0,1663659478587
51,0,0,0,0,0,0,0,0,0,1663659478603
52,0,0,0,0,0,0,0,0,0,1663659478621
53,0,0,0,0,0,0,0,0,0,1663659478639
54,0,0,0,0,0,0,0,0,0,1663659478655
55,0,0,0,0,0,0,0,0,0,1663659478672
56,0,0,0,0,0,0,0,0,0,1663659478698
57,0,0,0,0,0,0,0,0,0,1663659478715
58,0,0,0,0,0,0,0,0,0,1663659478733
59,0,0,0,0,0,0,0,0,0,1663659478751
60,0,0,0,0,0,0,0,0,0,1663659478768
61,0,0,0,0,0,0,0,0,0,1663659478785
62,0,0,0,0,0,0,0,0,0,1663659478802
63,0,0,0,0,0,0,0,0,0,1663659478820
64,0,0,0,0,0,0,0,0,0,1663659478835
65,0,0,0,0,0,0,0,0,0,1663659478850
66,0,0,0,0,0,0,0,0,0,1663659478863
67,0,0,0,0,0,0,0,0,0,1663659478879
68,0,0,0,0,0,0,0,0,0,1663659478894
69,0,0,0,0,0,0,0,0,0,1663659478911
70,0,0,0,0,0,0,0,0,0,1663659478928
71,0,0,0,0,0,0,0,0,0,1663659478946
72,0,0,0,0,0,0,0,0,0,1663659478963
73,0,0,0,0,0,0,0,0,0,1663659478981
74,0,0,0,0,0,0,0,0,0,1663659478998
75,0,0,0,0,0,0,0,0,0,1663659479015
76,0,0,0,0,0,0,0,0,0,1663659479032
77,0,0,0,0,0,0,0,0,0,1663659479051
78,0,0,0,0,0,0,0,0,0,1663659479069
79,0,0,0,0,0,0,0,0,0,1663659479086
80,0,0,0,0,0,0,0,0,0,1663659479105
81,0,0,0,0,0,0,0,0,0,1663659479122
82,0,0,0,0,0,0,0,0,0,1663659479139
83,0,0,0,0,0,0,0,0,0,1663659479155
