FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659930469
2,0,0,0,0,0,0,0,0,0,1663659930487
3,0,0,0,0,0,0,0,0,0,1663659930509
4,0,0,0,0,0,0,0,0,0,1663659930522
5,0,0,0,0,0,0,0,0,0,1663659930542
6,0,0,0,0,0,0,0,0,0,1663659930561
7,0,0,0,0,0,0,0,0,0,1663659930586
8,0,0,0,0,0,0,0,0,0,1663659930611
9,0,0,0,0,0,0,0,0,0,1663659930630
10,0,0,0,0,0,0,0,0,0,1663659930646
11,0,0,0,0,0,0,0,0,0,1663659930664
12,0,0,0,0,0,0,0,0,0,1663659930682
13,0,0,0,0,0,0,0,0,0,1663659930706
14,0,0,0,0,0,0,0,0,0,1663659930730
15,0,0,0,0,0,0,0,0,0,1663659930747
16,0,0,0,0,0,0,0,0,0,1663659930771
17,0,0,0,0,0,0,0,0,0,1663659930787
18,0,0,0,0,0,0,0,0,0,1663659930812
19,0,0,0,0,0,0,0,0,0,1663659930837
20,0,0,0,0,0,0,0,0,0,1663659930861
21,0,0,0,0,0,0,0,0,0,1663659930877
22,0,0,0,0,0,0,0,0,0,1663659930902
23,0,0,0,0,0,0,0,0,0,1663659930926
24,0,0,0,0,0,0,0,0,0,1663659930951
25,0,0,0,0,0,0,0,0,0,1663659930975
26,0,0,0,0,0,0,0,0,0,1663659931000
27,0,0,0,0,0,0,0,0,0,1663659931018
28,0,0,0,0,0,0,0,0,0,1663659931039
29,0,0,0,0,0,0,0,0,0,1663659931057
30,0,0,0,0,0,0,0,0,0,1663659931081
31,0,0,0,0,0,0,0,0,0,1663659931107
32,0,0,0,0,0,0,0,0,0,1663659931131
33,0,0,0,0,0,0,0,0,0,1663659931157
34,0,0,0,0,0,0,0,0,0,1663659931173
35,0,0,0,0,0,0,0,0,0,1663659931197
36,0,0,0,0,0,0,0,0,0,1663659931222
37,0,0,0,0,0,0,0,0,0,1663659931247
38,0,0,0,0,0,0,0,0,0,1663659931264
39,0,0,0,0,0,0,0,0,0,1663659931280
40,0,0,0,0,0,0,0,0,0,1663659931304
41,0,0,0,0,0,0,0,0,0,1663659931323
42,0,0,0,0,0,0,0,0,0,1663659931338
43,0,0,0,0,0,0,0,0,0,1663659931356
44,0,0,0,0,0,0,0,0,0,1663659931373
45,0,0,0,0,0,0,0,0,0,1663659931390
46,0,0,0,0,0,0,0,0,0,1663659931407
47,0,0,0,0,0,0,0,0,0,1663659931426
48,0,0,0,0,0,0,0,0,0,1663659931443
49,0,0,0,0,0,0,0,0,0,1663659931460
50,0,0,0,0,0,0,0,0,0,1663659931476
51,0,0,0,0,0,0,0,0,0,1663659931494
52,0,0,0,0,0,0,0,0,0,1663659931513
53,0,0,0,0,0,0,0,0,0,1663659931529
54,0,0,0,0,0,0,0,0,0,1663659931547
55,0,0,0,0,0,0,0,0,0,1663659931572
56,0,0,0,0,0,0,0,0,0,1663659931589
57,0,0,0,0,0,0,0,0,0,1663659931616
