FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659424791
2,0,0,0,0,0,0,0,0,0,1663659424804
3,0,0,0,0,0,0,0,0,0,1663659424819
4,0,0,0,0,0,0,0,0,0,1663659424830
5,0,0,0,0,0,0,0,0,0,1663659424841
6,0,0,0,0,0,0,0,0,0,1663659424853
7,0,0,0,0,0,0,0,0,0,1663659424866
8,0,0,0,0,0,0,0,0,0,1663659424881
9,0,0,0,0,0,0,0,0,0,1663659424900
10,0,0,0,0,0,0,0,0,0,1663659424916
11,0,0,0,0,0,0,0,0,0,1663659424932
12,0,0,0,0,0,0,0,0,0,1663659424950
13,0,0,0,0,0,0,0,0,0,1663659424967
14,0,0,0,0,0,0,0,0,0,1663659424984
15,0,0,0,0,0,0,0,0,0,1663659425002
16,0,0,0,0,0,0,0,0,0,1663659425020
17,0,0,0,0,0,0,0,0,0,1663659425037
18,0,0,0,0,0,0,0,0,0,1663659425054
19,0,0,0,0,0,0,0,0,0,1663659425072
20,0,0,0,0,0,0,0,0,0,1663659425088
21,0,0,0,0,0,0,0,0,0,1663659425106
22,0,0,0,0,0,0,0,0,0,1663659425125
23,0,0,0,0,0,0,0,0,0,1663659425141
24,0,0,0,0,0,0,0,0,0,1663659425162
25,0,0,0,0,0,0,0,0,0,1663659425179
26,0,0,0,0,0,0,0,0,0,1663659425196
27,0,0,0,0,0,0,0,0,0,1663659425215
28,0,0,0,0,0,0,0,0,0,1663659425232
29,0,0,0,0,0,0,0,0,0,1663659425249
30,0,0,0,0,0,0,0,0,0,1663659425267
31,0,0,0,0,0,0,0,0,0,1663659425286
32,0,0,0,0,0,0,0,0,0,1663659425307
33,0,0,0,0,0,0,0,0,0,1663659425323
34,0,0,0,0,0,0,0,0,0,1663659425341
35,0,0,0,0,0,0,0,0,0,1663659425359
36,0,0,0,0,0,0,0,0,0,1663659425377
37,0,0,0,0,0,0,0,0,0,1663659425394
38,0,0,0,0,0,0,0,0,0,1663659425411
39,0,0,0,0,0,0,0,0,0,1663659425428
40,0,0,0,0,0,0,0,0,0,1663659425447
41,0,0,0,0,0,0,0,0,0,1663659425464
42,0,0,0,0,0,0,0,0,0,1663659425482
43,0,0,0,0,0,0,0,0,0,1663659425500
44,0,0,0,0,0,0,0,0,0,1663659425517
45,0,0,0,0,0,0,0,0,0,1663659425534
46,0,0,0,0,0,0,0,0,0,1663659425551
47,0,0,0,0,0,0,0,0,0,1663659425569
48,0,0,0,0,0,0,0,0,0,1663659425586
49,0,0,0,0,0,0,0,0,0,1663659425604
50,0,0,0,0,0,0,0,0,0,1663659425621
51,0,0,0,0,0,0,0,0,0,1663659425638
52,0,0,0,0,0,0,0,0,0,1663659425657
53,0,0,0,0,0,0,0,0,0,1663659425675
54,0,0,0,0,0,0,0,0,0,1663659425693
55,0,0,0,0,0,0,0,0,0,1663659425711
56,0,0,0,0,0,0,0,0,0,1663659425729
57,0,0,0,0,0,0,0,0,0,1663659425746
58,0,0,0,0,0,0,0,0,0,1663659425763
59,0,0,0,0,0,0,0,0,0,1663659425780
60,0,0,0,0,0,0,0,0,0,1663659425796
61,0,0,0,0,0,0,0,0,0,1663659425814
62,0,0,0,0,0,0,0,0,0,1663659425830
63,0,0,0,0,0,0,0,0,0,1663659425847
64,0,0,0,0,0,0,0,0,0,1663659425866
65,0,0,0,0,0,0,0,0,0,1663659425883
66,0,0,0,0,0,0,0,0,0,1663659425899
