FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659752544
2,0.2796480837316616,0.20391304096803206,0.24178056234984685,[0.67290843 0.47503683],[0.68150765 0.47223902],[0.69012868 0.47324637],[0.69393873 0.47765532],[0.68964839 0.47909394],[0.68123031 0.47821832],1663659752570
3,0.33747989215420937,0.2663392442095917,0.3019095681819005,[0.67025846 0.46531764],[0.67947549 0.45775145],[0.68931776 0.45768878],[0.69425875 0.46386814],[0.6898002  0.46546298],[0.68077391 0.46609056],1663659752590
4,0.3018955299024571,0.21334516084836427,0.2576203453754107,[0.6734103  0.46637169],[0.68328333 0.46034318],[0.69414389 0.46040705],[0.70073617 0.46678019],[0.69405001 0.46881357],[0.68388271 0.46841487],1663659752608
5,0.3124167842094522,0.20843743541326382,0.26042710981135797,[0.67402381 0.46687138],[0.68420935 0.4611195 ],[0.69507122 0.46129787],[0.70127773 0.46767241],[0.69476515 0.46998528],[0.68450087 0.46945813],1663659752627
6,0.2880223558730462,0.1966881905790896,0.2423552732260679,[0.66861808 0.46628219],[0.67965835 0.46120712],[0.69156772 0.46165624],[0.69768125 0.46758726],[0.69139481 0.4702011 ],[0.68012542 0.46940577],1663659752647
7,0.31526048902995674,0.19934074034320654,0.2573006146865816,[0.66298842 0.46406186],[0.67374992 0.45791179],[0.68540192 0.45820343],[0.6914826  0.46439904],[0.68520051 0.46728522],[0.67427802 0.4667795 ],1663659752667
8,0.30439580051597404,0.1911202375675551,0.2477580190417646,[0.65707374 0.46514505],[0.66829169 0.45830983],[0.68066192 0.45809042],[0.68738824 0.46458828],[0.68032795 0.46747649],[0.66873044 0.46736553],1663659752685
9,0.2701352959518671,0.18271212968647674,0.2264237128191719,[0.64924115 0.46413225],[0.66133404 0.45828119],[0.67452705 0.45807242],[0.68041968 0.4631834 ],[0.67525101 0.46638674],[0.66281086 0.46665889],1663659752705
10,0.2860134096835374,0.1684713462555828,0.2272423779695601,[0.65113884 0.46714342],[0.66196316 0.46049926],[0.67410719 0.46007532],[0.6806823  0.46499723],[0.67418557 0.46857089],[0.66283381 0.46890253],1663659752724
11,0.23889488824053998,0.1925756686028936,0.2157352784217168,[0.65518939 0.46835527],[0.66712809 0.46259865],[0.67972469 0.46235856],[0.68526345 0.46687135],[0.68008995 0.46936372],[0.66812003 0.4699035 ],1663659752743
12,0.23765031869992254,0.18221185047509889,0.2099310845875107,[0.66086864 0.47480977],[0.67253518 0.46913195],[0.68532115 0.46858272],[0.69110858 0.47285253],[0.68540663 0.47580135],[0.67339063 0.47626483],1663659752768
13,0.24370097627561058,0.17545958626662558,0.20958028127111808,[0.66042262 0.47884223],[0.6725589  0.47267279],[0.68561095 0.4721868 ],[0.69087553 0.47649032],[0.68511093 0.47961009],[0.67286676 0.48011333],1663659752787
14,0.26831582386473857,0.17970347915136303,0.2240096515080508,[0.65688092 0.47860318],[0.66917217 0.47220367],[0.68186551 0.4723388 ],[0.68787682 0.47741187],[0.68114871 0.48046136],[0.66905612 0.48069441],1663659752807
15,0.2416405905691776,0.16458722975186388,0.20311391016052074,[0.65141165 0.47478062],[0.66379416 0.46865895],[0.67720455 0.46844754],[0.68325961 0.47299677],[0.67696291 0.47605258],[0.66421908 0.47645414],1663659752825
16,0.23111232196396525,0.18537329346912942,0.20824280771654735,[0.64731258 0.47109583],[0.65897572 0.46526185],[0.67180139 0.46417791],[0.67806953 0.46790457],[0.67164499 0.47136825],[0.65947235 0.47234535],1663659752846
17,0.25224460470650245,0.17747923457550616,0.21486191964100432,[0.64105326 0.46759188],[0.65271395 0.46045247],[0.66531163 0.45970076],[0.6713351  0.46431285],[0.66492921 0.46734262],[0.65313458 0.46815574],1663659752868
18,0.24315902414031343,0.1873553304815015,0.21525717731090746,[0.63592929 0.464468  ],[0.64769596 0.45821694],[0.66058838 0.45759147],[0.66681266 0.46209595],[0.66079766 0.46503133],[0.64859891 0.46578383],1663659752889
19,0.27266526831267485,0.2192394753457166,0.24595237182919572,[0.63231432 0.46282369],[0.64411664 0.45553097],[0.6573416  0.45479015],[0.66381502 0.45966196],[0.65795875 0.46326807],[0.64562351 0.4641647 ],1663659752912
20,0.22807731871865572,0.21455811476232367,0.2213177167404897,[0.63215083 0.46249673],[0.64359778 0.45596057],[0.65662557 0.45483628],[0.66309601 0.45931795],[0.65709651 0.46179014],[0.64483327 0.46307436],1663659752933
21,0.24444386006501126,0.1990582342853122,0.22175104717516173,[0.63479215 0.46524158],[0.64622772 0.45809796],[0.659477  0.4566187],[0.66611648 0.46098053],[0.6601333  0.46422127],[0.64759386 0.46580204],1663659752956
22,0.24215401574853365,0.2378014571120357,0.2399777364302847,[0.63947457 0.46651924],[0.65147299 0.45995495],[0.66460669 0.45940977],[0.67039502 0.46367219],[0.66462809 0.46677956],[0.65230495 0.46757823],1663659752975
23,0.2653030981694174,0.23507112195390859,0.250187110061663,[0.64727616 0.46819249],[0.65949667 0.46204782],[0.67226988 0.46212068],[0.67787993 0.46644145],[0.67184734 0.47011337],[0.65969992 0.47030658],1663659752995
24,0.26509026514601114,0.2150812979755764,0.24008578156079377,[0.65080905 0.47049841],[0.66343641 0.46451396],[0.67672807 0.46467549],[0.68220824 0.46932632],[0.67595458 0.47291431],[0.66322786 0.47289515],1663659753017
25,0.23745682011665,0.2197838431263977,0.22862033162152384,[0.65451729 0.47237021],[0.66719717 0.46732801],[0.68063897 0.4677844 ],[0.68579054 0.47203803],[0.67987376 0.47504371],[0.6670109  0.47487912],1663659753035
26,0.26352733196880396,0.21708301707298722,0.2403051745208956,[0.65295494 0.4701086 ],[0.66591752 0.464252  ],[0.6796174  0.46472862],[0.68465012 0.46937454],[0.67822576 0.4729467 ],[0.66521215 0.47259673],1663659753056
27,0.22127969232326475,0.23847606492293097,0.22987787862309786,[0.64904469 0.47099355],[0.66151738 0.46634227],[0.6747067  0.46638978],[0.68067074 0.47070628],[0.67386627 0.4732725 ],[0.6612277  0.47339946],1663659753079
28,0.19286275247732307,0.24183800887772813,0.2173503806775256,[0.63999534 0.46846545],[0.65252239 0.46465868],[0.66596556 0.46448296],[0.67220879 0.46798074],[0.66594148 0.47064605],[0.65298212 0.4709056 ],1663659753103
29,0.1948322291997179,0.22363565874736566,0.20923394397354178,[0.6347664  0.46640503],[0.64667898 0.4616012 ],[0.65962887 0.46052375],[0.66650939 0.46363336],[0.65963316 0.46682641],[0.64696443 0.46770805],1663659753125
30,0.16548724749859514,0.2500551370224795,0.2077711922605373,[0.63428521 0.46875226],[0.64619106 0.46392339],[0.65943569 0.46253645],[0.66651863 0.46562234],[0.66026425 0.46775737],[0.64743429 0.46921158],1663659753145
