FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663659282680
2,0,0,0,0,0,0,0,0,0,1663659282700
3,0.24341088173901004,0.20091761960922505,0.22216425067411755,[0.68694353 0.49918532],[0.69334841 0.49289152],[0.70130068 0.49079573],[0.70835155 0.49242738],[0.70277435 0.4959681 ],[0.69486427 0.49823114],1663659282719
4,0.2577019605201949,0.21083819914736576,0.23427007983378034,[0.70165545 0.49165374],[0.71059155 0.48760626],[0.71913433 0.48741299],[0.72245485 0.49062708],[0.71928275 0.49276105],[0.71061945 0.49298921],1663659282741
5,0.2582592667489969,0.18867286329190147,0.2234660650204492,[0.70067412 0.47085407],[0.71324146 0.46573037],[0.72661519 0.46605584],[0.73166007 0.47032219],[0.72412246 0.4736506 ],[0.71166885 0.47358835],1663659282767
6,0.31425709507235966,0.22087258841094295,0.2675648417416513,[0.70175284 0.47087616],[0.71314341 0.46438769],[0.72529972 0.46513939],[0.73025548 0.4702031 ],[0.7232812  0.47370198],[0.71201211 0.47343928],1663659282796
7,0.2961940318514285,0.22889234133400188,0.2625431865927152,[0.69921297 0.46958056],[0.71099603 0.46366149],[0.72315204 0.464632  ],[0.72840142 0.46961468],[0.72143447 0.47295919],[0.71002066 0.47239563],1663659282814
8,0.2974274898637333,0.24558544343656238,0.2715064666501478,[0.70011294 0.46757624],[0.71235311 0.46184459],[0.72446573 0.46306682],[0.73001593 0.46832117],[0.72253692 0.4716661 ],[0.71117294 0.47074723],1663659282836
9,0.28900259074602347,0.2447678036051088,0.26688519717556614,[0.6996612 0.4682216],[0.71181643 0.462874  ],[0.7240392  0.46409428],[0.72938937 0.46917498],[0.72228843 0.47236314],[0.71064228 0.47153446],1663659282856
10,0.2536303774970216,0.2505860885264467,0.25210823301173413,[0.70216984 0.47169155],[0.71350902 0.46673292],[0.725155   0.46765941],[0.73066413 0.47286358],[0.72449195 0.47472161],[0.71340615 0.47410521],1663659282875
11,0.2610077424874136,0.2633502323836414,0.2621789874355275,[0.70137131 0.47202536],[0.71346718 0.46718958],[0.72608632 0.46818027],[0.73175538 0.47400123],[0.72523707 0.47602022],[0.71317536 0.4751929 ],1663659282894
12,0.2677671697667161,0.2706988586101718,0.2692330141884439,[0.70447886 0.47152042],[0.71640038 0.46610597],[0.72850108 0.46733233],[0.73411703 0.4732846 ],[0.72724473 0.47502589],[0.71582931 0.47419071],1663659282915
13,0.2572038241603973,0.2456615029310833,0.2514326635457403,[0.70234567 0.4703542 ],[0.71484029 0.46496785],[0.72749758 0.46638975],[0.73344815 0.47364017],[0.72599363 0.47425869],[0.71409321 0.47301024],1663659282932
14,0.23817000334242205,0.24977807691887247,0.24397404013064727,[0.69870639 0.46999198],[0.71120143 0.46473923],[0.72425812 0.46589762],[0.73054433 0.4729588 ],[0.72247446 0.47347668],[0.71025681 0.47212434],1663659282953
15,0.20507534151552317,0.2599646460479345,0.23251999378172883,[0.68949103 0.46196869],[0.70237035 0.45757458],[0.71469724 0.45893335],[0.72037059 0.46481565],[0.71309191 0.46509466],[0.7011531  0.46380883],1663659282972
16,0.2503831419841243,0.2627699989000483,0.2565765704420863,[0.69114715 0.46627077],[0.70498163 0.46081886],[0.71957535 0.46195766],[0.72485149 0.46725595],[0.71770531 0.47012275],[0.70403171 0.46927437],1663659282993
17,0.27102028296061154,0.23292573924448054,0.25197301110254605,[0.69182897 0.46846953],[0.70559824 0.46287206],[0.71980435 0.46409971],[0.72499174 0.46967164],[0.71799457 0.47276673],[0.70455503 0.4719457 ],1663659283013
18,0.268890538000661,0.23406175275069435,0.25147614537567764,[0.69023061 0.46765476],[0.70360661 0.46243227],[0.71725279 0.4636091 ],[0.72260725 0.46837491],[0.71549094 0.47198051],[0.70244282 0.47121656],1663659283033
19,0.2919933325557615,0.2477096719932743,0.2698515022745179,[0.68842608 0.46780342],[0.70176518 0.46244833],[0.71488726 0.46394902],[0.71944374 0.46915507],[0.71251142 0.47253814],[0.70005941 0.47150859],1663659283050
20,0.2592063953174464,0.22123593439170913,0.24022116485457776,[0.68257499 0.46663132],[0.6963169  0.46127567],[0.71033591 0.46211672],[0.7149151  0.46655449],[0.70854878 0.47015494],[0.69517154 0.46972951],1663659283068
21,0.27289567134335424,0.23961609178381238,0.2562558815635833,[0.68206471 0.46444163],[0.69549465 0.45901313],[0.70914292 0.45987889],[0.71345848 0.46410227],[0.70738733 0.46804237],[0.69427437 0.4677133 ],1663659283092
22,0.2689034595609579,0.220703802982395,0.24480363127167645,[0.68150133 0.46449751],[0.69465733 0.45874244],[0.70836657 0.45924613],[0.71284294 0.46347651],[0.70650327 0.46742278],[0.69349414 0.46714067],1663659283121
23,0,0,0,0,0,0,0,0,0,1663659283141
24,0,0,0,0,0,0,0,0,0,1663659283152
25,0.23018084344571882,0.222326110588626,0.2262534770171724,[0.68041807 0.4628188 ],[0.69312739 0.45811298],[0.70517427 0.45864365],[0.7101965  0.46245301],[0.70432365 0.46534646],[0.69219959 0.46500412],1663659283178
26,0.2644614292649759,0.267700384092746,0.266080906678861,[0.68662876 0.46301937],[0.69890213 0.45756316],[0.71132243 0.45792162],[0.71610415 0.46276605],[0.71029317 0.46559289],[0.69840986 0.46539849],1663659283196
27,0.3043064784687384,0.24680738202663158,0.27555693024768496,[0.69191009 0.46434927],[0.70416725 0.45831272],[0.71646231 0.45890093],[0.72113311 0.46472538],[0.71499091 0.46764436],[0.70334965 0.46719578],1663659283214
28,0.2601222101773769,0.22510258258666838,0.24261239638202264,[0.6956718  0.46734899],[0.70894861 0.46281531],[0.72204936 0.46394071],[0.72637665 0.46901521],[0.72028148 0.47162947],[0.70759779 0.47081015],1663659283234
29,0.2732186359758089,0.2358916953344444,0.25455516565512665,[0.69941831 0.46740881],[0.71245492 0.46258309],[0.72518921 0.46428087],[0.72930467 0.47021359],[0.72295153 0.47213575],[0.71095806 0.47068131],1663659283255
30,0.28919065903759594,0.24949645336504025,0.2693435562013181,[0.70295233 0.46728748],[0.71544731 0.46260345],[0.72704786 0.46420249],[0.72990048 0.46977207],[0.72482473 0.47152239],[0.71381378 0.47043732],1663659283281
31,0.2966804874983594,0.26430138667698544,0.2804909370876724,[0.70537114 0.47144827],[0.7173937  0.46695217],[0.72810769 0.46849889],[0.73098236 0.47394961],[0.72571594 0.47564554],[0.71532011 0.47440171],1663659283300
32,0.2776582820051251,0.23397537679957223,0.2558168294023487,[0.70291877 0.4701198 ],[0.71487522 0.46586287],[0.72548652 0.46781057],[0.72899508 0.47332251],[0.72334272 0.47448343],[0.71301031 0.47321054],1663659283318
33,0.24497386711929248,0.2386515487001047,0.24181270790969858,[0.70057523 0.46799761],[0.71250057 0.46468267],[0.72324216 0.46710536],[0.72802997 0.47270799],[0.72051227 0.47322091],[0.70998609 0.47116265],1663659283338
34,0.26477665288503466,0.21205642898300817,0.23841654093402143,[0.70148486 0.47236288],[0.71292096 0.46865478],[0.72334468 0.47070405],[0.72897339 0.47691402],[0.72147512 0.47763851],[0.71102959 0.47598752],1663659283357
35,0.29329050470608825,0.21191332324505538,0.2526019139755718,[0.70020986 0.47428411],[0.71165591 0.47048679],[0.72152483 0.47285703],[0.72610039 0.4783344 ],[0.71953934 0.48000833],[0.70950007 0.47813869],1663659283377
36,0.32689121119399256,0.1973336296965249,0.26211242044525873,[0.69943446 0.47118059],[0.70918655 0.46637788],[0.71795958 0.46808907],[0.72254038 0.47442612],[0.71624863 0.4752661 ],[0.7075327  0.47407869],1663659283396
37,0.2793516494564383,0.23611490323387901,0.25773327634515864,[0.6945802  0.46816003],[0.70461446 0.46387839],[0.7136839  0.46551919],[0.71814841 0.47127065],[0.71272737 0.47169766],[0.70365518 0.47084239],1663659283415
38,0.2670481093389076,0.19822693965469948,0.23263752449680353,[0.68893915 0.46584487],[0.69951451 0.46147674],[0.70918536 0.46321246],[0.71386707 0.46860403],[0.70712125 0.46934983],[0.69752353 0.46810418],1663659283434
