FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.2383770859927241,0.3076149355433245,0.27299601076802427,[0.49515113 0.34456429],[0.51454419 0.33715957],[0.53342897 0.33852169],[0.54615438 0.34285498],[0.52756548 0.34918052],[0.5096947  0.34831563],1663674443366
2,0.25745595865245885,0.29042313596063823,0.27393954730654857,[0.49370545 0.34268111],[0.51408833 0.33445349],[0.53364801 0.33629778],[0.54628003 0.34137526],[0.52689928 0.3480576 ],[0.50828516 0.34666571],1663674443391
3,0.24255732246759365,0.26410463524408007,0.2533309788558369,[0.49744651 0.33863071],[0.51795238 0.33067161],[0.53801632 0.33240709],[0.55162358 0.33792439],[0.53197426 0.34414232],[0.5128184  0.34270737],1663674443421
4,0.25524658563862995,0.25790059788903874,0.2565735917638343,[0.49960876 0.33476505],[0.51904166 0.32667121],[0.53820801 0.32844844],[0.55174047 0.33405036],[0.5327571  0.34059098],[0.51434338 0.33911958],1663674443443
5,0.25202133282804035,0.2638623387268838,0.2579418357774621,[0.50002241 0.33096576],[0.51993793 0.32246673],[0.53966182 0.32401186],[0.5535748 0.3297486],[0.53449523 0.33645734],[0.51548558 0.33523721],1663674443463
6,0.24282573378333622,0.25396105171667466,0.24839339275000544,[0.50251049 0.32921335],[0.52249235 0.32134432],[0.54207391 0.3228763 ],[0.55581552 0.32836315],[0.53677464 0.33465821],[0.51787037 0.33346513],1663674443482
7,0.2382152417345048,0.3033686760369811,0.2707919588857429,[0.50501692 0.32530844],[0.52536339 0.3182213 ],[0.5451777  0.32004952],[0.55882424 0.32547271],[0.53949398 0.33158159],[0.52039874 0.32999641],1663674443502
8,0.24150695764080113,0.2953973036508081,0.2684521306458046,[0.50564539 0.32416382],[0.525832  0.3166241],[0.54566401 0.31826884],[0.55939215 0.32354209],[0.53981924 0.32995802],[0.52077532 0.3284843 ],1663674443521
9,0.23678001162947943,0.28692692452183777,0.26185346807565857,[0.51103902 0.32426327],[0.53002644 0.31760094],[0.54902285 0.31928861],[0.56288314 0.32443541],[0.54370534 0.33048102],[0.52550977 0.32889107],1663674443541
10,0.2340899001198162,0.27299991141258645,0.2535449057662013,[0.50976121 0.32365328],[0.52984351 0.316798  ],[0.54946607 0.31877959],[0.56341028 0.3240563 ],[0.54365283 0.32999316],[0.52480334 0.32822293],1663674443560
11,0.24571438165852552,0.2985274882129639,0.2721209349357447,[0.51116085 0.32514134],[0.53231913 0.31818697],[0.55261862 0.32045078],[0.56648958 0.32645565],[0.54624581 0.3326692 ],[0.52671021 0.33037564],1663674443579
12,0.23943574949553917,0.2806565980382396,0.2600461737668894,[0.50852996 0.32337829],[0.52954876 0.31634158],[0.55002201 0.3183535 ],[0.56373769 0.32375911],[0.54356796 0.3300786 ],[0.52401811 0.32816607],1663674443599
13,0.23090094745945317,0.26872016574652124,0.2498105566029872,[0.50730819 0.32158524],[0.52863336 0.31518206],[0.54931694 0.31703749],[0.56277949 0.32181019],[0.5423196 0.3281596],[0.52270448 0.32616016],1663674443619
14,0.23523338979548772,0.2709775758320624,0.25310548281377504,[0.50763214 0.32097664],[0.52739167 0.31477559],[0.54697531 0.31669825],[0.56066257 0.32156667],[0.54112679 0.32792324],[0.52249962 0.32605365],1663674443641
15,0.23921022745162307,0.26685236908146864,0.25303129826654586,[0.50987011 0.31871915],[0.52918249 0.31213647],[0.54843432 0.31414458],[0.56224263 0.31954506],[0.54279244 0.32545096],[0.52444923 0.32362279],1663674443663
16,0.2281024444507538,0.28158961233207414,0.25484602839141396,[0.51565254 0.31691033],[0.53688776 0.31070271],[0.55755699 0.31289789],[0.57177389 0.31848404],[0.55152386 0.32442057],[0.53159457 0.32214394],1663674443686
