FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.3055962720623794,0.5681836854973732,0.4368899787798763,[0.50670493 0.15553211],[0.51624006 0.14338894],[0.53319669 0.14249042],[0.54848522 0.14568783],[0.5300408  0.15500167],[0.51624191 0.15672086],1663672521448
2,0.3169989755225208,0.502622060723609,0.4098105181230649,[0.50555235 0.15934697],[0.5162124  0.14664952],[0.53352976 0.14652932],[0.54901057 0.15016109],[0.52991235 0.15978506],[0.51528347 0.16104031],1663672521469
3,0.321026813644454,0.449072693097365,0.3850497533709095,[0.50523049 0.16463487],[0.51498443 0.15157786],[0.53207052 0.15126421],[0.54835087 0.15490304],[0.528938   0.16468224],[0.51466978 0.16617757],1663672521491
4,0.3182841412350276,0.44580436509545907,0.3820442531652433,[0.50385821 0.16766807],[0.51427996 0.15440446],[0.5319044  0.15389682],[0.54828769 0.15726259],[0.52880448 0.16765743],[0.51399386 0.16934396],1663672521513
5,0.32077595297712774,0.4203339776623775,0.3705549653197526,[0.5023101  0.16946803],[0.51265967 0.15628475],[0.53017968 0.1557482 ],[0.54664868 0.15916198],[0.52739525 0.16958442],[0.51262265 0.17137492],1663672521533
6,0.31754458083581116,0.4327051228165961,0.37512485182620364,[0.49943224 0.1689155 ],[0.51030052 0.15577793],[0.52747953 0.15518226],[0.54358357 0.15844265],[0.5240382  0.16883536],[0.50938463 0.1704874 ],1663672521553
7,0.2835914518168041,0.582941195236322,0.4332663235265631,[0.49554545 0.16885863],[0.50544173 0.15806931],[0.52115333 0.157545  ],[0.53609455 0.15987477],[0.51788872 0.16846997],[0.50472999 0.17020261],1663672521569
8,0.07585694540324316,0.48317787416523333,0.2795174097842382,[0.49166942 0.16503844],[0.50679004 0.16616566],[0.52506578 0.16551711],[0.54216343 0.16104455],[0.52093351 0.16715115],[0.50371158 0.16717899],1663672521590
9,0.10079025348396614,0.3864172425742048,0.24360374802908547,[0.4900254  0.16413453],[0.50464356 0.16587763],[0.52306628 0.16610305],[0.53942186 0.16196926],[0.51760179 0.16817048],[0.50072157 0.16715387],1663672521611
10,0.09407313619332053,0.4628246894162354,0.27844891280477796,[0.49509445 0.16067591],[0.50897968 0.16146488],[0.52745938 0.16158155],[0.54406208 0.15788135],[0.52238405 0.16392067],[0.50583631 0.16329961],1663672521632
11,0.11167119135898465,0.5878516874680281,0.34976143941350635,[0.50400108 0.15788718],[0.51726425 0.15672868],[0.53499693 0.15752383],[0.55179346 0.15557972],[0.53007412 0.16092464],[0.51415575 0.1602582 ],1663672521654
12,0.10433916665766142,0.6299015881079103,0.36712037738278586,[0.50599021 0.16195455],[0.51930064 0.16406979],[0.53734225 0.16450945],[0.55303586 0.16099705],[0.53291279 0.16807747],[0.51646972 0.16707918],1663672521673
13,0.09655602810474981,0.634141076037126,0.3653485520709379,[0.50163049 0.16301413],[0.51625419 0.16396007],[0.53533787 0.16450915],[0.55245602 0.16118856],[0.5307672  0.16789582],[0.51343167 0.16697881],1663672521693
14,0.2740856914122383,0.644796029997053,0.4594408607046456,[0.49917066 0.17039126],[0.5105232  0.16122432],[0.52676082 0.16115905],[0.54205102 0.16353685],[0.52306056 0.17236859],[0.50892413 0.17311703],1663672521712
15,0.25854349281434763,0.49674003056929233,0.37764176169181995,[0.49140292 0.17216486],[0.50409377 0.16301434],[0.52111906 0.16242385],[0.53656387 0.16418575],[0.51794225 0.17377363],[0.50267857 0.17485791],1663672521734
16,0.2702236331259294,0.5456365601155468,0.4079300966207381,[0.48584601 0.17219514],[0.49714035 0.16219079],[0.5137803  0.16132955],[0.52922755 0.1631576 ],[0.51098424 0.17278223],[0.49640512 0.1743283 ],1663672521754
17,0.27579940610542,0.47468197400661366,0.3752406900560168,[0.48358995 0.17507634],[0.49385485 0.16419965],[0.50998849 0.16324639],[0.52545112 0.16493331],[0.50758308 0.17446506],[0.49375644 0.17648435],1663672521775
18,0.2938754209822441,0.49629277841820746,0.3950840997002258,[0.4805758  0.17635955],[0.49119306 0.16511104],[0.50841999 0.16374797],[0.52406418 0.16549329],[0.506414   0.17644608],[0.49170253 0.17859198],1663672521797
19,0.27702697295944007,0.48248294893390375,0.37975496094667194,[0.47783786 0.17761484],[0.49031973 0.16479126],[0.50887287 0.16335642],[0.52459747 0.16619758],[0.50643998 0.17623943],[0.49035943 0.17834893],1663672521816
20,0.2938115359654225,0.4526390480233545,0.3732252919943885,[0.47889018 0.17859918],[0.48984379 0.16522288],[0.50744593 0.16404045],[0.52357918 0.16637771],[0.50450575 0.17688805],[0.4895834  0.17926532],1663672521835
21,0.29289435667336455,0.44947595896504844,0.37118515781920647,[0.48173308 0.18018562],[0.49260676 0.1668358 ],[0.51008302 0.16534816],[0.52638179 0.16812807],[0.50786668 0.17830674],[0.49277708 0.18077965],1663672521857
22,0.29840254880528827,0.42953506173421696,0.3639688052697526,[0.48200637 0.17872818],[0.49264246 0.16678518],[0.51060915 0.16538575],[0.52656329 0.16739509],[0.50808549 0.17868902],[0.49297595 0.18067914],1663672521881
23,0.2949685305905622,0.4559332838471727,0.3754509072188674,[0.47997224 0.18048649],[0.49105519 0.16909219],[0.50796962 0.16808942],[0.52323622 0.16981766],[0.50385439 0.18058316],[0.48961303 0.18214634],1663672521900
24,0.2873611579870267,0.47160916682086407,0.37948516240394536,[0.47927091 0.1810064 ],[0.49177146 0.1697427 ],[0.50974005 0.16833808],[0.52472836 0.169626  ],[0.50589502 0.18132868],[0.49032584 0.1830484 ],1663672521919
25,0.2993807297639502,0.47900897342765236,0.38919485159580125,[0.48155722 0.17970234],[0.49354029 0.16855487],[0.51091069 0.16723147],[0.52600324 0.16867766],[0.50665516 0.18046612],[0.49166632 0.18194139],1663672521938
26,0.30933310162568717,0.4256289171969972,0.3674810094113422,[0.48364139 0.18010017],[0.49483252 0.16899548],[0.5121085 0.1680266],[0.52722263 0.16996932],[0.50815934 0.18136862],[0.49352479 0.18270016],1663672521964
27,0.32186582772150046,0.44174115137846537,0.3818034895499829,[0.48200548 0.18140447],[0.4923802  0.16868886],[0.50968349 0.16779086],[0.52559513 0.17059618],[0.50583982 0.18150657],[0.49147329 0.18332645],1663672521986
28,0.29874034478653333,0.42764342723693594,0.36319188601173463,[0.48132449 0.17881092],[0.4933289  0.16746424],[0.51048255 0.16665307],[0.52553391 0.16866902],[0.50584954 0.17950989],[0.49119335 0.18072772],1663672522006
29,0.3110783728510604,0.42819205185454023,0.3696352123528003,[0.48332465 0.17466916],[0.49443504 0.16334355],[0.5115031  0.16257939],[0.52605045 0.16461737],[0.50651813 0.17552802],[0.49228898 0.17660384],1663672522025
30,0.3207575886252831,0.5029205503308694,0.41183906947807625,[0.48566952 0.17213155],[0.49523681 0.16028056],[0.51144081 0.15993667],[0.52647793 0.16248837],[0.50715387 0.17250259],[0.49372506 0.17381956],1663672522048
31,0.30667677009419425,0.496667079876344,0.40167192498526916,[0.48448992 0.16891937],[0.49503917 0.15723076],[0.51221657 0.15589839],[0.52717197 0.15799096],[0.50911677 0.16899519],[0.49473456 0.1707924 ],1663672522069
32,0.3020771614502136,0.49999689799257213,0.4010370297213929,[0.48584476 0.16963142],[0.49605444 0.15669213],[0.51350969 0.15597557],[0.52950639 0.15842192],[0.51057804 0.16879985],[0.49601275 0.17077079],1663672522088
33,0.3077175629495379,0.49736528121535417,0.40254142208244603,[0.49073961 0.17167623],[0.50186181 0.15893745],[0.51932603 0.15741065],[0.53467399 0.15947472],[0.51669878 0.17097446],[0.50183707 0.17318365],1663672522105
34,0.2967300359854998,0.45306122074953226,0.374895628367516,[0.4931502  0.17252511],[0.50385439 0.1607082 ],[0.52135193 0.15976021],[0.53710443 0.16215569],[0.51849675 0.17257185],[0.50361061 0.17438123],1663672522123
35,0.32282010994152166,0.48333499743582364,0.40307755368867265,[0.49496233 0.17273672],[0.50478697 0.16044101],[0.52097768 0.15989843],[0.53667825 0.1629307 ],[0.51717019 0.1728844 ],[0.50364196 0.17452951],1663672522143
36,0.3147945796096527,0.5304344179718115,0.4226144987907321,[0.49440587 0.17568989],[0.50397593 0.16321762],[0.52106643 0.16228101],[0.53717625 0.16483574],[0.51873404 0.175511  ],[0.50445485 0.17755696],1663672522161
37,0.3102737352546554,0.41848483955179966,0.36437928740322756,[0.4916068  0.17800665],[0.50270092 0.16517693],[0.52076697 0.16414556],[0.53658712 0.16686496],[0.51844531 0.17799619],[0.50311708 0.17988315],1663672522182
38,0.30562798270397734,0.43536345143033894,0.3704957170671581,[0.49074954 0.17941271],[0.49995726 0.16576818],[0.51706684 0.16432266],[0.53432518 0.16669197],[0.51525098 0.17749265],[0.50079262 0.18019705],1663672522199
39,0.3212161461297707,0.453930405873062,0.38757327600141633,[0.48707706 0.17948295],[0.4968794  0.16632034],[0.51486909 0.16429226],[0.53109634 0.16626871],[0.51321441 0.17871611],[0.49808437 0.18127957],1663672522220
40,0.3205315047210847,0.48658240871515335,0.40355695671811903,[0.48396847 0.18570495],[0.49275643 0.17294192],[0.5095979 0.1708134],[0.52591652 0.17260915],[0.50821102 0.18445307],[0.49400824 0.18734898],1663672522246
41,0.30415272536885324,0.629143335676314,0.46664803052258363,[0.47813582 0.19282231],[0.4882037  0.18015701],[0.50596124 0.1774485 ],[0.52219427 0.17817745],[0.50511461 0.19125161],[0.48991877 0.19446835],1663672522270
42,0.29619495854812133,0.6491894166589772,0.47269218760354925,[0.47367135 0.19816412],[0.48334691 0.18535788],[0.50108463 0.1823228 ],[0.51774371 0.18272281],[0.50082737 0.19580227],[0.48556387 0.19936569],1663672522290
43,0.29753215445705644,0.5861694594790898,0.4418508069680731,[0.46982205 0.20305929],[0.4807032  0.18912569],[0.4993819  0.18626152],[0.51590055 0.18763119],[0.49895877 0.20029294],[0.48285124 0.20384781],1663672522313
44,0.2910836168796618,0.5499732249916076,0.4205284209356347,[0.46862644 0.21003629],[0.47973976 0.19641584],[0.49799991 0.19275576],[0.51425606 0.19309875],[0.49746618 0.20673798],[0.48139781 0.21066239],1663672522335
45,0.28189180833022004,0.6414674528839225,0.4616796306070713,[0.46462938 0.21616849],[0.4761411  0.20214541],[0.49443603 0.19828433],[0.51062638 0.19851407],[0.49438047 0.21195486],[0.47793889 0.2161366 ],1663672522356
46,0.29036144938128877,0.668130119785104,0.47924578458319633,[0.465626   0.22034001],[0.47670534 0.20584245],[0.49536994 0.20228079],[0.51192588 0.20311256],[0.49524218 0.21630254],[0.47875494 0.22036451],1663672522376
