FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.29170852152448035,0.36313514761978716,0.32742183457213375,[0.51022595 0.15039548],[0.52423799 0.13683173],[0.54337758 0.13715991],[0.55961913 0.14182845],[0.54023051 0.15084511],[0.52327782 0.15200606],1663672342659
2,0.2758670628132265,0.3813490970684875,0.328608079940857,[0.50687683 0.15136176],[0.52095675 0.13727935],[0.54028952 0.13717926],[0.55683726 0.14167562],[0.53691912 0.15032232],[0.5197773  0.15174115],1663672342687
3,0.29721744581654613,0.360329814951077,0.3287736303838116,[0.50502354 0.15356073],[0.52011454 0.13784239],[0.53999245 0.13732848],[0.55657327 0.14290172],[0.5363186  0.15211818],[0.51856685 0.15381959],1663672342711
4,0.12254962436900209,0.24292854057451616,0.18273908247175913,[0.49974966 0.15301147],[0.51810676 0.1497003 ],[0.53831607 0.14823428],[0.55545181 0.14611831],[0.53423935 0.15422411],[0.51464397 0.15521431],1663672342733
5,0.10596745585734761,0.2879341385603187,0.19695079720883316,[0.5041945  0.14970925],[0.52165836 0.14605148],[0.54171973 0.14494851],[0.55945343 0.14359006],[0.53733444 0.14938474],[0.51794046 0.15016542],1663672342757
6,0.24568478784712672,0.28866420512442426,0.2671744964857755,[0.505696   0.15202619],[0.52020854 0.13988176],[0.53818274 0.13943887],[0.55413896 0.14302877],[0.53485632 0.15062876],[0.51849204 0.15230033],1663672342781
7,0.25882853644708054,0.3366940483531152,0.29776129240009785,[0.50355101 0.15532535],[0.51883042 0.14159265],[0.53763813 0.14128149],[0.55386209 0.14541966],[0.5341959  0.15352465],[0.51703745 0.15530193],1663672342801
8,0.27110565864232744,0.32769752405875485,0.2994015913505411,[0.50290978 0.15533078],[0.51834756 0.14045843],[0.53826839 0.13975424],[0.55520958 0.1443271 ],[0.535209   0.15340659],[0.51713628 0.15539685],1663672342823
9,0.27049743288122585,0.3378718646483515,0.3041846487647887,[0.50992876 0.15363055],[0.52446556 0.13902861],[0.5438118 0.1386337],[0.56111485 0.14375751],[0.54049861 0.1518456 ],[0.52316189 0.15355104],1663672342846
10,0.27138621334320007,0.34948007188474556,0.3104331426139728,[0.51817119 0.15281227],[0.53299457 0.13840887],[0.55206048 0.13801561],[0.5689106  0.14281896],[0.5484581  0.15111043],[0.53128731 0.15279566],1663672342872
11,0.279653933960556,0.32457333544953987,0.30211363470504793,[0.52156043 0.15473539],[0.53644818 0.13960695],[0.55593753 0.13917121],[0.57288158 0.14401798],[0.55199438 0.15284498],[0.53452069 0.15457594],1663672342896
12,0.273677312195013,0.36783601416286316,0.3207566631789381,[0.51975679 0.15639469],[0.536847   0.14106689],[0.55759424 0.14072172],[0.57404917 0.14607668],[0.55319089 0.15483037],[0.53459245 0.15637097],1663672342916
13,0.2717107923769357,0.3615699810318189,0.31664038670437733,[0.51892608 0.15103215],[0.53595287 0.13616084],[0.55645585 0.1359095 ],[0.57288349 0.1414485 ],[0.55191237 0.14980994],[0.53358155 0.15113057],1663672342935
14,0.2591416073772814,0.2903078993361015,0.27472475335669144,[0.52554387 0.14165092],[0.54363197 0.12830468],[0.56309319 0.12870833],[0.57855296 0.13387489],[0.55913395 0.14144754],[0.54104108 0.1424976 ],1663672342953
15,0.24705167824027674,0.3432177632465786,0.29513472074342767,[0.5308342  0.12814784],[0.5506441  0.11568126],[0.57070035 0.11621349],[0.58622831 0.12154338],[0.56652445 0.12882014],[0.54733509 0.12957668],1663672342977
16,0.206703748995907,0.3303804518847471,0.268542100440327,[0.54177517 0.115677  ],[0.56084007 0.1050419 ],[0.58006316 0.10498409],[0.59600478 0.10921874],[0.57705158 0.11536508],[0.55840707 0.116556  ],1663672342998
17,0.08737351023705063,0.15731220695478978,0.1223428585959202,[0.55989885 0.10760305],[0.57715195 0.10754188],[0.59606749 0.10858562],[0.61365056 0.10776737],[0.59253877 0.1119343 ],[0.57393467 0.11072847],1663672343017
18,0.09575279676523535,0.18706877697061727,0.1414107868679263,[0.56827247 0.10232625],[0.58543825 0.09990637],[0.60384923 0.10103732],[0.62128395 0.1012568 ],[0.59980977 0.10408355],[0.58179623 0.10346895],1663672343039
19,0.16694222807049908,0.24599541927489793,0.2064688236726985,[0.56542873 0.09912199],[0.58490354 0.09278925],[0.60310531 0.0939892 ],[0.61859691 0.09710654],[0.59897637 0.10129067],[0.58055317 0.10109571],1663672343059
20,0.21741325328627942,0.2997824487565824,0.2585978510214309,[0.56342012 0.09890221],[0.58249491 0.09011932],[0.60094357 0.09115133],[0.61601555 0.09586008],[0.59770399 0.10153274],[0.57936335 0.10173766],1663672343078
21,0.21268465866085406,0.2900712433044088,0.25137795098263144,[0.5599165 0.1026411],[0.57836378 0.09346771],[0.59655911 0.09421952],[0.61206102 0.09901704],[0.59322333 0.10422587],[0.57533199 0.10475406],1663672343098
22,0.21764602645765652,0.34197781204944283,0.27981191925354965,[0.55908948 0.11078347],[0.57918024 0.10016944],[0.59905738 0.10084462],[0.61466587 0.10585554],[0.59614462 0.11201857],[0.57656133 0.11263686],1663672343117
23,0.21381619880646122,0.322920637067956,0.2683684179372086,[0.56785667 0.11214042],[0.58741438 0.10230171],[0.60617131 0.10358949],[0.62130582 0.10845873],[0.602157   0.11366937],[0.58376515 0.11379732],1663672343139
24,0.23073548935227758,0.2946500240404283,0.26269275669635295,[0.57386297 0.11441813],[0.59421283 0.10502103],[0.6130985  0.10714541],[0.62763399 0.11256333],[0.60809702 0.11780575],[0.58954728 0.11721198],1663672343160
25,0.2333784667379031,0.2974243047445154,0.26540138574120925,[0.57799327 0.11579408],[0.5975107  0.10648753],[0.61615741 0.10901171],[0.63042527 0.11491627],[0.61067039 0.11945454],[0.59285617 0.11828215],1663672343186
26,0.23423313243678368,0.27648973714807484,0.25536143479242923,[0.58071893 0.11762607],[0.60067344 0.10842265],[0.61946511 0.11063208],[0.63367277 0.11611383],[0.61404443 0.12133048],[0.59590673 0.12032771],1663672343208
27,0.23845071302825854,0.3001175591457848,0.2692841360870217,[0.58102697 0.11943099],[0.60250628 0.10985876],[0.62196416 0.11206315],[0.63608944 0.11779962],[0.61679721 0.12349972],[0.59763092 0.12268469],1663672343232
28,0.22230162079812835,0.27848318160224356,0.25039240120018597,[0.57839966 0.117656  ],[0.59930497 0.1083461 ],[0.61857754 0.11043306],[0.63294214 0.11555101],[0.61321282 0.12079865],[0.59439838 0.11994743],1663672343256
29,0.23132720426722628,0.3425175268445486,0.28692236555588746,[0.56630355 0.12158062],[0.58610499 0.11148153],[0.60507548 0.11273527],[0.61984372 0.11756624],[0.60070151 0.12380011],[0.58215201 0.1238052 ],1663672343277
30,0.23055285209755294,0.3406245172879932,0.2855886846927731,[0.56039774 0.12238237],[0.58134502 0.11176902],[0.60078585 0.11265457],[0.61554271 0.1173641 ],[0.59668851 0.12408617],[0.57734811 0.12454753],1663672343299
31,0.24302635830674996,0.3726386950184151,0.30783252666258254,[0.55677992 0.12125903],[0.5760991  0.11019838],[0.59531909 0.11133289],[0.61024594 0.11632252],[0.59114295 0.1230112 ],[0.57257521 0.12343255],1663672343320
32,0.22544243120104443,0.3358255177989061,0.2806339744999753,[0.55633861 0.12487554],[0.57520533 0.11383496],[0.59419823 0.11446136],[0.60948277 0.11905409],[0.59061921 0.12529233],[0.57219356 0.12617087],1663672343340
33,0.228721352521857,0.31664690353778385,0.27268412802982045,[0.55760396 0.12536556],[0.57897884 0.1140271 ],[0.59905553 0.11469697],[0.61396617 0.1194618 ],[0.59505945 0.12636665],[0.57528764 0.12710479],1663672343360
34,0.2364956083898117,0.3246276485022575,0.2805616284460346,[0.56990987 0.1220085 ],[0.59006512 0.11186405],[0.6092366  0.11364809],[0.62333131 0.11909369],[0.60454321 0.12477408],[0.5859763  0.12444641],1663672343384
35,0.244432549906648,0.2915285249961991,0.26798053745142353,[0.57669878 0.1189158 ],[0.59654713 0.10883555],[0.61551911 0.11038349],[0.62989962 0.11567527],[0.61108768 0.12202974],[0.59259039 0.12184243],1663672343406
36,0.24043060205817796,0.3131808809100131,0.27680574148409554,[0.57703257 0.11661859],[0.59796304 0.10568226],[0.61759537 0.10724585],[0.63188934 0.11285847],[0.61261046 0.11893551],[0.59374547 0.11875077],1663672343430
37,0.24546966600202877,0.34889660895242,0.29718313747722436,[0.57764071 0.1174757 ],[0.59808421 0.10645551],[0.6174047 0.1080866],[0.63179129 0.11392406],[0.61258161 0.11995865],[0.59379202 0.11959988],1663672343451
38,0.2451231000103251,0.3238694989722913,0.28449629949130817,[0.57142407 0.12016125],[0.59179461 0.10899629],[0.6112901  0.10997203],[0.62613088 0.115457  ],[0.60742164 0.1222098 ],[0.58823776 0.12262391],1663672343470
39,0.24125514622451275,0.33208878599181924,0.286671966108166,[0.56526113 0.12273939],[0.58560503 0.11157501],[0.6048373 0.1124291],[0.6195364  0.11770944],[0.60105538 0.12440643],[0.58218789 0.12488369],1663672343489
40,0.2321821675997387,0.3215930438959426,0.27688760574784066,[0.55837071 0.12625718],[0.577631   0.11501076],[0.59683502 0.11581702],[0.61211514 0.12079673],[0.59360164 0.12722355],[0.57508296 0.12799259],1663672343513
41,0.24522401310975553,0.3310558751782711,0.28813994414401334,[0.55011946 0.1333704 ],[0.5698157  0.12094559],[0.58966273 0.12148939],[0.60475779 0.12689418],[0.58630824 0.13383423],[0.56727171 0.13490808],1663672343539
42,0.1134402889299355,0.10904510180209052,0.11124269536601301,[0.54454702 0.14128906],[0.56325048 0.14000943],[0.58357894 0.13943882],[0.60079873 0.1368776 ],[0.5790782 0.1446214],[0.55949932 0.14461191],1663672343561
43,0.11693976954721481,0.16641259179313683,0.14167618067017582,[0.53849649 0.14610183],[0.55681026 0.14297348],[0.57740992 0.14240766],[0.595272  0.1407837],[0.57250237 0.14748918],[0.55274498 0.14775008],1663672343584
