FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.16229318345591254,0.3484419900904336,0.25536758677317306,[0.47405168 0.34216806],[0.48950422 0.33948544],[0.50525874 0.3409009 ],[0.51906711 0.34439647],[0.50273693 0.34766263],[0.48674107 0.34636378],1663673652774
2,0.23366703539919928,0.30481172035063303,0.26923937787491614,[0.47175586 0.32436234],[0.48897684 0.3164593 ],[0.50780499 0.31774396],[0.52304929 0.32357588],[0.50201684 0.3284955 ],[0.48481041 0.32746014],1663673652799
3,0.2400105023720378,0.2849405224590048,0.2624755124155213,[0.46621802 0.32454374],[0.48406798 0.31612873],[0.50400484 0.31678081],[0.51933992 0.32162911],[0.49816424 0.32857284],[0.4801119  0.32785833],1663673652825
4,0.2476719984969303,0.2983958132291521,0.2730339058630412,[0.47100219 0.32914042],[0.48865789 0.3207432 ],[0.50801754 0.32118019],[0.52328563 0.32541108],[0.50312954 0.33347377],[0.48502582 0.33294865],1663673652847
5,0.24228909739661722,0.2832441020151734,0.26276659970589533,[0.46919018 0.33187312],[0.48712006 0.32358086],[0.50612283 0.32363203],[0.52077508 0.32756853],[0.50184929 0.33551574],[0.48389575 0.33561131],1663673652865
6,0.24007423351654333,0.30130722834455315,0.27069073093054824,[0.46764255 0.33106035],[0.48601267 0.32257456],[0.50552875 0.32255742],[0.52059293 0.3265321 ],[0.50071621 0.33457711],[0.48229146 0.3345806 ],1663673652887
7,0.23437517446942974,0.2899294048186235,0.2621522896440266,[0.46266475 0.33046815],[0.48163342 0.32211414],[0.50159663 0.3218908 ],[0.51650476 0.32554853],[0.49669391 0.33382604],[0.47780555 0.33395025],1663673652906
8,0.23694186761198788,0.27883807460533694,0.2578899711086624,[0.46084949 0.32894918],[0.47926727 0.32017252],[0.49886847 0.31998554],[0.5141744  0.32398245],[0.49424195 0.33208293],[0.4757041  0.33207804],1663673652930
9,0.24820459088272925,0.28844946659251214,0.2683270287376207,[0.46055871 0.32707527],[0.47882801 0.31808951],[0.49809831 0.31771535],[0.51271158 0.32136136],[0.49393499 0.33019766],[0.47570422 0.3305909 ],1663673652950
10,0.2513719149541975,0.2951607659930644,0.27326634047363096,[0.4603923  0.32608503],[0.47862712 0.31703264],[0.49791956 0.31646252],[0.51267034 0.31984916],[0.49393576 0.32921961],[0.47575736 0.32981867],1663673652970
11,0.2229382181921341,0.25605994752626765,0.23949908285920088,[0.4613311  0.32436451],[0.47932354 0.31638554],[0.4986527  0.31600758],[0.51331478 0.31898642],[0.49416083 0.32691744],[0.4761287  0.32743663],1663673652991
12,0.23002807162391448,0.26489207178537233,0.2474600717046434,[0.46453714 0.32495764],[0.48185822 0.31680265],[0.50103337 0.31624332],[0.51619321 0.31923547],[0.49687558 0.32770634],[0.47888157 0.32813451],1663673653010
13,0.21658154387679204,0.24470619823691467,0.23064387105685336,[0.46573874 0.32541391],[0.48294371 0.3178592 ],[0.50215471 0.31709188],[0.51765233 0.31936768],[0.49769655 0.32788563],[0.47970524 0.32833073],1663673653034
14,0.20469639528626105,0.25860828072612313,0.2316523380061921,[0.46448788 0.32461998],[0.48266736 0.31777158],[0.50276101 0.31701794],[0.51851106 0.31886625],[0.4979448  0.32752714],[0.47914207 0.32785463],1663673653055
15,0.21757818665256348,0.2884916849844763,0.2530349358185199,[0.46199387 0.32134566],[0.48155418 0.3140755 ],[0.50215971 0.31292906],[0.51777387 0.31520256],[0.49785772 0.32488239],[0.4781622  0.32528961],1663673653077
16,0.22717495061289267,0.2590135072061348,0.24309422890951374,[0.46030697 0.3177664 ],[0.47844154 0.30995074],[0.4979243  0.30888763],[0.51340193 0.31171644],[0.49441791 0.32080898],[0.47579548 0.3215051 ],1663673653100
17,0.21735821163046187,0.2649046660478682,0.24113143883916505,[0.46166563 0.31344414],[0.47869438 0.3065286 ],[0.49732834 0.30559391],[0.51243442 0.30760324],[0.49361998 0.31638253],[0.47593608 0.31697813],1663673653119
18,0.22202135949095197,0.2774864653093403,0.24975391240014613,[0.46513969 0.30891502],[0.48207733 0.3016004 ],[0.50072914 0.30095127],[0.51574898 0.30334306],[0.49704561 0.31182277],[0.4793855  0.31239986],1663673653141
