FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.13930763544308097,0.2451909490205093,0.19224929223179515,[0.52650499 0.32956737],[0.54727286 0.32828024],[0.56778252 0.33102116],[0.58250117 0.33389318],[0.56249994 0.33694243],[0.54223788 0.33412272],1663673831431
2,0.2172198129636498,0.2785219430391674,0.2478708780014086,[0.5232901  0.32939017],[0.54448766 0.32526594],[0.56431383 0.32832545],[0.57774276 0.33320796],[0.55765474 0.33829165],[0.53840125 0.33529133],1663673831456
3,0.17421890050516908,0.240006901685936,0.20711290109555253,[0.53048164 0.33108887],[0.55137229 0.32899678],[0.57133037 0.33212632],[0.58559102 0.33634496],[0.56598437 0.34024739],[0.54633164 0.33712769],1663673831478
4,0.18944758846545706,0.28148076021172297,0.23546417433859002,[0.53827888 0.33116266],[0.5589155  0.32822913],[0.57816583 0.33219773],[0.5919838  0.33769169],[0.57274669 0.3406789 ],[0.55366725 0.33724678],1663673831507
5,0.19771973465186032,0.2750998585133089,0.23640979658258462,[0.54540014 0.33406752],[0.56691939 0.33145735],[0.58650076 0.33549348],[0.59993231 0.34068424],[0.58048451 0.34443   ],[0.56097478 0.34065247],1663673831527
6,0.1774343073560695,0.2620045129282806,0.21971941014217505,[0.55386722 0.33752361],[0.57550114 0.33544347],[0.59567201 0.33939242],[0.60992712 0.34467807],[0.59043562 0.34782723],[0.57028276 0.34412271],1663673831545
7,0.19599605714321022,0.26994354088353123,0.23296979901337073,[0.55701816 0.33468598],[0.57936233 0.33279407],[0.59914517 0.33751798],[0.61236006 0.34286195],[0.59269536 0.34616566],[0.57277471 0.34177876],1663673831563
8,0.20396943233409764,0.27268648038905896,0.2383279563615783,[0.55987269 0.32976061],[0.58233982 0.32746273],[0.60239667 0.33236235],[0.61552024 0.33818746],[0.59577149 0.34159493],[0.57589716 0.33710417],1663673831582
9,0.2002694384615936,0.2644327830319769,0.23235111074678527,[0.5625006  0.32697332],[0.58500981 0.32429999],[0.60520107 0.3290894 ],[0.618729   0.33572146],[0.59912241 0.33856389],[0.57904083 0.33417144],1663673831606
10,0.2016202973249219,0.2763157715153977,0.2389680344201598,[0.55956626 0.33103952],[0.58153939 0.32816464],[0.60161585 0.33279794],[0.61512607 0.33905435],[0.59553379 0.34220314],[0.57566756 0.33797747],1663673831625
11,0.19100451567283994,0.25151378139398745,0.2212591485334137,[0.55279499 0.3363663 ],[0.57512391 0.33447644],[0.59543854 0.33880493],[0.60924536 0.34428102],[0.58951998 0.34783262],[0.56919271 0.3437174 ],1663673831651
12,0.20227239668784688,0.2619199204952703,0.23209615859155858,[0.55091983 0.34410959],[0.57274479 0.3411206 ],[0.59294569 0.34516132],[0.60677528 0.35115743],[0.58694124 0.35480943],[0.56693906 0.35094455],1663673831672
13,0.19629619813736415,0.2666855305139077,0.23149086432563593,[0.54771811 0.35077408],[0.56869167 0.34806409],[0.58855444 0.35154557],[0.60227215 0.356388  ],[0.58224535 0.36045784],[0.56289077 0.35694933],1663673831692
14,0.21837703439348238,0.25993762018974503,0.2391573272916137,[0.54551774 0.34982389],[0.56744635 0.34579071],[0.58748204 0.34920472],[0.60048842 0.35446352],[0.58037829 0.3590872 ],[0.56068814 0.35561374],1663673831713
15,0.19705701959549726,0.2646836386133069,0.23087032910440208,[0.54728138 0.34464887],[0.5683583  0.34210882],[0.58791846 0.345965  ],[0.60118765 0.3505899 ],[0.58128023 0.35437697],[0.56213868 0.35076395],1663673831735
16,0.20507937469589882,0.2733502558960298,0.2392148152959643,[0.55169111 0.33204651],[0.5725981 0.3288992],[0.59204239 0.3327404 ],[0.60542518 0.3380546 ],[0.58582824 0.34192228],[0.56674659 0.33831957],1663673831759
