FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.17654065284184325,0.3005292156180611,0.2385349342299522,[0.36767274 0.36394683],[0.37851548 0.35706842],[0.39268306 0.35603935],[0.40671223 0.35739082],[0.39179468 0.36270443],[0.37856093 0.36432138],1663673017369
2,0.2766881398767417,0.5255249554621727,0.4011065476694572,[0.36603191 0.35848826],[0.37606713 0.3480981 ],[0.38963959 0.34544963],[0.40164176 0.34654868],[0.38858989 0.3558172 ],[0.37623325 0.35845998],1663673017392
3,0,0,0,0,0,0,0,0,0,1663673017412
4,0.2684939176924112,0.7754948428483325,0.5219943802703718,[0.3594583  0.33306468],[0.37137699 0.32209182],[0.38780192 0.31884384],[0.40203956 0.31975883],[0.38550836 0.3308157 ],[0.37110743 0.33385512],1663673017438
5,0.24413741445092446,0.7315573308265841,0.48784737263875433,[0.3653124 0.3326236],[0.37681329 0.32157362],[0.39187357 0.31786138],[0.40529284 0.31786567],[0.39187542 0.32816273],[0.37745166 0.3320618 ],1663673017463
6,0.2625338410532027,0.525914783607089,0.3942243123301459,[0.3660405  0.33177033],[0.3790783  0.31975633],[0.39523172 0.31587565],[0.41049656 0.31700516],[0.39577717 0.32808903],[0.38008869 0.33208567],1663673017482
7,0.2584618334276548,0.6529336495978006,0.4556977415127277,[0.36969098 0.32981306],[0.3841731  0.31768283],[0.40121022 0.31376946],[0.41676325 0.31502834],[0.40091452 0.32649422],[0.38422275 0.3304593 ],1663673017500
8,0.26446732108492904,0.710837097684868,0.4876522093848985,[0.37332544 0.32773355],[0.38847712 0.31481314],[0.40651184 0.31034842],[0.42248949 0.31157717],[0.4072012  0.32392803],[0.38947511 0.32855257],1663673017520
9,0.3058787199284506,0.5156845106958309,0.41078161531214075,[0.37742576 0.32483673],[0.39157838 0.3116987 ],[0.40934992 0.30790645],[0.42416903 0.30978757],[0.40859798 0.3229408 ],[0.39136654 0.3266851 ],1663673017539
10,0.25632429059018214,0.624499497743663,0.44041189416692256,[0.38450733 0.32457826],[0.39968714 0.30960697],[0.41957864 0.30434254],[0.4365699  0.30566683],[0.4220818  0.31792876],[0.40306097 0.32379246],1663673017559
11,0.2523375905452055,0.6216929300510136,0.43701526029810955,[0.39419505 0.31978875],[0.41000041 0.30426645],[0.43096852 0.29812458],[0.44901142 0.29884261],[0.4341068  0.31226748],[0.41389453 0.31888512],1663673017576
12,0,0,0,0,0,0,0,0,0,1663673017590
13,0.2690183257832491,0.6044816167222017,0.4367499712527254,[0.36449534 0.32634234],[0.37877077 0.31495437],[0.39779589 0.31203681],[0.41384441 0.31516188],[0.39501616 0.3256714 ],[0.37845331 0.32826003],1663673017613
14,0.2388747128981665,0.6590668176772947,0.4489707652877306,[0.3635948  0.32784295],[0.37625355 0.31751797],[0.39186421 0.31442779],[0.40631348 0.3150363 ],[0.39054424 0.3250508 ],[0.37581277 0.32811031],1663673017632
15,0.22279120962493867,0.6171185495049972,0.41995487956496796,[0.36390609 0.32872063],[0.37857422 0.31687215],[0.39539886 0.31289157],[0.41101408 0.31378919],[0.3959384 0.3236528],[0.37929219 0.32809412],1663673017651
16,0.25034213173452435,0.6454074197538354,0.4478747757441799,[0.3649984  0.32736436],[0.37855402 0.31517348],[0.39532873 0.31103399],[0.41132352 0.31199047],[0.39604238 0.3230269 ],[0.37982273 0.32753259],1663673017669
