FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.259789564746274,0.23475472668896843,0.24727214571762124,[0.46782827 0.38348702],[0.48446324 0.37574124],[0.5021885  0.37658107],[0.51616466 0.38100269],[0.49826378 0.38855091],[0.48104995 0.38781908],1663672768405
2,0.24407639977758536,0.2530446079664028,0.24856050387199408,[0.46598777 0.37813547],[0.48544714 0.37265238],[0.50456405 0.37472537],[0.51778543 0.37911844],[0.49839109 0.38603953],[0.48014528 0.38386303],1663672768425
3,0.26158372221792736,0.2618377307961302,0.26171072650702876,[0.46272928 0.37325749],[0.48156983 0.36642385],[0.50058955 0.36862704],[0.51384276 0.37391081],[0.49437088 0.38075179],[0.47651008 0.37852526],1663672768444
4,0.24840713144961962,0.299630869515728,0.2740190004826738,[0.45329738 0.37178016],[0.47253406 0.36509109],[0.49156103 0.36718568],[0.50521505 0.37181163],[0.48676836 0.37907571],[0.46845135 0.37740579],1663672768471
5,0.21811044197925794,0.2637176571833786,0.24091404958131826,[0.44274217 0.36982211],[0.46258447 0.36382112],[0.48205462 0.36561134],[0.49584156 0.36965978],[0.47688547 0.37598079],[0.45806012 0.37447715],1663672768495
6,0.23957103523996845,0.293834309731176,0.2667026724855722,[0.43579093 0.37028131],[0.45484734 0.36228871],[0.47388932 0.36386731],[0.48817492 0.36881524],[0.46967205 0.37546554],[0.4512381  0.37453601],1663672768512
7,0.24922707943883055,0.3157919078491527,0.2825094936439916,[0.43118382 0.36744988],[0.44962865 0.35973263],[0.46850339 0.36109826],[0.4828631  0.36595044],[0.46448511 0.37331963],[0.44621596 0.37217882],1663672768532
8,0.24900644694078458,0.31742634354703836,0.28321639524391146,[0.42694157 0.36562032],[0.445328  0.3575418],[0.46420783 0.35896832],[0.47877708 0.36406189],[0.46026903 0.37117213],[0.4419975  0.37011075],1663672768552
9,0.24870502900975303,0.3329785047868333,0.29084176689829316,[0.42530242 0.36319545],[0.44299766 0.35557404],[0.46099919 0.35664281],[0.4750796 0.3607803],[0.45722368 0.36834508],[0.43965787 0.36761189],1663672768572
10,0.2463799494928306,0.34367744571708814,0.29502869760495937,[0.41870236 0.36253014],[0.43890208 0.35394028],[0.45837718 0.35513079],[0.4720822  0.35978195],[0.45393607 0.36730564],[0.43472826 0.36665127],1663672768592
11,0.27549108096762126,0.34680708845516467,0.31114908471139296,[0.41450185 0.36697507],[0.43341744 0.35675153],[0.45258248 0.35792118],[0.46702674 0.36373356],[0.44866687 0.37165317],[0.42981544 0.3710199 ],1663672768610
12,0.25786956198212335,0.301724802092444,0.27979718203728365,[0.40912586 0.36974239],[0.42823818 0.36063224],[0.44729    0.36172983],[0.46129328 0.36672238],[0.44345826 0.37438649],[0.42465732 0.37388277],1663672768632
13,0.24684289165683396,0.28927997485788004,0.268061433257357,[0.40604347 0.3740966 ],[0.42406976 0.3654097 ],[0.44270194 0.36626148],[0.4568707  0.37107015],[0.43960238 0.37817401],[0.42141336 0.37795961],1663672768650
14,0.2456369996604639,0.28533471139823163,0.2654858555293478,[0.39961281 0.37821671],[0.41789684 0.37024635],[0.43612191 0.37096548],[0.44993508 0.3752628 ],[0.4323487  0.38255757],[0.41438606 0.38232014],1663672768670
15,0.22975711925622308,0.3176283691537884,0.2736927442050057,[0.39119467 0.38160768],[0.40932354 0.37431702],[0.4272866  0.37459582],[0.44084436 0.37792113],[0.42361704 0.38521099],[0.40602499 0.38548613],1663672768690
16,0.2386450546637233,0.3301868239709787,0.284415939317351,[0.38254529 0.38645902],[0.3987782  0.37843487],[0.41637021 0.37882367],[0.43067107 0.38264406],[0.41360945 0.3897171 ],[0.3965674  0.39003018],1663672768709
17,0.21790551460810692,0.3325533278935718,0.2752294212508394,[0.37447199 0.38976949],[0.38973948 0.38296551],[0.40613326 0.38326389],[0.4192313  0.38598326],[0.40311083 0.39226279],[0.38745263 0.39278612],1663672768732
18,0.23857573648945607,0.3529716251710861,0.2957736808302711,[0.36590827 0.39234555],[0.38039571 0.38500419],[0.39695087 0.38513362],[0.41007864 0.38778844],[0.39397281 0.39509034],[0.37826604 0.39558733],1663672768751
19,0.22367428380137014,0.3976330194767171,0.3106536516390436,[0.35810786 0.39288867],[0.37360334 0.38519874],[0.39043748 0.38501847],[0.40367243 0.38784486],[0.38829026 0.39473438],[0.37188655 0.39561561],1663672768775
20,0.23145093315128443,0.48434619086076325,0.3578985620060238,[0.35204455 0.39340553],[0.36733016 0.38515827],[0.3840926  0.38475126],[0.39743274 0.38792628],[0.38246065 0.39492494],[0.36611241 0.39594886],1663672768794
21,0.23950552832848465,0.5293581507792114,0.3844318395538481,[0.34869546 0.39159143],[0.36294651 0.38302225],[0.37856573 0.38260111],[0.39122802 0.3856388 ],[0.37686816 0.39233553],[0.36162391 0.39363092],1663672768813
22,0.24691733794462223,0.4999218528678458,0.37341959540623404,[0.34900931 0.38667876],[0.36249313 0.37813175],[0.37782383 0.37761286],[0.39050296 0.38069713],[0.37669221 0.3875165 ],[0.36178648 0.38884321],1663672768836
23,0.2694956258011681,0.47288288165572245,0.37118925372844525,[0.35285932 0.37823856],[0.36545351 0.36982909],[0.38011786 0.36952108],[0.39248809 0.37267864],[0.37871602 0.3798323 ],[0.36466837 0.38096413],1663672768858
24,0.25672191269274325,0.4794866409732283,0.36810427683298574,[0.35782883 0.36927688],[0.37129822 0.36087191],[0.38570857 0.36070493],[0.39783138 0.36399683],[0.38370857 0.37043113],[0.36958227 0.37152207],1663672768879
25,0.26730552518238754,0.3473127990092614,0.3073091620958245,[0.36057135 0.35985354],[0.37327161 0.35225588],[0.38757837 0.35198313],[0.39984289 0.35486436],[0.38602531 0.36218554],[0.37214535 0.36304104],1663672768904
26,0.26501685015966353,0.41598110418629686,0.34049897717298017,[0.35852706 0.34869277],[0.37067366 0.34028515],[0.38506335 0.33973688],[0.39798909 0.34308708],[0.38440982 0.34986442],[0.37054738 0.351262  ],1663672768924
27,0.2893774419329273,0.5119968679510222,0.4006871549419747,[0.35702157 0.33783221],[0.36944401 0.32917097],[0.38360107 0.32905921],[0.39560431 0.332535  ],[0.38171634 0.33973953],[0.36838496 0.340817  ],1663672768946
28,0.294549498812058,0.5479330382720604,0.42124126854205923,[0.35743606 0.32710257],[0.3702206  0.31867492],[0.38406473 0.3188349 ],[0.39545128 0.32222366],[0.38181981 0.3293643 ],[0.36851677 0.33036375],1663672768965
29,0.31566329048242436,0.7829815893289428,0.5493224399056835,[0.36210859 0.32156578],[0.37335488 0.31290132],[0.38661709 0.31306916],[0.39835194 0.3164908 ],[0.38476965 0.32395774],[0.37222564 0.32490876],1663672768985
30,0.2734935064577838,0.700521162726958,0.4870073345923709,[0.36202547 0.31692928],[0.37549841 0.30937967],[0.3903929  0.30953217],[0.40226772 0.31249154],[0.38766316 0.3200109 ],[0.373629   0.32054117],1663672769007
31,0.27709131162949524,1.038073559315914,0.6575824354727047,[0.36093393 0.31966624],[0.37418997 0.31140676],[0.388228   0.31107503],[0.39922282 0.31376883],[0.38513064 0.32105222],[0.37189642 0.32218784],1663672769030
32,0.2815779923955191,0.8044339397648514,0.5430059660801853,[0.35418573 0.3215144 ],[0.36827236 0.312998  ],[0.38293722 0.31245473],[0.39397603 0.31543437],[0.37965432 0.323136  ],[0.36591008 0.32424647],1663672769051
33,0.30469422463916623,0.7757558454936748,0.5402250350664205,[0.35238549 0.32222906],[0.36588597 0.31423426],[0.37939265 0.31437504],[0.38887799 0.31758922],[0.37610227 0.32465187],[0.36307767 0.3255164 ],1663672769076
