FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.22862726051022347,0.2800109129891979,0.2543190867497107,[0.45449403 0.32969651],[0.47263363 0.32202104],[0.49248725 0.3214426 ],[0.50777078 0.32409975],[0.48732719 0.33303788],[0.4687117 0.3331539],1663672190447
2,0.21131034868918003,0.2655496137449688,0.23842998121707443,[0.44824362 0.33362594],[0.46653143 0.32676199],[0.48607084 0.3265695 ],[0.50119603 0.32904834],[0.48086902 0.33696806],[0.46241462 0.3367846 ],1663672190468
3,0.2518160509074648,0.2821752021098917,0.26699562650867825,[0.44326437 0.32999787],[0.46172276 0.32163718],[0.48045006 0.32209548],[0.49566048 0.3264468 ],[0.47599575 0.33456996],[0.45798308 0.3342995 ],1663672190491
4,0.1992342887354001,0.29393798667300536,0.24658613770420273,[0.43125275 0.3203232 ],[0.44879827 0.31499586],[0.46659529 0.31499591],[0.4817228  0.31696457],[0.46231198 0.32430992],[0.44489062 0.32409585],1663672190513
5,0.23268964916611784,0.2854331617215543,0.25906140544383605,[0.42048895 0.31864718],[0.43833017 0.31004202],[0.456534   0.30943209],[0.47228    0.31303635],[0.45319098 0.32119495],[0.43536633 0.32168555],1663672190533
6,0.21467592073249595,0.29444394760194315,0.25455993416721956,[0.4081831  0.31924236],[0.42453146 0.31189117],[0.44161925 0.31105667],[0.4566814  0.31335846],[0.43865743 0.32125583],[0.42204115 0.32194227],1663672190551
7,0.20708873522069177,0.3229145296337806,0.2650016324272362,[0.4054673  0.32651591],[0.42170393 0.31716943],[0.43929884 0.31555605],[0.45550162 0.3178274 ],[0.43713915 0.32589298],[0.41972691 0.32745421],1663672190579
8,0.21880496574924493,0.2748506646222183,0.2468278151857316,[0.41083783 0.32351181],[0.42781761 0.31495586],[0.44586256 0.31357935],[0.46133593 0.31563643],[0.44257712 0.3245239 ],[0.42513698 0.32556087],1663672190600
9,0.19470308075390078,0.3092001663529893,0.251951623553445,[0.41595563 0.32366815],[0.43245435 0.31675494],[0.45023671 0.31524298],[0.46567589 0.31657803],[0.44719023 0.32486641],[0.42994589 0.32587951],1663672190623
10,0.20393957630180662,0.26656181961091596,0.23525069795636128,[0.42260745 0.32475793],[0.43996617 0.31772962],[0.45825464 0.31639612],[0.47416082 0.31823575],[0.45534632 0.3268384 ],[0.43742394 0.32776815],1663672190643
11,0.21774544641754126,0.2787757593024079,0.2482606028599746,[0.42510515 0.32233277],[0.44226125 0.31439072],[0.46003556 0.31346363],[0.47566068 0.31592992],[0.4570415  0.32422712],[0.43957666 0.3250789 ],1663672190663
12,0.21981405961274872,0.298783228970841,0.25929864429179483,[0.42612407 0.31833425],[0.44290692 0.31028762],[0.46019801 0.30939859],[0.47581884 0.31189501],[0.45736665 0.32002291],[0.44030204 0.3210105 ],1663672190686
13,0.20383831771634414,0.3193630348624702,0.2616006762894072,[0.42850846 0.31474945],[0.44709644 0.3076677 ],[0.46560109 0.30649972],[0.48127243 0.30854821],[0.46150741 0.31682345],[0.44322598 0.31748524],1663672190703
14,0.1913047308087277,0.25396180458924816,0.22263326769898795,[0.43116936 0.31292704],[0.44966018 0.30686715],[0.46834382 0.30581057],[0.48387596 0.30745801],[0.46418059 0.31542939],[0.44580272 0.31586862],1663672190724
15,0.16168003330487205,0.2804370106720222,0.2210585219884471,[0.43502393 0.31175566],[0.45145562 0.30737147],[0.46932706 0.30633584],[0.48572549 0.30681193],[0.46628997 0.31434599],[0.44878104 0.31481135],1663672190743
16,0.182868879825515,0.24509760718044118,0.2139832435029781,[0.43640199 0.30898833],[0.45472988 0.30377084],[0.47322798 0.30310854],[0.48863399 0.30452949],[0.46886888 0.31198263],[0.45071602 0.31214428],1663672190765
17,0.20812337862473634,0.2719713045236854,0.24004734157421087,[0.43783021 0.30909413],[0.45589903 0.30215305],[0.47384813 0.30137593],[0.48878744 0.30388367],[0.47001061 0.31150109],[0.45240405 0.3120473 ],1663672190781
18,0.1614574536137938,0.2757456127756554,0.21860153319472458,[0.43711489 0.30772522],[0.45460841 0.30334491],[0.47290754 0.30264205],[0.48867643 0.30339459],[0.46895728 0.31039172],[0.4511967  0.31059223],1663672190801
19,0.18126502351805981,0.284356098561913,0.23281056103998643,[0.43418896 0.30890578],[0.45219266 0.3038235 ],[0.47050339 0.30311492],[0.48583382 0.30409288],[0.46630812 0.31189194],[0.44847876 0.31210464],1663672190821
20,0.21514689942261303,0.3151666284875085,0.26515676395506077,[0.43374121 0.31269574],[0.45195889 0.30536228],[0.47023833 0.30446756],[0.48585409 0.30709162],[0.46671426 0.31535375],[0.44869074 0.31598151],1663672190843
21,0.22158875153635685,0.2931243159269673,0.25735653373166206,[0.43285242 0.31359842],[0.45077631 0.30600217],[0.4689146  0.30498099],[0.48442325 0.30744407],[0.46523014 0.31610525],[0.44752786 0.31682378],1663672190862
22,0.1914508223098939,0.3311230298876172,0.2612869260987556,[0.43258187 0.31417027],[0.45103213 0.30817643],[0.46970126 0.30730516],[0.48521063 0.3088567 ],[0.46573308 0.31694102],[0.44737452 0.31730399],1663672190889
23,0.2066835620548685,0.32012358102325705,0.2634035715390628,[0.43194875 0.31586215],[0.45080823 0.30889153],[0.46945119 0.30791152],[0.4848336 0.3100521],[0.46552742 0.31845072],[0.44716546 0.31900176],1663672190912
24,0.1697760264418138,0.30703617371777314,0.23840610007979346,[0.42818698 0.32060519],[0.44680038 0.31566215],[0.46593347 0.31474209],[0.48185587 0.31542489],[0.4615781  0.32321155],[0.44284883 0.32350755],1663672190938
