FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.26051534006919064,0.33041163772130056,0.2954634888952456,[0.42992941 0.33358833],[0.44462544 0.32197046],[0.46179637 0.31900567],[0.47545382 0.32027942],[0.46022299 0.33123499],[0.44397351 0.33433563],1663671482468
2,0.2534049401997772,0.36193000672835146,0.3076674734640643,[0.42008349 0.34098417],[0.43453345 0.32885069],[0.45278579 0.32537585],[0.468674   0.32748425],[0.45226026 0.33820164],[0.43506244 0.34156206],1663671482488
3,0.2614530322608793,0.3988197718310996,0.3301364020459895,[0.41633072 0.34275794],[0.43088135 0.33125755],[0.44868624 0.32827574],[0.46386999 0.3302151 ],[0.44783065 0.34119835],[0.43090653 0.34401587],1663671482511
4,0.27082242892337616,0.38865554333456326,0.3297389861289697,[0.4152281  0.33864838],[0.42944214 0.325849  ],[0.44762802 0.32241508],[0.46372452 0.32479855],[0.4473668  0.33610395],[0.43017143 0.33945614],1663671482534
5,0.23379023778754424,0.3936034191268881,0.3136968284572162,[0.41325688 0.336146  ],[0.42821842 0.32532671],[0.44624376 0.32256263],[0.46180972 0.32423931],[0.44512749 0.33419102],[0.42786485 0.33701456],1663671482554
6,0.18565938571469082,0.35192532217018296,0.2687923539424369,[0.41373253 0.33981115],[0.43113947 0.33161056],[0.44965082 0.32859266],[0.46580172 0.32889152],[0.44848815 0.33861506],[0.42985526 0.3411901 ],1663671482581
7,0.20646759771126483,0.3557242452172746,0.2810959214642697,[0.42094162 0.34268308],[0.43731791 0.33444133],[0.45491815 0.33146384],[0.47066987 0.33170712],[0.4542205  0.34209895],[0.43652332 0.34478167],1663671482602
8,0.2212042021647793,0.3495664829987017,0.2853853425817405,[0.42360938 0.34558228],[0.43976513 0.33609983],[0.45786226 0.33336079],[0.47378311 0.33473566],[0.45689011 0.34482065],[0.43913302 0.34729102],1663671482621
9,0.23971280686218613,0.3956595928739294,0.31768619986805774,[0.43028253 0.34448999],[0.4460195  0.33446944],[0.46440414 0.33219182],[0.48006666 0.33434311],[0.46224451 0.34443149],[0.44473714 0.34633008],1663671482642
10,0.25834285307680604,0.3524373035063628,0.30539007829158443,[0.43376052 0.34281653],[0.45066971 0.33140394],[0.47022754 0.32921144],[0.48614982 0.33228001],[0.46787953 0.34303182],[0.44910872 0.34490642],1663671482660
11,0.250126780950294,0.37584003346524736,0.3129834072077707,[0.43728906 0.34036759],[0.45484152 0.32900611],[0.47448334 0.32694089],[0.49025851 0.33014572],[0.47219709 0.34037217],[0.45333269 0.34228322],1663671482679
12,0.24552182599249603,0.3662416283730783,0.30588172718278717,[0.43864405 0.3375513 ],[0.4563854  0.32662719],[0.47588047 0.32469594],[0.49126828 0.32753569],[0.47296035 0.33765331],[0.45423546 0.3394708 ],1663671482701
13,0.23850307905769957,0.3255741821879826,0.28203863062284107,[0.44070861 0.33308667],[0.45966294 0.32266355],[0.48036018 0.32077554],[0.49658301 0.32329726],[0.47758883 0.33429262],[0.45758727 0.33576024],1663671482723
14,0.25908182204135527,0.2951902288668134,0.27713602545408433,[0.44884241 0.33298695],[0.46740475 0.3206262 ],[0.48835349 0.31844759],[0.50488126 0.32156155],[0.48593047 0.33326691],[0.46568811 0.33514363],1663671482745
15,0.24296606650759947,0.2922540989268383,0.26761008271721887,[0.45574865 0.33114159],[0.47409505 0.319837  ],[0.49480963 0.31764245],[0.51153582 0.32031724],[0.49281916 0.33146673],[0.47272527 0.3334156 ],1663671482765
16,0.2442201390074867,0.2708018476303915,0.2575109933189391,[0.45921439 0.32967106],[0.47908607 0.31754807],[0.50116247 0.31503931],[0.51774526 0.31773195],[0.49793237 0.32953581],[0.47691143 0.33170757],1663671482783
17,0.25132245743594545,0.24449325414824968,0.24790785579209756,[0.460527   0.33056909],[0.47992185 0.31867781],[0.50170666 0.31612831],[0.51800311 0.31853825],[0.49873644 0.33085999],[0.47792473 0.33302757],1663671482803
18,0.2643701156161712,0.2678943961339633,0.2661322558750673,[0.46421045 0.33438605],[0.48342764 0.32238361],[0.5045532  0.31980249],[0.52065569 0.32216924],[0.50162369 0.33517843],[0.48112437 0.33708769],1663671482822
19,0.27371940946849443,0.2990407327711071,0.2863800711198008,[0.46606004 0.33741748],[0.48444763 0.32382315],[0.50557929 0.32060254],[0.52181244 0.32292822],[0.50376743 0.33649862],[0.48335841 0.33932081],1663671482842
20,0.2739186918356702,0.2876085024556193,0.28076359714564475,[0.46589768 0.3370572 ],[0.4839814  0.32227382],[0.50506389 0.31891286],[0.52168232 0.32159567],[0.50350147 0.33488941],[0.48303384 0.33790541],1663671482861
21,0.2598476008496151,0.30747428270996974,0.2836609417797924,[0.46340245 0.33575809],[0.48092982 0.32193998],[0.50123882 0.31873453],[0.51760495 0.32107693],[0.49968708 0.33341333],[0.47997865 0.33633175],1663671482880
22,0.2218930763667525,0.24469250023347444,0.23329278830011346,[0.46059719 0.3345122 ],[0.47986865 0.32377246],[0.50048929 0.32054263],[0.5171504  0.32193324],[0.49797428 0.33355227],[0.47754073 0.33601344],1663671482899
23,0.22021808159051673,0.3059106342890732,0.263064357939795,[0.44934595 0.33666965],[0.46739361 0.32616666],[0.48782396 0.32240182],[0.5044046 0.323082 ],[0.48690552 0.33517376],[0.46676487 0.33832285],1663671482917
24,0.236788107988408,0.29901690099687805,0.267902504492643,[0.44744673 0.34044066],[0.46433309 0.32891196],[0.48422462 0.32554659],[0.50093067 0.32745257],[0.4834148  0.33873168],[0.46412987 0.34176528],1663671482938
25,0.24863059595204243,0.2936088174312549,0.27111970669164864,[0.45287815 0.3432422 ],[0.46971497 0.33194941],[0.48886561 0.32940918],[0.50545031 0.33203441],[0.48731768 0.34278521],[0.46878001 0.34518069],1663671482958
26,0.24156181691823764,0.30373045676959354,0.2726461368439156,[0.45573115 0.34467876],[0.47443941 0.33381864],[0.49494383 0.33170339],[0.51117647 0.3348718 ],[0.49245867 0.34527704],[0.47261375 0.34709719],1663671482979
27,0.24809471529527066,0.3357618767373161,0.2919282960162934,[0.45662883 0.34753799],[0.47526142 0.33666945],[0.49564013 0.33485687],[0.51148516 0.3383562 ],[0.49302053 0.34859005],[0.47332379 0.35014787],1663671483000
28,0.24186286425377154,0.3066766299625171,0.27426974710814434,[0.4590244 0.3493163],[0.47742525 0.3390792 ],[0.49727094 0.33807454],[0.51305228 0.34201765],[0.49423668 0.35101649],[0.47496542 0.35192499],1663671483024
29,0.24830918033311156,0.30111893149327956,0.27471405591319553,[0.45631322 0.35063148],[0.47588092 0.33984938],[0.49647257 0.33878866],[0.51195502 0.34264442],[0.49276951 0.35239685],[0.472756   0.35330421],1663671483043
30,0.24429783434108643,0.3152841907213312,0.2797910125312088,[0.4534713  0.35038933],[0.47295263 0.33964151],[0.49336293 0.33882216],[0.50868934 0.34276935],[0.48961133 0.35197386],[0.46989033 0.35284981],1663671483064
31,0.24286892374077915,0.29664144471245263,0.2697551842266159,[0.45155033 0.35045809],[0.47012663 0.33972931],[0.49001172 0.33849078],[0.50502592 0.34196851],[0.48669463 0.35128433],[0.46759015 0.35256493],1663671483084
32,0.23560766443324246,0.2926022624173616,0.26410496342530204,[0.45152742 0.3495791 ],[0.46968281 0.33951306],[0.48925355 0.33783272],[0.50490063 0.34098217],[0.48664373 0.35043663],[0.46758541 0.35194048],1663671483103
33,0.24447164078541966,0.2936239115603232,0.26904777617287146,[0.4516091  0.34820026],[0.46966842 0.33767065],[0.48923758 0.33587995],[0.50479352 0.33903271],[0.48668456 0.34893945],[0.46763188 0.35059211],1663671483123
34,0.24288462531321336,0.3155569965134349,0.2792208109133241,[0.45436293 0.344392  ],[0.4727065  0.33379591],[0.4927308  0.33226216],[0.50822502 0.33563879],[0.48976406 0.34527341],[0.47052607 0.34677666],1663671483146
35,0.23843974558463502,0.3029164287770559,0.27067808718084546,[0.4589144  0.34402174],[0.4770048  0.33386323],[0.49649858 0.33229068],[0.51218116 0.33562493],[0.49414718 0.34505296],[0.47519577 0.34647253],1663671483168
36,0.23733491727135186,0.2896000361383949,0.26346747670487336,[0.46000621 0.34341535],[0.47866914 0.33360678],[0.49844074 0.33268651],[0.51379979 0.33619058],[0.49526533 0.34520185],[0.47613376 0.34620577],1663671483189
37,0.23635332116380395,0.33262303670742005,0.284488178935612,[0.45888385 0.34180003],[0.47882831 0.33092713],[0.49971282 0.33013344],[0.51517844 0.33438122],[0.49609897 0.34303141],[0.47588092 0.34404635],1663671483211
38,0.21351143171732237,0.22842349658482256,0.22096746415107246,[0.45702299 0.34019014],[0.47705826 0.33109733],[0.49782017 0.32957119],[0.51346201 0.33224016],[0.49406382 0.34148794],[0.47400656 0.34254134],1663671483231
39,0.20598755380927825,0.2888257249040124,0.24740663935664534,[0.45816058 0.33823338],[0.47679454 0.33047438],[0.49674848 0.32837272],[0.512707   0.32992312],[0.49416518 0.33990556],[0.47481826 0.34120637],1663671483249
40,0.20751375968149705,0.24470605980851423,0.22610990974500564,[0.45803314 0.33443388],[0.47742876 0.32541251],[0.4977932  0.32295638],[0.51389867 0.32434094],[0.49545527 0.33481953],[0.47559819 0.33673525],1663671483268
41,0.19216893981042754,0.27830898413182886,0.2352389619711282,[0.45935094 0.33330312],[0.47747269 0.32518947],[0.49709365 0.32273969],[0.51318955 0.32367471],[0.49522215 0.33337098],[0.47591907 0.33529651],1663671483286
42,0.22297302058444232,0.2014824293071267,0.2122277249457845,[0.46206838 0.33575618],[0.4806883  0.32622337],[0.50069761 0.32350534],[0.51675582 0.32463837],[0.49891561 0.33606827],[0.47917211 0.3383266 ],1663671483306
