FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.14617977816144404,0.4095046371630979,0.27784220766227097,[0.46583486 0.32028461],[0.4811292  0.31869745],[0.49670181 0.31946748],[0.50994802 0.32148167],[0.49326622 0.32507709],[0.47739777 0.32380277],1663671407534
2,0.2798447662029338,0.30952007439139695,0.2946824202971654,[0.46945769 0.30189598],[0.48435104 0.29353812],[0.50190729 0.29430714],[0.51576281 0.30002362],[0.49663004 0.30639806],[0.48112074 0.30586722],1663671407557
3,0.24290251448724182,0.2857708465048671,0.26433668049605447,[0.4697611  0.29871443],[0.48686719 0.29109156],[0.50614631 0.29263231],[0.52118117 0.29871798],[0.50055504 0.30398679],[0.48301032 0.30279613],1663671407579
4,0.22023707876336787,0.30251989130714124,0.26137848503525457,[0.46714205 0.29881755],[0.48359907 0.29231068],[0.50236231 0.29340592],[0.51790351 0.29794553],[0.49744678 0.30371237],[0.48029122 0.30274257],1663671407601
5,0.23244931049739923,0.3149992937295666,0.2737243021134829,[0.46821672 0.29750505],[0.48475429 0.28979242],[0.50354427 0.29055271],[0.51947284 0.29578167],[0.49918208 0.30178446],[0.48176798 0.30120131],1663671407623
6,0.2260783096614448,0.310390264605432,0.2682342871334384,[0.47150278 0.29561797],[0.48687837 0.28813449],[0.50387204 0.28844213],[0.51966619 0.29317564],[0.50078106 0.29893631],[0.48447987 0.29873192],1663671407642
7,0.22740499969381323,0.2591027779650513,0.24325388882943227,[0.4710747  0.29312548],[0.48739776 0.28623432],[0.50459772 0.28664845],[0.51961261 0.29097784],[0.50100797 0.2971251 ],[0.48438349 0.2968367 ],1663671407662
8,0.20025416724891013,0.24017474191036303,0.22021445457963656,[0.46719107 0.29335767],[0.48432422 0.28770739],[0.50228697 0.28825676],[0.51780713 0.29180551],[0.49873203 0.29781243],[0.4813472  0.29734421],1663671407680
9,0.20397713045192753,0.2565427562510422,0.23025994335148486,[0.46719223 0.29596302],[0.48494622 0.28997266],[0.50298876 0.28991699],[0.51875216 0.29353943],[0.49980527 0.30010942],[0.48205307 0.29994059],1663671407703
10,0.18648922219811628,0.23730719915569864,0.21189821067690745,[0.47111303 0.29813296],[0.48862976 0.29302615],[0.50709391 0.29320973],[0.52309436 0.29609308],[0.50346035 0.30239373],[0.48554167 0.30203789],1663671407728
11,0.21082003678765943,0.27525544786551154,0.24303774232658548,[0.47253215 0.29743558],[0.49044463 0.2905685 ],[0.5090211  0.29062366],[0.52501887 0.2946046 ],[0.50576878 0.30119324],[0.4876996  0.30132788],1663671407746
12,0.20481370534270146,0.258979277833588,0.23189649158814474,[0.47306007 0.29590347],[0.48986787 0.28960478],[0.50801492 0.29045951],[0.52388096 0.29414186],[0.50446749 0.30011025],[0.48714438 0.29979518],1663671407763
13,0.21269615820534954,0.2826317170942195,0.24766393764978453,[0.47247672 0.29524118],[0.48924121 0.28929195],[0.50663352 0.28962794],[0.52211577 0.29344201],[0.50325358 0.29973111],[0.48637411 0.29936838],1663671407784
14,0.19799597352458587,0.25953592322972335,0.2287659483771546,[0.47013825 0.29737416],[0.48828399 0.29164836],[0.50681043 0.2918109 ],[0.52273655 0.29534203],[0.50296414 0.30174011],[0.48492479 0.30127499],1663671407804
15,0.21493376074209997,0.28342647519037495,0.24918011796623746,[0.46481857 0.30603781],[0.48197609 0.29943484],[0.50024664 0.29963604],[0.51669651 0.30364451],[0.49688467 0.31044734],[0.47903603 0.31003714],1663671407825
16,0.21675881321571655,0.27121823659017735,0.24398852490294695,[0.46757975 0.30048749],[0.48644191 0.29356265],[0.50583363 0.29345948],[0.52207208 0.2973302 ],[0.50287551 0.30498278],[0.48384744 0.30503911],1663671407845
17,0.22107148158548826,0.2833372124303534,0.2522043470079208,[0.46689427 0.30017811],[0.48442611 0.29316598],[0.50300986 0.29261854],[0.51921189 0.29617193],[0.50038099 0.30406305],[0.48217079 0.30439883],1663671407863
18,0.2206108151540732,0.2686801484428221,0.24464548179844764,[0.46267325 0.29934517],[0.48077938 0.29223832],[0.5002721  0.29190755],[0.51684332 0.29571903],[0.49686459 0.30369875],[0.47806719 0.30359989],1663671407884
19,0.22161350729995588,0.2728161302372172,0.24721481876858653,[0.45999327 0.30009052],[0.47688663 0.29254058],[0.49560979 0.29178625],[0.51246566 0.2954298 ],[0.49295425 0.30336696],[0.47460952 0.30377969],1663671407905
20,0.21897134323274267,0.3149181058134266,0.26694472452308465,[0.45477676 0.30678585],[0.47163495 0.29895499],[0.49035171 0.29839468],[0.50737381 0.30218816],[0.4873307  0.30974075],[0.46915406 0.31006226],1663671407925
21,0.21927433988691714,0.27426549877938905,0.2467699193331531,[0.45377406 0.31281736],[0.47055802 0.30539799],[0.48920286 0.30451956],[0.50578046 0.30768463],[0.4869155  0.31591752],[0.46893701 0.31657398],1663671407943
22,0.2024934861904302,0.2558692261984697,0.22918135619444996,[0.45077455 0.31577781],[0.46807036 0.3089515 ],[0.48678187 0.30781019],[0.50318885 0.31031793],[0.48457325 0.31845543],[0.46620369 0.31925377],1663671407964
23,0.2094057188559522,0.32119315881777544,0.2652994388368638,[0.45185751 0.31443432],[0.46948588 0.30679983],[0.48862097 0.30547827],[0.50561601 0.30844843],[0.48658389 0.3168478 ],[0.46787518 0.31778562],1663671407982
24,0.20293138012285372,0.2908162779026527,0.2468738290127532,[0.45863357 0.30868313],[0.47812298 0.30051294],[0.49802211 0.29924282],[0.51471692 0.30218825],[0.49566987 0.31049696],[0.47583213 0.31169769],1663671408007
25,0.2083230673914063,0.27002385732287554,0.23917346235714093,[0.47206664 0.30989057],[0.49106395 0.30264503],[0.51084065 0.30183038],[0.52677959 0.30479592],[0.50729734 0.31303477],[0.48807317 0.31337941],1663671408027
26,0.20974412471481696,0.2876526810839766,0.2486984028993968,[0.48158315 0.30985823],[0.50185466 0.30325955],[0.52241677 0.30331522],[0.53836966 0.30673108],[0.51877952 0.31482941],[0.4985857  0.31457934],1663671408047
27,0.20564194376116948,0.3151144644708702,0.26037820411601986,[0.47970667 0.30258852],[0.49922317 0.29671997],[0.5189141  0.29726431],[0.53426582 0.30088788],[0.51496434 0.30795127],[0.49580261 0.30723426],1663671408067
28,0.2147748879843903,0.2986753101781981,0.2567250990812942,[0.47155082 0.30201742],[0.49047318 0.29499406],[0.50994128 0.29562968],[0.52543998 0.29993033],[0.50602728 0.30659947],[0.48723629 0.30604818],1663671408089
29,0.20457129564394042,0.2852548486865833,0.24491307216526187,[0.47396374 0.30458295],[0.49243963 0.29727435],[0.51155055 0.2969465 ],[0.52708882 0.30051646],[0.50843978 0.30743721],[0.48981991 0.30781066],1663671408108
30,0.18373977463268074,0.2583247031927243,0.22103223891270252,[0.4761605 0.3039149],[0.49405658 0.29875433],[0.51302373 0.2985217 ],[0.52901018 0.30085444],[0.50986528 0.30796662],[0.49143711 0.30788052],1663671408129
31,0.21324261446554676,0.30009189329405994,0.2566672538798034,[0.47736767 0.30231637],[0.49502316 0.29630256],[0.51349521 0.29635864],[0.52895188 0.29988045],[0.50988227 0.30711088],[0.49193552 0.30652797],1663671408148
32,0.1906438557033604,0.27049997858572333,0.23057191714454187,[0.47383565 0.30145067],[0.49073371 0.29608789],[0.50878638 0.29584265],[0.5246473  0.29877126],[0.50548863 0.30530924],[0.48799714 0.30505589],1663671408172
33,0.1751370530348797,0.2582612675773635,0.2166991603061216,[0.46818987 0.2995497 ],[0.48514381 0.29487729],[0.50348526 0.2946991 ],[0.51973468 0.29702324],[0.5003112  0.30349642],[0.48255536 0.30320853],1663671408192
34,0.2120948974730234,0.2537892446683782,0.2329420710707008,[0.46477175 0.29518089],[0.48201957 0.28826404],[0.49999449 0.28799513],[0.5157187  0.29159209],[0.49733776 0.2985144 ],[0.4796249  0.29881075],1663671408214
