FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0,0,0,0,0,0,0,0,0,1663671507301
2,0.20576860473418093,0.41934859854015816,0.31255860163716953,[0.46582347 0.31988364],[0.48242068 0.31362042],[0.49967656 0.31333533],[0.5126636  0.31670293],[0.49518296 0.32212159],[0.4784992  0.32222074],1663671507323
3,0.2516305442667723,0.30311414816379856,0.2773723462152854,[0.46751559 0.30587777],[0.48079336 0.29778928],[0.49716625 0.29792434],[0.51138812 0.30182889],[0.49379987 0.30853805],[0.47910202 0.30869731],1663671507342
4,0.21482133375869827,0.2740873472002039,0.24445434047945108,[0.47471255 0.30548131],[0.49226975 0.29864565],[0.51075    0.29914904],[0.52589965 0.30327508],[0.50621301 0.30935019],[0.48872742 0.30889899],1663671507364
5,0.2063936743820488,0.2902722819569267,0.24833297816948777,[0.47442746 0.30359009],[0.49375066 0.29668745],[0.5135383 0.2974771],[0.52917689 0.30201942],[0.50907546 0.30800429],[0.48989594 0.30717665],1663671507383
6,0.1994440766258819,0.30165168458484265,0.25054788060536226,[0.46944326 0.3016133 ],[0.48873827 0.29445589],[0.50882888 0.29443878],[0.52482569 0.29820931],[0.50499511 0.3049103 ],[0.4855141  0.30495375],1663671507402
7,0.20644008124430355,0.28918634800122395,0.24781321462276373,[0.4648422  0.30123076],[0.48362339 0.29332048],[0.5032497  0.29284179],[0.51942205 0.29649764],[0.49993593 0.30371407],[0.48074993 0.30420089],1663671507422
8,0.20766937956361267,0.26730512847948223,0.23748725402154747,[0.46571535 0.30093074],[0.4846645  0.29296547],[0.5042215  0.29260021],[0.5203684  0.29635668],[0.50090337 0.3035031 ],[0.4818019 0.3039819],1663671507443
9,0.21327916500220542,0.2833375883007211,0.24830837665146327,[0.46714178 0.30217284],[0.48594439 0.29447699],[0.50544202 0.29421166],[0.52114141 0.29779467],[0.50173628 0.30519721],[0.48285332 0.30557021],1663671507466
10,0.21077490088050999,0.30189808390019546,0.2563364923903527,[0.46851927 0.30263984],[0.48739475 0.29462826],[0.50719857 0.29401189],[0.52344966 0.29763439],[0.50419354 0.30528101],[0.4848558  0.30593565],1663671507486
11,0.2062400485718558,0.27285347755805534,0.23954676306495556,[0.47185642 0.30301064],[0.49175224 0.29580823],[0.51194465 0.29589251],[0.52806121 0.29983708],[0.50793654 0.30683118],[0.48821434 0.30682448],1663671507505
12,0.21166556632330985,0.3369668708972187,0.2743162186102643,[0.47389594 0.30012289],[0.49321571 0.29244626],[0.51321965 0.29261917],[0.52925181 0.2967456 ],[0.5092172 0.3037253],[0.48972583 0.30358443],1663671507526
13,0.20462761822741107,0.30801757254623746,0.2563225953868243,[0.47797525 0.29920816],[0.49833506 0.29127985],[0.51924312 0.29100245],[0.53573632 0.29503256],[0.51507759 0.30226296],[0.4946135  0.30236632],1663671507544
14,0.21259629896469937,0.25521420114411414,0.23390525005440677,[0.48162428 0.29849315],[0.5012939  0.29151165],[0.52122372 0.29222926],[0.53684342 0.29677963],[0.51672494 0.30317253],[0.49734801 0.30248174],1663671507564
15,0.22040961017958383,0.28800310407751006,0.25420635712854694,[0.48369092 0.29785565],[0.50211489 0.29123142],[0.52122384 0.29229555],[0.53672546 0.29704979],[0.51657826 0.30315751],[0.49812078 0.30208763],1663671507589
16,0.21783584493593766,0.2810452027084126,0.24944052382217513,[0.48456401 0.2980437 ],[0.50269216 0.29133034],[0.5215112  0.29227555],[0.53696722 0.29690221],[0.51717252 0.30290201],[0.49908012 0.30209863],1663671507612
17,0.21200787694894002,0.2771734488000158,0.24459066287447792,[0.48395705 0.29880941],[0.50402224 0.29200691],[0.52424914 0.2931169 ],[0.53983194 0.29796758],[0.51933557 0.30402601],[0.49971426 0.30291709],1663671507629
18,0.21185325472801816,0.3123290443654571,0.2620911495467376,[0.48356721 0.30108115],[0.50305301 0.29433247],[0.5232535  0.29536322],[0.53929192 0.30027542],[0.51871538 0.30639228],[0.49917305 0.3053568 ],1663671507647
19,0.22664773107129704,0.26957027792667215,0.2481090044989846,[0.48626673 0.30386198],[0.50527513 0.29650486],[0.52513683 0.2975401 ],[0.54072893 0.30241555],[0.52039975 0.30911246],[0.50142246 0.30807191],1663671507669
20,0.21269510691618224,0.28026004148179656,0.2464775741989894,[0.48596728 0.3076759 ],[0.50620675 0.30037847],[0.52691269 0.30109733],[0.5432083  0.30599308],[0.52244997 0.31257397],[0.5021826  0.31173298],1663671507692
21,0.21971561908746812,0.31736043228252275,0.2685380256849954,[0.48264846 0.30333418],[0.50283968 0.2963652 ],[0.52391231 0.29754311],[0.54031473 0.30271846],[0.5185805 0.3093251],[0.49832255 0.30792341],1663671507712
22,0.21614659198302622,0.30778148208515765,0.26196403703409193,[0.47747341 0.30060768],[0.49649042 0.29445246],[0.51620859 0.29589272],[0.53224891 0.30078933],[0.51118565 0.30678815],[0.49219131 0.3053143 ],1663671507736
23,0.21248359270091136,0.31061218366024934,0.26154788818058033,[0.47324342 0.30402124],[0.49155891 0.2971499 ],[0.51039666 0.29729816],[0.52572012 0.30103675],[0.5063383  0.30784932],[0.48810276 0.30762672],1663671507756
24,0.2076882007635239,0.3315860651904917,0.2696371329770078,[0.48816562 0.301442  ],[0.50796896 0.29418626],[0.52836633 0.29422912],[0.54420549 0.29802668],[0.52391076 0.30521607],[0.50408041 0.30497149],1663671507779
25,0.17856831295032188,0.2636676543528587,0.2211179836515903,[0.49928635 0.29274046],[0.51606601 0.28819734],[0.5344798  0.28924757],[0.55008227 0.29229283],[0.53029841 0.29743761],[0.51272649 0.29649675],1663671507798
26,0.19991227996562203,0.3188950767783105,0.25940367837196626,[0.48838437 0.29592267],[0.50771713 0.29024482],[0.52762437 0.29177237],[0.54343909 0.29662645],[0.52276695 0.30179149],[0.50358409 0.3003087 ],1663671507817
27,0.21070978475435817,0.32889400330648505,0.2698018940304216,[0.47440365 0.30196714],[0.49220598 0.29608375],[0.51114684 0.29714125],[0.52682823 0.30126306],[0.50651479 0.30741516],[0.48851985 0.30626172],1663671507841
28,0.21094421113961037,0.33467957804962534,0.27281189459461785,[0.46296784 0.31106859],[0.48123753 0.30386481],[0.50077564 0.30377623],[0.5170092  0.30737445],[0.49715325 0.31483668],[0.47825223 0.31467426],1663671507864
29,0.22583007664043495,0.3524664699161217,0.2891482732782783,[0.46440858 0.31617346],[0.48145744 0.30810529],[0.49978825 0.30737227],[0.51500285 0.31019068],[0.49675798 0.31851506],[0.47898769 0.31929922],1663671507885
30,0.22457792249951986,0.3391710225749925,0.28187447253725617,[0.47504658 0.31233045],[0.49231961 0.3042089 ],[0.51134723 0.30372322],[0.52717412 0.30709505],[0.50793076 0.31507778],[0.48982349 0.31561267],1663671507903
31,0.21367969846314397,0.3431141234733404,0.2783969109682422,[0.4870874  0.30395079],[0.50494361 0.29676753],[0.52419513 0.29665568],[0.54033065 0.30022347],[0.52106482 0.30764997],[0.50237036 0.3078512 ],1663671507923
32,0.2188928763818932,0.2871990104351448,0.253045943408519,[0.49782681 0.29965857],[0.51626176 0.29274493],[0.53559315 0.29357582],[0.55108094 0.29815629],[0.53164768 0.30458504],[0.51300681 0.30390841],1663671507943
33,0.2233754203045918,0.30783704683693563,0.26560623357076374,[0.50401068 0.29102486],[0.52309585 0.28523499],[0.54194945 0.28685063],[0.55663645 0.29159257],[0.53705037 0.29750854],[0.51875162 0.29618686],1663671507962
34,0.23186246378835293,0.29452534749136616,0.26319390563985956,[0.50927567 0.29018581],[0.52757818 0.28344929],[0.54599506 0.28536224],[0.56061232 0.29116815],[0.54096574 0.29616854],[0.52336502 0.29456902],1663671507984
35,0.23347667295157432,0.284540968936389,0.2590088209439817,[0.51253611 0.29292983],[0.53108072 0.28680021],[0.54953885 0.2892352 ],[0.56398815 0.29567665],[0.54446775 0.30016354],[0.52673942 0.2980006 ],1663671508005
36,0.2129538610301052,0.28706197452845406,0.2500079177792796,[0.51277637 0.29644787],[0.53215903 0.29107335],[0.55124009 0.29358611],[0.56577325 0.29942766],[0.54597539 0.3035984 ],[0.52758259 0.30140007],1663671508026
37,0.21508626388481802,0.3009428581982393,0.25801456104152865,[0.50862032 0.30085254],[0.52785039 0.29480791],[0.54701841 0.29713517],[0.5615586  0.30316037],[0.54176646 0.30723843],[0.52336788 0.30529776],1663671508050
38,0.2288094542276039,0.2915992696256559,0.2602043619266299,[0.49476519 0.30334535],[0.51471698 0.29735962],[0.53436285 0.29941356],[0.54929423 0.30497995],[0.52871132 0.31065807],[0.50967801 0.30866757],1663671508072
39,0.20370727031074684,0.29680225529375254,0.2502547628022497,[0.47584769 0.3063502 ],[0.49558622 0.30041793],[0.51554942 0.30140829],[0.53109568 0.30552331],[0.51048875 0.311759  ],[0.49125311 0.31051737],1663671508093
40,0.2123962071562453,0.3319509779127853,0.27217359253451534,[0.46857449 0.30999199],[0.48657554 0.30159628],[0.50652725 0.30109411],[0.52324498 0.30493221],[0.50353545 0.3125174 ],[0.48428538 0.31288052],1663671508113
41,0.2104912236831518,0.3273710929255753,0.26893115830436354,[0.47145024 0.31434774],[0.48962599 0.30533615],[0.50944716 0.30404642],[0.52585304 0.3071605 ],[0.50685221 0.31533879],[0.48757339 0.31666666],1663671508134
42,0.2209936312355489,0.32472665466906037,0.27286014295230465,[0.47575578 0.31102142],[0.49394464 0.30234283],[0.51337922 0.30138373],[0.52932215 0.30484676],[0.51057303 0.31303066],[0.49164176 0.31396917],1663671508157
43,0.2263885381628166,0.3418883801031436,0.2841384591329801,[0.48191607 0.30403185],[0.49839342 0.29539427],[0.51683974 0.29439062],[0.53273505 0.29813284],[0.514359   0.30575335],[0.49659422 0.30678686],1663671508180
44,0.22510650407561386,0.30852889756474267,0.26681770082017825,[0.48999211 0.2962482 ],[0.5081479  0.28891078],[0.52724552 0.28884545],[0.54295057 0.29285133],[0.52349806 0.30033612],[0.50490725 0.30026254],1663671508199
45,0.22510622130422997,0.32333831015778663,0.2742222657310083,[0.49132526 0.29072934],[0.5093959  0.28292811],[0.52785343 0.28350163],[0.54277861 0.28804263],[0.52355272 0.29425868],[0.50583375 0.29397979],1663671508221
46,0.22102659516040066,0.2722335225189832,0.2466300588396919,[0.49278909 0.29124677],[0.51137912 0.28455466],[0.53041399 0.28587928],[0.54549599 0.29092875],[0.52560502 0.29650688],[0.50743574 0.2955007 ],1663671508246
47,0.2118048183491824,0.35647762076409856,0.2841412195566405,[0.4903197  0.29908046],[0.5094887  0.29264429],[0.52911019 0.29402751],[0.54450822 0.29916352],[0.5242632  0.30457228],[0.50544596 0.30324924],1663671508267
48,0.21125897442675334,0.28556683201733807,0.2484129032220457,[0.48263156 0.30376586],[0.50188696 0.29604483],[0.52178204 0.29625338],[0.5377019  0.30052799],[0.517968   0.30732122],[0.4985716  0.30716285],1663671508290
49,0.22181238364676584,0.31683224828190415,0.269322315964335,[0.47824955 0.30372229],[0.49686924 0.29484296],[0.51665556 0.29442605],[0.53298843 0.29851738],[0.51320523 0.30609277],[0.49386111 0.30669397],1663671508309
50,0.20970579892510988,0.3058559066400814,0.25778085278259566,[0.47583431 0.30179963],[0.49519986 0.29389435],[0.51522207 0.29366899],[0.5313077  0.29774392],[0.51193368 0.30490631],[0.49218401 0.30511585],1663671508332
51,0.20358228389183106,0.3157133102449866,0.25964779706840885,[0.48410922 0.30320966],[0.5027864  0.29561213],[0.52243584 0.29532543],[0.53889883 0.29916087],[0.51954186 0.3061412 ],[0.50012314 0.30646303],1663671508351
52,0.20013598917047862,0.2988056875492673,0.24947083835987294,[0.48886657 0.30899525],[0.50879544 0.30148989],[0.52890706 0.30158904],[0.54510754 0.3058055 ],[0.5250209  0.31223157],[0.50505447 0.31206575],1663671508373
53,0.1957607298124757,0.313814350131145,0.25478753997181036,[0.48551875 0.30949926],[0.50406182 0.30233642],[0.52343297 0.30229735],[0.53972596 0.3060123 ],[0.52019608 0.31245235],[0.50112271 0.31252992],1663671508392
54,0.2062106772740896,0.2694512798636206,0.2378309785688551,[0.48170197 0.30224887],[0.50046611 0.29413262],[0.52038938 0.2935698 ],[0.5369361  0.29749751],[0.51765722 0.3047117 ],[0.49822485 0.30530185],1663671508412
55,0.21089331402343875,0.28288157422664,0.24688744412503938,[0.4782415  0.29394892],[0.49667701 0.28615797],[0.51614428 0.28597009],[0.53241652 0.29001209],[0.51319253 0.29700029],[0.49421033 0.29738235],1663671508433
56,0.2044476281550659,0.25278595293184275,0.22861679054345432,[0.48105097 0.28676468],[0.49947038 0.27955413],[0.51847678 0.27950978],[0.5341174  0.28311846],[0.51463556 0.28967988],[0.49622247 0.28993639],1663671508457
57,0.20717202632391074,0.27209138696368024,0.2396317066437955,[0.48800465 0.28417605],[0.50599092 0.27639687],[0.52471828 0.27637479],[0.54059243 0.28055054],[0.52186078 0.286816  ],[0.50346249 0.28711876],1663671508480
58,0.21504373103029314,0.3020403971490589,0.258542064089676,[0.49148721 0.28439221],[0.50977492 0.27693594],[0.52857202 0.27715921],[0.54424024 0.28152987],[0.52512485 0.28793865],[0.5067116 0.2879214],1663671508499
59,0.21915106032300533,0.2775334127648784,0.24834223654394189,[0.50023293 0.28131878],[0.51839173 0.27461669],[0.5370298  0.27542585],[0.55246162 0.28018472],[0.53305554 0.28618529],[0.5148682  0.28548726],1663671508523
60,0.209767456118692,0.2963883482911414,0.2530779022049167,[0.50516534 0.28284168],[0.52349073 0.27721918],[0.5415414 0.278956 ],[0.55623621 0.28418955],[0.53702736 0.28866339],[0.51934254 0.28711259],1663671508543
61,0.21797571104530739,0.2502861064166875,0.23413090873099746,[0.50854611 0.28703457],[0.52682567 0.28134134],[0.54498887 0.28347075],[0.55960041 0.2892541 ],[0.53962755 0.29335687],[0.52219701 0.29135528],1663671508569
62,0.21841763865776603,0.25698511103852434,0.23770137484814519,[0.51436979 0.29167107],[0.53310817 0.2865749 ],[0.55173051 0.28908399],[0.56626034 0.29486281],[0.54576069 0.29896021],[0.52791893 0.29646653],1663671508588
63,0.2180389105536137,0.2397704779698152,0.22890469426171445,[0.51695991 0.29236946],[0.53623945 0.28739512],[0.55515343 0.29007536],[0.5696311 0.2961888],[0.54916877 0.30013114],[0.53095508 0.29741406],1663671508610
64,0.21904260140774406,0.24449972283472307,0.23177116212123355,[0.51815754 0.29178792],[0.53670198 0.28643996],[0.55508912 0.28897503],[0.56951153 0.29525822],[0.549739   0.29897699],[0.53202361 0.2966224 ],1663671508629
65,0.22552811414915028,0.22450703225282162,0.22501757320098595,[0.52573669 0.28877115],[0.54472768 0.28276065],[0.56325376 0.28544462],[0.57735729 0.29191309],[0.55780655 0.29574537],[0.53992546 0.29340175],1663671508650
66,0.21404389910739713,0.21322506052589446,0.2136344798166458,[0.53151947 0.28729036],[0.55052304 0.28156245],[0.56878865 0.28441522],[0.58273745 0.29075348],[0.56354427 0.29396084],[0.54589361 0.29163387],1663671508670
67,0.23975204211969944,0.24626349146309304,0.24300776679139624,[0.52960205 0.28450492],[0.54819292 0.2787047 ],[0.5664953 0.2814354],[0.58150214 0.28875342],[0.56027764 0.29251423],[0.54280698 0.28972411],1663671508689
68,0.22890664900533997,0.22985633921028348,0.22938149410781172,[0.52153957 0.2863383 ],[0.53999674 0.27984524],[0.55837923 0.28226835],[0.57309717 0.28920132],[0.55324084 0.29301593],[0.53546762 0.29066274],1663671508710
69,0.22106277553754697,0.260608563602994,0.24083566957027047,[0.52420586 0.292364  ],[0.54341489 0.28709045],[0.56178218 0.28993854],[0.57547855 0.29601678],[0.55630082 0.29981396],[0.53852856 0.2974253 ],1663671508729
70,0.21366776411831753,0.2217906255230635,0.21772919482069053,[0.52680224 0.29857796],[0.54740196 0.29399055],[0.56656921 0.2971215 ],[0.580369   0.30312806],[0.56080323 0.30702078],[0.54201537 0.30417058],1663671508749
71,0.22539723403585618,0.23787657502632734,0.23163690453109176,[0.52451336 0.30202886],[0.54539657 0.29679328],[0.56485856 0.29964951],[0.5786826  0.30570945],[0.55881631 0.31028357],[0.53982019 0.30769452],1663671508769
72,0.21827158453200604,0.26231572738412506,0.24029365595806557,[0.52102327 0.29779968],[0.54134512 0.29297048],[0.56041145 0.29578984],[0.5742656 0.301375 ],[0.5546183  0.30588308],[0.53603852 0.30334991],1663671508790
73,0.23357305080650595,0.2551850652706673,0.24437905803858662,[0.52281523 0.29370824],[0.54104954 0.28751764],[0.55900979 0.28996706],[0.57343602 0.29644868],[0.55325699 0.30047512],[0.53599268 0.29807082],1663671508810
74,0.2344023571559643,0.27636374298134064,0.2553830500686525,[0.53019106 0.29281604],[0.54817224 0.28624564],[0.56580704 0.28857169],[0.57979339 0.29462472],[0.56057626 0.29892516],[0.54350758 0.29694223],1663671508832
75,0.23368960562535596,0.24882455508619694,0.24125708035577645,[0.54095972 0.29426077],[0.55999029 0.289112  ],[0.57834589 0.29248363],[0.59180886 0.29891545],[0.5723387  0.30284056],[0.55474699 0.29978591],1663671508855
76,0.2187031709277751,0.27289489601721645,0.24579903347249576,[0.54160088 0.29286468],[0.55973846 0.2879774 ],[0.57724595 0.29141468],[0.59074038 0.29784265],[0.57149142 0.30045417],[0.55467296 0.29761553],1663671508875
