FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.28834171821502425,0.3560003866946644,0.32217105245484434,[0.53666371 0.25216171],[0.55046302 0.23083812],[0.57607234 0.2239269 ],[0.60026729 0.22616947],[0.57562268 0.24392185],[0.55308723 0.25028557],1663672140170
2,0.272522473904845,0.34703406544678556,0.3097782696758153,[0.53460413 0.25012958],[0.55178702 0.23056442],[0.57573354 0.2259483 ],[0.59648073 0.22738835],[0.57386577 0.24332514],[0.55231398 0.2490111 ],1663672140199
3,0.23700964180009923,0.3009339793609222,0.26897181058051073,[0.53535205 0.24722989],[0.55279893 0.23374112],[0.57635373 0.23090364],[0.59636343 0.23130107],[0.57291299 0.24524187],[0.55191165 0.24885979],1663672140223
4,0.08584590054006493,0.2203316258623905,0.15308876320122772,[0.53609329 0.25505739],[0.55877137 0.25566784],[0.58480042 0.25257754],[0.60667396 0.24491842],[0.57931197 0.25680771],[0.55430871 0.25855109],1663672140241
5,0.17210128283879206,0.3622020745573413,0.26715167869806666,[0.52983814 0.25928608],[0.54896063 0.25214696],[0.57237142 0.25097013],[0.59230655 0.24983156],[0.56663394 0.26060686],[0.54529136 0.26201832],1663672140260
6,0.26692365722946365,0.40267785081290314,0.33480075402118337,[0.53515673 0.26274985],[0.55226719 0.24958783],[0.57444292 0.24826971],[0.59343362 0.25115591],[0.56920326 0.26325133],[0.54954362 0.26520127],1663672140280
7,0.28476247697899454,0.4757952451054536,0.3802788610422241,[0.53344977 0.26161399],[0.55050647 0.24730958],[0.57307702 0.246059  ],[0.59225506 0.24941055],[0.5675391 0.262218 ],[0.54738051 0.26414484],1663672140298
8,0.28476855862880074,0.43075631232155964,0.35776243547518016,[0.52804577 0.26054868],[0.54605931 0.24617919],[0.56919444 0.24506848],[0.58799708 0.24825278],[0.5635488  0.26151961],[0.54288697 0.26335096],1663672140321
9,0.2607635451259798,0.47123659237745114,0.3660000687517155,[0.52418804 0.26316595],[0.54215258 0.24931735],[0.56503963 0.24815518],[0.584297   0.25082612],[0.55992526 0.26319042],[0.53952593 0.26522285],1663672140339
10,0.2599460926591329,0.473294671901894,0.3666203822805134,[0.52006102 0.26451811],[0.53850174 0.25097358],[0.5614692  0.24979855],[0.58031255 0.25236166],[0.55622655 0.2648319 ],[0.53576308 0.26677221],1663672140363
11,0.27388108835133035,0.47943108621937425,0.37665608728535227,[0.52046525 0.26588646],[0.53599083 0.25173348],[0.55811    0.25018185],[0.57780433 0.25307414],[0.5536536  0.26552621],[0.53429824 0.26784918],1663672140385
