FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.24743381071582474,0.26649458019099076,0.25696419545340776,[0.48341846 0.14705127],[0.49961805 0.131072  ],[0.52151227 0.12510635],[0.53783405 0.12661961],[0.51850998 0.13955608],[0.49958596 0.14507778],1663672393745
2,0.18718348511426097,0.47600665909798956,0.33159507210612527,[0.48708287 0.14910428],[0.50595659 0.13622113],[0.52571988 0.13112432],[0.54080153 0.13066798],[0.52562881 0.14141236],[0.50589073 0.14719439],1663672393775
3,0.14404224122497195,0.47311309417965147,0.3085776677023117,[0.4855471 0.1428351],[0.50327063 0.1332262 ],[0.52238727 0.13028324],[0.53868693 0.13002864],[0.51935381 0.13741821],[0.50089955 0.14086047],1663672393799
4,0.23199879620041067,0.4773772796207544,0.3546880379105825,[0.45706803 0.16023836],[0.47237322 0.14689822],[0.49025765 0.14506143],[0.5056991  0.14843085],[0.48820084 0.15604457],[0.47161275 0.15892041],1663672393827
5,0.2531493450459959,0.39345337390558255,0.3233013594757892,[0.45418376 0.16839506],[0.46819922 0.15428421],[0.4863216  0.15156522],[0.50200558 0.15447335],[0.48547205 0.16382997],[0.46869203 0.16719791],1663672393848
6,0.2876711230074921,0.3765440268283598,0.332107574917926,[0.4680683  0.16366273],[0.47816351 0.14775628],[0.49564958 0.14482562],[0.51269913 0.14829183],[0.4943496  0.15799843],[0.47939265 0.16162331],1663672393869
7,0.2709549810383899,0.3029598751241645,0.2869574280812772,[0.48950452 0.14816166],[0.50156718 0.13183843],[0.52004874 0.12881716],[0.53698027 0.13356967],[0.51795185 0.14189054],[0.50176311 0.14551193],1663672393891
8,0.22901258612370723,0.40230136573305336,0.31565697592838027,[0.50374633 0.12881327],[0.5190438  0.11476473],[0.53821242 0.1123296 ],[0.55448109 0.11624797],[0.53559309 0.12399415],[0.51832581 0.12672806],1663672393913
9,0.22475428635146302,0.29203623334361173,0.25839525984753736,[0.51178855 0.13659956],[0.52823347 0.12353854],[0.5473507  0.12210624],[0.56352705 0.126195  ],[0.54418266 0.13324916],[0.52648836 0.13555041],1663672393934
10,0.2203143405299894,0.3253227777586686,0.272818559144329,[0.50941914 0.13493358],[0.52593189 0.12291512],[0.54442257 0.12182243],[0.56024528 0.12509918],[0.54165196 0.13240732],[0.52423245 0.13466217],1663672393953
11,0.2096247298451243,0.36440160608804517,0.2870131679665847,[0.49784029 0.13282886],[0.51579773 0.12057553],[0.53414929 0.11922573],[0.54910189 0.12188478],[0.53037894 0.12916809],[0.51275343 0.13150182],1663672393975
12,0.22111034631865972,0.380587901564764,0.30084912394171187,[0.48494014 0.14272602],[0.50091511 0.12995282],[0.51848465 0.12761529],[0.53360754 0.12981768],[0.51628745 0.13815098],[0.49949813 0.14136875],1663672393995
13,0.262849532443563,0.3766472540751205,0.3197483932593418,[0.47764474 0.16285397],[0.49153113 0.14837803],[0.50961375 0.1459454 ],[0.52520943 0.14878966],[0.50773245 0.15851903],[0.49128062 0.16173699],1663672394013
14,0.26199147500196435,0.37967169014876856,0.3208315825753665,[0.48236439 0.20606953],[0.49528629 0.19281343],[0.51353937 0.19044736],[0.52938473 0.19234227],[0.51181036 0.20285751],[0.49561086 0.20594575],1663672394033
15,0.29465824681157404,0.36428383210858517,0.3294710394600796,[0.48658597 0.21493958],[0.49766803 0.20075601],[0.51599491 0.1981366 ],[0.53271127 0.19990405],[0.51368976 0.21203992],[0.49789995 0.21525115],1663672394052
16,0.2765486590226943,0.36486358382138845,0.32070612142204136,[0.48709849 0.21985468],[0.50000793 0.20689419],[0.51868743 0.20469779],[0.5352608  0.20643115],[0.51573181 0.21813093],[0.49922383 0.22077136],1663672394072
17,0.2837029020002851,0.3765253158128983,0.33011410890659165,[0.4947015  0.21629946],[0.50851589 0.20284918],[0.52746731 0.20077565],[0.54359668 0.20287344],[0.52483559 0.21472183],[0.50791383 0.21741474],1663672394092
18,0.2836637422276887,0.3228120201434312,0.30323788118555994,[0.49875668 0.20165262],[0.51269901 0.18726328],[0.5316267 0.1855306],[0.54789662 0.18848452],[0.52867645 0.19942263],[0.51146692 0.20187162],1663672394112
19,0.2724392713170818,0.2897642807380667,0.28110177602757425,[0.4980053  0.17902517],[0.51325887 0.16456628],[0.5329873  0.16256766],[0.54919451 0.16567257],[0.53047657 0.17639899],[0.51223338 0.17929846],1663672394134
20,0.2916168940166588,0.28474681166898114,0.28818185284281994,[0.49323899 0.17451069],[0.50556779 0.15870136],[0.52446032 0.15673041],[0.54130495 0.15995449],[0.5226     0.17066708],[0.5060516  0.17392439],1663672394156
21,0.28892554916050545,0.25910980205086154,0.27401767560568346,[0.49568757 0.17321146],[0.50704271 0.15739311],[0.52594489 0.15502509],[0.54340619 0.15836275],[0.52453518 0.1689201 ],[0.50814998 0.17226401],1663672394179
22,0.27389585284619195,0.2732850235334522,0.2735904381898221,[0.50268763 0.17118856],[0.51580518 0.1562506 ],[0.534464   0.15429661],[0.55112827 0.15694508],[0.53214347 0.1675626 ],[0.51555282 0.17043965],1663672394200
23,0.2920068536408063,0.2582021692819588,0.2751045114613826,[0.51308173 0.16297433],[0.52542633 0.14679927],[0.54458219 0.14510757],[0.56210244 0.14940567],[0.54273248 0.15921268],[0.52615684 0.16226137],1663672394219
