FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.20269970782880103,0.26016136193910866,0.23143053488395485,[0.55576754 0.32090497],[0.57293546 0.31845412],[0.59017187 0.32234743],[0.60224736 0.32669583],[0.58313876 0.32909909],[0.56723499 0.32572517],1663674367422
2,0.2500377351896186,0.2832467082232181,0.2666422217064184,[0.5527389  0.31708401],[0.57317734 0.31115431],[0.59172827 0.31460431],[0.60351574 0.32072386],[0.58485687 0.32519054],[0.56706077 0.32243997],1663674367442
3,0.23815989265164758,0.28498698875508427,0.2615734407033659,[0.5522455  0.31123656],[0.57339549 0.305877  ],[0.59287149 0.30881214],[0.6054467 0.3146292],[0.58627069 0.31976062],[0.56737834 0.3169564 ],1663674367467
4,0.23374626243754332,0.2837605875774662,0.25875342500750476,[0.55481398 0.30648956],[0.57551455 0.30192658],[0.59521699 0.30512145],[0.60826862 0.31110838],[0.58832192 0.31593621],[0.5695467  0.31263256],1663674367493
5,0.2339790420898974,0.2291845513872151,0.23158179673855625,[0.55817914 0.30470461],[0.57756829 0.30004781],[0.59613818 0.30341345],[0.60941327 0.30980816],[0.58999777 0.31385207],[0.57223964 0.31078124],1663674367514
6,0.22610747709354131,0.2482185524943426,0.23716301479394197,[0.56172222 0.30124429],[0.58139622 0.29766846],[0.59999359 0.30098337],[0.61343616 0.30681491],[0.59402233 0.31127849],[0.57596248 0.30793929],1663674367533
7,0.23292441491687813,0.24139362061097716,0.23715901776392764,[0.56751847 0.30167779],[0.58810765 0.29782474],[0.60713428 0.30166996],[0.61992025 0.30780762],[0.60052383 0.31212977],[0.5822497  0.30853111],1663674367553
8,0.23540622500363714,0.2392374168089927,0.23732182090631493,[0.57036597 0.29990083],[0.59100956 0.29561129],[0.61020124 0.29938492],[0.62294054 0.30581683],[0.60390264 0.31012309],[0.58539289 0.3067334 ],1663674367573
9,0.22687549601574683,0.2469946128595384,0.23693505443764262,[0.57075769 0.29936984],[0.59058571 0.29563439],[0.60932821 0.29940736],[0.62206483 0.30557397],[0.60356086 0.3096129 ],[0.58545828 0.30618197],1663674367596
10,0.22019353466987687,0.26768665552351417,0.2439400950966955,[0.57018656 0.30159706],[0.59018022 0.29834044],[0.60867077 0.30198014],[0.62127495 0.30738151],[0.60234416 0.31150529],[0.58448464 0.30799296],1663674367619
