FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.16912497244417227,0.3280618138459277,0.24859339314504997,[0.5352326  0.33236557],[0.54902148 0.33311278],[0.56247586 0.33747548],[0.57157528 0.34278271],[0.55735165 0.3417832 ],[0.5447095  0.33741847],1663674469546
2,0.06306228063382993,0.3237420632666302,0.19340217195023007,[0.52632761 0.31263196],[0.54081237 0.31891432],[0.55680877 0.32523885],[0.57074678 0.32899711],[0.55368221 0.32560214],[0.53803319 0.31940907],1663674469572
3,0.18243803496215594,0.16795941196860012,0.17519872346537801,[0.52508807 0.29622391],[0.54368371 0.2947143 ],[0.56150234 0.2997697 ],[0.57580471 0.30820566],[0.55524629 0.3071264 ],[0.53817463 0.30227837],1663674469595
4,0.23472833247235037,0.2588895449192449,0.24680893869579762,[0.5273397  0.28971243],[0.54512769 0.28398028],[0.56337601 0.2869353 ],[0.57740456 0.2941969 ],[0.55710161 0.29716006],[0.54032141 0.2945388 ],1663674469616
5,0.2584015705510142,0.25958473703945084,0.2589931537952325,[0.52889007 0.28779048],[0.54669189 0.281362  ],[0.56398213 0.2841922 ],[0.57707882 0.29057997],[0.55801588 0.29512024],[0.54157782 0.29276267],1663674469636
6,0.23374199564209766,0.2703386196063927,0.2520403076242452,[0.5267837  0.28608492],[0.54492038 0.28097636],[0.56269705 0.28358403],[0.57596356 0.28911775],[0.55720782 0.29379028],[0.54032958 0.29146105],1663674469658
7,0.23689382002233064,0.26267601281175335,0.24978491641704198,[0.52583349 0.28797668],[0.54475892 0.28296104],[0.56287527 0.28578377],[0.57611865 0.29156989],[0.55695134 0.29625779],[0.53953207 0.29359826],1663674469678
8,0.23263279206361603,0.25248789350503814,0.2425603427843271,[0.52451605 0.28814918],[0.54328525 0.28326726],[0.56130362 0.28586966],[0.57485175 0.29140881],[0.55558276 0.29625425],[0.53817809 0.29369628],1663674469697
9,0.237072408399008,0.25665740659552905,0.24686490749726853,[0.52276558 0.28805864],[0.54175687 0.28307196],[0.55996895 0.2856974 ],[0.57338601 0.29123017],[0.55399305 0.29632071],[0.53653449 0.29371995],1663674469716
10,0.23312757154969457,0.2659365568420426,0.2495320641958686,[0.52054518 0.28719717],[0.53860199 0.28214005],[0.55628622 0.28474018],[0.56960648 0.29015869],[0.55072761 0.29480475],[0.53374135 0.29247308],1663674469734
