FN,EAR_L,EAR_R,EAR,P1,P2,P3,P4,P5,P6,TIMESTAMP
1,0.28744687650737605,0.4034405214288905,0.34544369896813326,[0.41137275 0.32246867],[0.42535141 0.31137228],[0.44186333 0.30970046],[0.455156   0.31188756],[0.43959549 0.3224265 ],[0.42401615 0.32427216],1663672819372
2,0.1958573798470797,0.2355204573694774,0.21568891860827855,[0.41107795 0.31858119],[0.42674094 0.31104732],[0.44463727 0.30926922],[0.46097353 0.31066433],[0.4431859 0.319103 ],[0.42575666 0.32084703],1663672819395
3,0.2003010034291277,0.2427825988348048,0.22154180113196625,[0.41348088 0.32087523],[0.43052393 0.31163552],[0.44957104 0.30925   ],[0.46605244 0.31117213],[0.44811568 0.31998134],[0.42948189 0.32217053],1663672819421
4,0.19912123445146843,0.2969031788586497,0.24801220665505908,[0.42474598 0.32021219],[0.44207421 0.3115817 ],[0.46138895 0.30931589],[0.47806126 0.31053191],[0.45966387 0.32011411],[0.44077268 0.32214624],1663672819442
5,0.21673414147554432,0.29380366734722574,0.25526890441138506,[0.44002226 0.3229948 ],[0.45743528 0.31357747],[0.4763051  0.31153071],[0.49380386 0.31354859],[0.47415599 0.32328123],[0.45502791 0.3250517 ],1663672819464
6,0.24292863817920266,0.29032003335913215,0.2666243357691674,[0.44892997 0.32912973],[0.4681516  0.32001692],[0.48733628 0.31967622],[0.50321406 0.32322982],[0.48343152 0.33227566],[0.46440482 0.3328189 ],1663672819489
7,0.23700838133895422,0.27045173028501746,0.2537300558119858,[0.45069382 0.33272034],[0.4714748  0.32503024],[0.49130633 0.32579136],[0.50617403 0.32976171],[0.48718047 0.33807582],[0.46756738 0.33782396],1663672819508
8,0.22488805772279216,0.32304112156669434,0.27396458964474324,[0.45766279 0.34109229],[0.47720668 0.33379424],[0.49685657 0.33432579],[0.51216698 0.33806786],[0.49364665 0.34605584],[0.47438768 0.34586039],1663672819528
9,0.2096282449218255,0.3229091947258803,0.2662687198238529,[0.46244279 0.34752369],[0.48265648 0.34083858],[0.50280964 0.34125295],[0.51842695 0.34501445],[0.49924222 0.35250485],[0.47932294 0.35204467],1663672819549
10,0.21241574069121819,0.3384796265013752,0.2754476835962967,[0.46387473 0.34583044],[0.48363188 0.33908188],[0.50366479 0.33963117],[0.51929563 0.34355569],[0.50016272 0.35090315],[0.48047087 0.35041001],1663672819569
11,0.21207433715792268,0.2861334351299648,0.24910388614394374,[0.46737117 0.3434473 ],[0.48860914 0.33666593],[0.50943834 0.33752817],[0.52467275 0.34146613],[0.50540328 0.34899452],[0.48479632 0.34821618],1663672819586
12,0.1895955245304901,0.28025747975991416,0.23492650214520214,[0.47021997 0.33782014],[0.4904165  0.33262664],[0.51061535 0.33351678],[0.52570552 0.3362968 ],[0.50633407 0.3431865 ],[0.48646381 0.3423245 ],1663672819607
13,0.17763987217046504,0.3030528990473277,0.24034638560889637,[0.47272235 0.32181856],[0.49416623 0.3176797 ],[0.51538295 0.31840193],[0.53134245 0.32080925],[0.51091111 0.32814044],[0.48997355 0.32688317],1663672819627
14,0.19185081439604731,0.2756896931995863,0.2337702537978168,[0.47980505 0.31048161],[0.50175679 0.30488902],[0.52336657 0.30545807],[0.53925455 0.30875558],[0.51858824 0.31603745],[0.49715373 0.31511262],1663672819649
15,0.17701005252471289,0.30226235248456246,0.23963620250463769,[0.48281649 0.30689251],[0.50412881 0.30303103],[0.52529407 0.30438721],[0.54125631 0.30730653],[0.52051127 0.31370041],[0.49956396 0.31217477],1663672819670
16,0.19290272207926124,0.2814763529100174,0.2371895374946393,[0.48439372 0.30438271],[0.50473213 0.29961964],[0.52493739 0.30106673],[0.54061395 0.30543211],[0.51994973 0.31092164],[0.50020057 0.30925599],1663672819688
17,0.1574908043565387,0.2519436863879874,0.20471724537226305,[0.48694924 0.30725378],[0.50690097 0.30448619],[0.52755094 0.30601856],[0.54375643 0.30895373],[0.5230602  0.31411928],[0.50290751 0.31214681],1663672819707
18,0.2172192441340842,0.2742552894718326,0.24573726680295838,[0.48599228 0.3138479 ],[0.50734967 0.30903846],[0.52790695 0.31103042],[0.5434556  0.31571206],[0.52274495 0.32256088],[0.50235015 0.32032493],1663672819726
19,0.21529696664755751,0.30068958282304414,0.2579932747353008,[0.48249689 0.31641987],[0.50236499 0.31110483],[0.52192914 0.31280613],[0.53694057 0.31741124],[0.51742685 0.32368195],[0.49824134 0.32202852],1663672819745
20,0.22379159407760152,0.3127161003867784,0.2682538472321899,[0.48147145 0.3153013 ],[0.50183165 0.30974433],[0.52173507 0.31141654],[0.53712934 0.31654501],[0.51718497 0.32316414],[0.49766165 0.3213369 ],1663672819770
21,0.21794305807416287,0.30577534612752055,0.2618592021008417,[0.4817766  0.31351572],[0.50195569 0.30816925],[0.52171755 0.31001285],[0.53698528 0.31502214],[0.51739323 0.32128677],[0.4979248  0.31947076],1663672819791
22,0.22834977905929027,0.32442295517383407,0.27638636711656217,[0.48151311 0.31591642],[0.5022909 0.3098574],[0.52241158 0.31187898],[0.53773206 0.31717306],[0.51747739 0.32374674],[0.49757478 0.32178804],1663672819813
